* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 21:27:05
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 3.5 4.5 0
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 52.449 19.151
25.937 53.547 33.156
26.314 54.922 35.123
26.697 55.440 31.952
27.085 55.154 29.317
27.479 54.504 30.280
27.879 54.087 34.405
28.284 54.037 38.097
28.696 53.874 39.857
29.113 53.205 42.813
29.537 52.491 52.016
29.966 53.020 65.093
30.402 54.705 71.497
30.844 56.140 69.083
31.293 56.621 62.571
31.748 56.032 56.341
32.210 54.521 54.677
32.678 52.788 61.316
33.154 51.815 73.815
33.636 51.375 86.030
34.125 50.911 101.468
34.621 51.631 121.972
35.125 53.656 135.723
35.636 55.320 142.734
36.154 56.605 151.598
36.680 58.605 161.262
37.214 60.998 164.471
37.755 62.734 163.765
38.304 64.007 165.825
38.861 66.035 169.755
39.427 68.685 166.694
40.000 70.722 155.415
40.582 71.535 140.850
41.172 71.073 127.623
41.771 69.514 119.821
42.379 67.184 121.973
42.995 65.440 142.720
43.620 67.964 166.828
44.255 71.699 167.035
44.898 73.709 155.059
45.552 73.856 142.849
46.214 72.876 139.181
46.886 72.637 145.076
47.568 73.566 147.813
48.260 74.181 145.811
48.962 74.387 144.969
49.674 74.668 145.473
50.397 74.980 146.199
51.130 75.432 147.983
51.874 76.215 148.897
52.628 77.020 147.943
53.394 77.918 146.733
54.170 79.186 142.453
54.958 80.189 131.901
55.758 80.171 118.027
56.569 79.089 106.462
57.391 77.616 100.415
58.226 76.333 97.160
59.073 74.978 94.532
59.932 73.537 94.235
60.804 72.306 95.440
61.688 71.242 96.397
62.586 70.205 96.005
63.496 68.904 93.902
64.420 67.086 90.828
65.357 64.375 88.410
66.307 60.600 92.069
67.272 56.421 106.986
68.250 52.826 136.651
69.243 52.307 176.154
70.250 54.182 -157.991
71.272 55.816 -143.245
72.309 57.086 -132.262
73.360 58.138 -123.679
74.427 58.993 -116.804
75.510 59.663 -110.652
76.608 60.365 -105.227
77.723 60.987 -101.588
78.853 61.568 -98.596
80.000 62.261 -98.226
81.164 62.645 -101.100
82.344 62.761 -104.919
83.542 62.929 -111.050
84.757 62.928 -121.609
85.990 62.535 -134.878
87.241 62.118 -148.042
88.510 62.221 -161.304
89.797 62.761 -175.188
91.103 63.569 170.864
92.428 64.067 156.694
93.773 63.813 145.700
95.137 63.003 142.000
96.520 62.387 143.558
97.924 61.200 149.089
99.349 59.767 166.620
100.794 60.288 -157.237
102.260 65.814 -130.475
103.747 71.668 -134.574
105.256 74.963 -154.391
106.787 75.675 -173.700
108.340 75.228 173.638
109.916 74.286 164.859
111.515 73.061 160.612
113.137 71.722 155.123
114.783 69.326 151.810
116.452 65.922 154.154
118.146 61.967 178.807
119.865 62.951 -155.523
121.608 63.864 -149.411
123.377 63.187 -149.974
125.171 61.976 -146.107
126.992 60.136 -152.057
128.839 55.129 -150.263
130.713 50.856 -134.088
132.615 45.895 -122.121
134.543 38.138 -114.981
136.500 39.211 -134.868
138.486 51.537 -165.873
140.500 59.733 -179.922
142.544 65.609 156.922
144.617 67.066 137.251
146.721 67.851 126.965
148.855 67.335 118.869
151.020 65.841 116.700
153.217 63.481 121.682
155.445 61.099 136.238
157.706 58.441 167.900
160.000 62.051 -159.562
162.327 64.600 -164.218
164.688 63.418 -176.209
167.084 57.036 -175.274
169.514 54.200 -117.229
171.980 54.852 -64.812
174.481 60.649 -54.317
177.019 61.353 -54.308
179.594 61.714 -46.204
182.206 59.587 -40.966
184.856 58.988 -14.718
187.545 60.866 0.672
190.273 61.091 -5.491
193.041 58.765 -1.001
195.849 56.114 -6.123
198.697 50.428 16.618
