* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 19:15:20
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 3.5 0 0.5
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 57.939 -65.026
25.937 58.143 -64.591
26.314 58.718 -65.462
26.697 59.324 -68.627
27.085 59.708 -73.156
27.479 59.820 -77.567
27.879 59.776 -80.849
28.284 59.737 -83.020
28.696 59.756 -84.872
29.113 59.732 -86.862
29.537 59.557 -88.193
29.966 59.346 -87.427
30.402 59.452 -84.607
30.844 60.061 -82.502
31.293 60.833 -83.511
31.748 61.343 -86.812
32.210 61.499 -89.951
32.678 61.580 -91.408
33.154 61.889 -92.563
33.636 62.256 -96.113
34.125 62.166 -102.054
34.621 61.288 -107.191
35.125 59.811 -106.705
35.636 58.633 -99.105
36.154 58.152 -90.336
36.680 57.490 -80.473
37.214 57.225 -60.952
37.755 59.153 -40.206
38.304 61.964 -27.940
38.861 65.273 -19.024
39.427 69.365 -18.310
40.000 73.129 -28.705
40.582 75.785 -45.495
41.172 77.253 -63.853
41.771 77.783 -79.905
42.379 77.987 -91.449
42.995 78.560 -101.291
43.620 79.260 -114.849
44.255 79.257 -132.423
44.898 78.011 -149.731
45.552 75.581 -159.606
46.214 73.479 -156.187
46.886 73.267 -151.679
47.568 73.095 -155.343
48.260 71.959 -158.215
48.962 70.712 -154.437
49.674 70.083 -146.808
50.397 70.182 -136.741
51.130 71.481 -128.417
51.874 73.181 -127.339
52.628 74.580 -129.768
53.394 76.095 -133.645
54.170 77.748 -142.918
54.958 78.738 -158.535
55.758 78.495 -176.391
56.569 77.068 169.136
57.391 75.175 161.494
58.226 73.462 157.928
59.073 71.648 156.617
59.932 69.895 159.870
60.804 68.499 165.665
61.688 67.229 174.924
62.586 66.795 -169.637
63.496 68.434 -155.214
64.420 70.936 -155.711
65.357 72.116 -166.441
66.307 71.761 -176.421
67.272 70.828 179.653
68.250 70.103 179.512
69.243 69.638 -179.603
70.250 69.324 -179.330
71.272 68.870 -179.581
72.309 68.284 -178.667
73.360 67.773 -176.454
74.427 67.399 -173.991
75.510 67.066 -171.883
76.608 66.621 -170.388
77.723 65.794 -168.097
78.853 64.631 -161.549
80.000 63.807 -147.007
81.164 64.787 -129.273
82.344 66.892 -120.409
83.542 68.857 -118.556
84.757 70.493 -121.099
85.990 71.595 -126.089
87.241 72.291 -131.185
88.510 72.759 -136.214
89.797 73.005 -141.333
91.103 72.987 -145.458
92.428 73.064 -148.383
93.773 73.123 -152.716
95.137 72.935 -157.270
96.520 72.560 -161.903
97.924 71.839 -166.106
99.349 70.768 -168.450
100.794 69.309 -165.651
102.260 68.803 -155.207
103.747 69.630 -147.869
105.256 70.970 -147.121
106.787 72.057 -153.678
108.340 72.253 -163.855
109.916 71.779 -174.110
111.515 70.529 177.268
113.137 69.280 170.936
114.783 67.511 162.859
116.452 64.607 153.703
118.146 56.887 154.998
119.865 58.176 -132.157
121.608 62.266 -132.027
123.377 63.023 -142.223
125.171 62.253 -141.314
126.992 62.255 -140.490
128.839 61.872 -142.372
130.713 60.868 -143.227
132.615 59.397 -140.389
134.543 58.197 -130.428
136.500 58.270 -122.003
138.486 58.097 -120.450
140.500 56.695 -119.199
142.544 54.201 -92.855
144.617 58.626 -76.275
146.721 61.049 -84.231
148.855 61.380 -99.165
151.020 59.487 -106.028
153.217 59.082 -93.553
155.445 61.751 -96.236
157.706 62.608 -121.599
160.000 60.559 -141.817
162.327 58.616 -153.696
164.688 56.996 -172.434
167.084 52.450 170.385
169.514 49.592 -174.511
171.980 48.309 -166.108
174.481 52.359 -143.187
177.019 56.772 -150.140
179.594 61.269 -163.861
182.206 63.763 172.869
184.856 65.461 159.914
187.545 67.620 140.295
190.273 67.903 115.907
193.041 66.791 99.495
195.849 65.521 89.099
198.697 63.262 78.003
