* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 21:15:52
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 3.5 4 0
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 50.728 -141.796
25.937 52.094 -131.010
26.314 53.411 -131.390
26.697 53.898 -135.716
27.085 53.710 -139.212
27.479 53.269 -139.768
27.879 52.996 -138.156
28.284 52.912 -136.667
28.696 52.712 -135.479
29.113 52.343 -131.852
29.537 52.441 -124.262
29.966 53.551 -117.979
30.402 55.030 -118.457
30.844 55.979 -124.572
31.293 56.012 -132.294
31.748 55.116 -137.467
32.210 53.697 -135.762
32.678 52.783 -126.349
33.154 52.893 -115.118
33.636 53.527 -105.120
34.125 54.696 -95.554
34.621 56.422 -89.646
35.125 57.995 -88.328
35.636 59.134 -87.328
36.154 60.434 -84.007
36.680 62.304 -82.443
37.214 64.120 -85.683
37.755 65.385 -89.889
38.304 66.585 -90.885
38.861 68.607 -92.229
39.427 70.979 -100.689
40.000 72.704 -115.933
40.582 73.343 -133.847
41.172 72.839 -150.753
41.771 71.246 -163.147
42.379 68.711 -165.579
42.995 66.954 -147.534
43.620 69.625 -129.541
44.255 73.060 -134.886
44.898 74.833 -150.777
45.552 74.900 -166.712
46.214 73.925 -174.822
46.886 73.609 -173.861
47.568 74.473 -175.603
48.260 75.089 177.328
48.962 75.189 170.873
49.674 75.294 166.403
50.397 75.521 162.290
51.130 75.867 158.580
51.874 76.456 154.268
52.628 77.117 148.489
53.394 77.912 142.050
54.170 79.019 132.340
54.958 79.843 116.637
55.758 79.684 97.616
56.569 78.462 80.566
57.391 76.793 68.930
58.226 75.327 60.223
59.073 73.780 51.438
59.932 71.956 44.853
60.804 70.288 40.745
61.688 68.779 36.233
62.586 67.096 30.581
63.496 64.880 24.672
64.420 61.930 22.023
65.357 58.610 26.094
66.307 55.410 37.586
67.272 52.639 57.493
68.250 51.731 87.519
69.243 53.519 110.322
70.250 55.777 119.485
71.272 57.294 120.963
72.309 58.184 122.196
73.360 59.105 123.214
74.427 59.927 122.776
75.510 60.762 122.042
76.608 61.742 119.130
77.723 62.595 113.768
78.853 63.482 106.407
80.000 64.262 94.159
81.164 64.344 78.398
82.344 63.938 62.748
83.542 63.544 45.732
84.757 63.107 25.061
85.990 62.638 1.883
87.241 62.625 -21.454
88.510 63.363 -44.988
89.797 64.520 -68.076
91.103 65.672 -91.086
92.428 66.188 -112.781
93.773 65.991 -130.036
95.137 65.440 -140.006
96.520 65.316 -145.538
97.924 65.080 -149.426
99.349 64.962 -148.711
100.794 65.103 -143.719
102.260 67.014 -130.764
103.747 71.542 -133.753
105.256 74.733 -157.213
106.787 75.539 176.542
108.340 75.274 154.999
109.916 74.613 135.255
111.515 73.445 117.486
113.137 72.297 100.237
114.783 71.270 80.374
116.452 70.376 46.818
118.146 67.538 -11.014
119.865 63.694 -76.040
121.608 63.760 -126.851
123.377 63.774 -162.562
125.171 62.991 178.281
126.992 61.700 166.438
128.839 60.514 163.305
130.713 59.764 159.099
132.615 57.770 153.720
134.543 54.789 156.170
136.500 48.888 162.787
138.486 51.182 -76.843
140.500 61.857 -90.315
142.544 67.119 -117.184
144.617 68.257 -145.532
146.721 68.680 -165.635
148.855 67.593 173.861
151.020 65.699 161.566
153.217 62.927 155.416
155.445 60.811 162.214
157.706 59.409 179.456
160.000 62.608 -171.491
162.327 64.393 169.903
164.688 63.379 146.892
167.084 59.442 131.801
169.514 54.820 134.388
171.980 50.672 -157.692
174.481 58.264 -170.415
177.019 56.020 165.990
179.594 54.074 -161.811
182.206 57.282 -144.929
184.856 61.632 -161.317
187.545 63.017 170.589
190.273 61.810 138.092
193.041 57.588 108.943
195.849 51.028 84.205
198.697 39.177 -172.742
