* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 19:30:41
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 0.5 -0.5 0.5
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 53.964 -88.861
25.937 54.257 -83.912
26.314 54.935 -84.435
26.697 55.214 -89.004
27.085 54.827 -94.146
27.479 53.861 -96.527
27.879 52.734 -93.719
28.284 52.057 -86.416
28.696 52.007 -78.046
29.113 52.325 -69.810
29.537 53.112 -61.039
29.966 54.591 -54.399
30.402 56.355 -53.203
30.844 57.754 -56.851
31.293 58.456 -62.268
31.748 58.445 -66.098
32.210 58.021 -64.829
32.678 58.058 -56.968
33.154 59.363 -47.933
33.636 61.421 -45.273
34.125 63.220 -49.183
34.621 64.260 -56.005
35.125 64.448 -60.995
35.636 64.338 -59.184
36.154 65.334 -52.020
36.680 67.460 -50.303
37.214 69.295 -56.026
37.755 70.340 -62.866
38.304 71.112 -66.125
38.861 72.519 -68.078
39.427 74.341 -75.083
40.000 75.687 -87.791
40.582 76.095 -102.521
41.172 75.504 -115.553
41.771 74.002 -122.716
42.379 72.266 -116.772
42.995 73.247 -99.552
43.620 76.623 -98.184
44.255 79.199 -112.407
44.898 80.185 -132.271
45.552 79.615 -151.126
46.214 77.911 -162.899
46.886 76.324 -164.845
47.568 75.681 -164.821
48.260 74.995 -166.782
48.962 74.079 -165.539
49.674 73.513 -161.693
50.397 72.963 -155.925
51.130 73.120 -143.661
51.874 74.923 -134.291
52.628 76.942 -132.322
53.394 79.082 -132.489
54.170 81.679 -138.621
54.958 83.786 -153.280
55.758 84.677 -171.864
56.569 84.401 171.360
57.391 83.561 159.618
58.226 82.736 151.467
59.073 81.883 145.005
59.932 81.022 140.894
60.804 80.318 138.413
61.688 79.741 137.133
62.586 79.398 136.672
63.496 79.213 136.220
64.420 79.272 136.129
65.357 79.626 134.080
66.307 79.811 129.483
67.272 79.698 124.791
68.250 79.483 120.760
69.243 79.213 116.995
70.250 78.881 113.583
71.272 78.501 110.578
72.309 78.084 108.102
73.360 77.654 106.215
74.427 77.239 105.023
75.510 76.889 104.421
76.608 76.640 104.254
77.723 76.539 104.127
78.853 76.606 103.305
80.000 76.697 100.646
81.164 76.523 97.080
82.344 76.190 94.377
83.542 75.870 92.070
84.757 75.531 89.159
85.990 74.920 85.660
87.241 74.018 84.077
88.510 73.241 84.767
89.797 72.628 85.614
91.103 71.964 85.885
92.428 70.749 87.050
93.773 69.234 97.089
95.137 69.563 113.991
96.520 71.188 121.859
97.924 72.638 123.522
99.349 73.855 121.901
100.794 74.759 119.292
102.260 75.864 117.070
103.747 77.469 109.094
105.256 78.074 91.055
106.787 76.435 74.026
108.340 73.730 69.867
109.916 71.772 76.957
111.515 71.056 89.370
113.137 71.994 100.891
114.783 74.209 104.869
116.452 76.754 96.416
118.146 77.871 74.157
119.865 76.694 55.851
121.608 75.758 42.522
123.377 73.916 22.730
125.171 70.402 11.700
126.992 67.115 3.833
128.839 62.338 -3.508
130.713 54.325 18.435
132.615 55.909 61.743
134.543 55.886 54.697
136.500 50.617 58.253
138.486 47.314 91.007
140.500 36.682 -6.246
142.544 57.885 -110.493
144.617 64.498 -134.812
146.721 68.167 -154.688
148.855 70.904 -175.663
151.020 72.489 158.481
153.217 71.975 130.656
155.445 70.105 103.224
157.706 64.888 73.855
160.000 52.967 66.370
162.327 51.188 -147.342
164.688 61.252 -151.538
167.084 63.204 178.507
169.514 57.715 166.144
171.980 56.781 -132.772
174.481 61.075 -112.799
177.019 65.087 -106.634
179.594 68.686 -101.533
182.206 72.546 -114.920
184.856 73.942 -125.906
187.545 75.518 -138.877
190.273 75.500 -151.510
193.041 76.055 -156.348
195.849 76.366 -171.315
198.697 74.730 178.853
