* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 22:10:43
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2.5 7.5 2.5
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 58.882 -120.756
25.937 59.340 -111.945
26.314 60.690 -110.811
26.697 61.711 -116.236
27.085 62.042 -123.839
27.479 61.763 -130.260
27.879 61.197 -133.307
28.284 60.828 -133.036
28.696 60.897 -132.185
29.113 61.136 -133.137
29.537 61.164 -135.124
29.966 60.947 -135.635
30.402 60.836 -133.241
30.844 61.237 -129.703
31.293 62.049 -128.332
31.748 62.846 -129.853
32.210 63.373 -132.761
32.678 63.628 -135.224
33.154 63.770 -136.131
33.636 64.047 -135.537
34.125 64.590 -134.892
34.621 65.247 -135.586
35.125 65.756 -137.075
35.636 66.138 -137.324
36.154 66.796 -135.805
36.680 67.914 -135.554
37.214 69.050 -138.565
37.755 69.852 -142.197
38.304 70.689 -143.502
38.861 72.229 -145.396
39.427 74.099 -153.444
40.000 75.438 -167.742
40.582 75.798 175.240
41.172 75.099 159.004
41.771 73.409 146.899
42.379 70.936 143.379
42.995 68.904 155.923
43.620 70.281 172.897
44.255 73.012 171.312
44.898 74.450 158.376
45.552 74.286 144.832
46.214 73.195 138.631
46.886 72.757 140.040
47.568 73.215 138.741
48.260 73.366 134.111
48.962 73.244 131.380
49.674 73.358 129.959
50.397 73.601 128.378
51.130 74.066 127.479
51.874 74.940 125.406
52.628 76.047 120.799
53.394 77.360 112.665
54.170 78.505 98.513
54.958 78.732 79.465
55.758 77.638 60.473
56.569 75.504 47.671
57.391 73.389 43.371
58.226 71.880 42.076
59.073 70.481 42.140
59.932 69.422 46.466
60.804 69.516 52.652
61.688 70.676 52.368
62.586 71.712 43.185
63.496 71.987 28.494
64.420 71.212 10.684
65.357 68.975 -6.355
66.307 65.318 -14.681
67.272 61.705 -6.338
68.250 60.704 11.267
69.243 61.684 17.533
70.250 62.235 12.877
71.272 61.842 5.332
72.309 60.808 -0.601
73.360 59.558 -3.990
74.427 58.270 -4.862
75.510 57.107 -3.089
76.608 56.385 3.752
77.723 57.530 11.119
78.853 59.699 5.828
80.000 61.207 -10.543
81.164 61.483 -31.555
82.344 60.862 -52.290
83.542 59.799 -74.523
84.757 57.780 -102.554
85.990 53.798 -141.341
87.241 49.899 146.630
88.510 55.030 74.125
89.797 59.862 35.190
91.103 62.675 9.222
92.428 64.445 -10.794
93.773 65.584 -25.225
95.137 66.446 -36.775
96.520 67.099 -42.002
97.924 68.664 -44.867
99.349 70.832 -51.445
100.794 72.643 -64.727
102.260 73.484 -76.984
103.747 74.459 -85.318
105.256 75.952 -98.917
106.787 75.618 -117.854
108.340 74.202 -121.675
109.916 74.807 -118.267
111.515 76.227 -124.682
113.137 77.189 -133.964
114.783 77.797 -146.506
116.452 77.916 -160.500
118.146 76.839 -175.426
119.865 74.986 -178.470
121.608 75.028 -177.013
123.377 75.229 172.253
125.171 73.567 161.100
126.992 71.296 160.347
128.839 69.676 167.580
130.713 69.345 174.854
132.615 68.942 178.502
134.543 68.172 -175.121
136.500 68.319 -162.151
138.486 69.412 -152.827
140.500 71.282 -144.480
142.544 73.703 -147.171
144.617 75.544 -157.330
146.721 76.280 -166.217
148.855 77.117 -179.038
151.020 76.606 164.458
153.217 74.763 155.573
155.445 73.237 154.798
157.706 72.059 157.589
160.000 72.297 162.608
162.327 72.616 154.354
164.688 70.934 145.684
167.084 67.945 150.438
169.514 67.290 171.780
171.980 68.919 177.865
174.481 68.771 -179.445
177.019 69.388 -168.848
179.594 72.571 -163.840
182.206 74.606 174.520
184.856 72.725 158.729
187.545 70.843 161.956
190.273 71.435 169.888
193.041 73.173 162.076
195.849 72.362 142.449
198.697 69.583 134.823
