* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 14:51:43
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 3 3 2
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 51.685 177.403
25.937 53.081 -178.608
26.314 54.275 -177.968
26.697 55.055 -178.957
27.085 55.408 -179.723
27.479 55.472 -178.794
27.879 55.492 -175.610
28.284 55.688 -170.961
28.696 56.088 -166.228
29.113 56.565 -162.037
29.537 57.041 -158.015
29.966 57.560 -153.883
30.402 58.165 -150.106
30.844 58.769 -147.242
31.293 59.231 -144.924
31.748 59.528 -142.065
32.210 59.796 -137.966
32.678 60.179 -133.129
33.154 60.650 -128.305
33.636 61.140 -123.243
34.125 61.748 -117.586
34.621 62.560 -112.354
35.125 63.392 -108.419
35.636 64.089 -104.448
36.154 64.911 -98.997
36.680 66.164 -94.217
37.214 67.534 -92.902
37.755 68.555 -93.342
38.304 69.406 -92.318
38.861 70.717 -91.148
39.427 72.320 -94.996
40.000 73.391 -104.761
40.582 73.391 -116.858
41.172 72.242 -126.849
41.771 70.238 -130.581
42.379 67.948 -125.474
42.995 66.194 -108.337
43.620 67.361 -85.960
44.255 70.143 -81.515
44.898 71.549 -90.157
45.552 71.066 -99.489
46.214 69.486 -99.652
46.886 68.840 -90.913
47.568 69.185 -86.942
48.260 68.986 -86.899
48.962 68.396 -84.955
49.674 67.822 -82.271
50.397 66.978 -79.270
51.130 65.971 -73.268
51.874 65.243 -64.941
52.628 64.775 -56.695
53.394 64.256 -48.797
54.170 63.637 -38.137
54.958 63.784 -24.412
55.758 64.728 -15.456
56.569 65.396 -11.856
57.391 65.539 -9.449
58.226 65.376 -5.979
59.073 65.221 -1.441
59.932 65.080 2.649
60.804 64.836 7.069
61.688 64.765 11.966
62.586 64.904 15.275
63.496 65.163 15.738
64.420 65.232 11.009
65.357 64.359 2.253
66.307 62.376 -4.702
67.272 60.070 -6.979
68.250 57.844 -8.270
69.243 55.521 -9.139
70.250 53.408 -10.390
71.272 51.426 -13.943
72.309 49.702 -18.707
73.360 48.394 -24.797
74.427 47.408 -30.021
75.510 46.712 -35.342
76.608 44.854 -43.064
77.723 39.017 -48.011
78.853 33.466 115.522
80.000 48.370 108.415
81.164 53.477 96.534
82.344 55.875 90.530
83.542 57.318 89.671
84.757 58.354 91.862
85.990 59.171 94.453
87.241 59.573 96.912
88.510 59.500 98.180
89.797 58.426 97.893
91.103 55.477 96.461
92.428 46.867 96.627
93.773 47.410 -97.876
95.137 56.060 -90.125
96.520 60.427 -80.865
97.924 63.394 -70.234
99.349 66.240 -57.179
100.794 69.303 -45.084
102.260 72.884 -36.588
103.747 76.376 -37.803
105.256 78.644 -46.615
106.787 79.114 -57.014
108.340 78.228 -60.365
109.916 77.101 -56.895
111.515 76.214 -48.030
113.137 75.483 -37.791
114.783 75.222 -24.150
116.452 76.175 -13.707
118.146 76.391 -18.277
119.865 74.105 -20.080
121.608 71.280 -12.519
123.377 68.492 -0.138
125.171 65.644 15.359
126.992 62.621 31.262
128.839 58.971 48.149
130.713 53.892 70.487
132.615 49.430 89.601
134.543 50.506 29.306
136.500 58.750 3.318
138.486 65.433 3.085
140.500 70.253 -1.929
142.544 71.983 -14.314
144.617 70.757 -9.206
146.721 70.422 11.135
148.855 71.484 29.068
151.020 72.895 39.815
153.217 72.905 42.564
155.445 71.182 48.295
157.706 68.566 62.905
160.000 66.811 81.786
162.327 64.080 88.772
164.688 55.784 80.293
167.084 53.003 -62.603
169.514 59.553 -53.661
171.980 64.368 -33.467
174.481 66.298 -13.869
177.019 68.846 9.726
179.594 72.030 24.066
182.206 73.447 19.864
184.856 71.367 21.575
187.545 68.761 29.123
190.273 62.584 27.422
193.041 49.691 -166.829
195.849 62.783 -149.464
198.697 65.682 -147.350
