* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 21:13:11
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2 3.5 2.5
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 50.555 -112.631
25.937 52.576 -112.759
26.314 53.788 -117.413
26.697 54.316 -122.453
27.085 54.410 -125.813
27.479 54.413 -126.848
27.879 54.530 -126.287
28.284 54.818 -125.341
28.696 55.213 -124.464
29.113 55.712 -123.557
29.537 56.382 -123.082
29.966 57.162 -124.133
30.402 57.835 -127.103
30.844 58.185 -130.974
31.293 58.182 -133.763
31.748 58.055 -133.889
32.210 58.157 -131.742
32.678 58.575 -129.460
33.154 59.104 -127.748
33.636 59.717 -125.603
34.125 60.619 -123.394
34.621 61.746 -123.089
35.125 62.741 -124.641
35.636 63.549 -125.643
36.154 64.584 -125.196
36.680 66.045 -126.309
37.214 67.491 -130.932
37.755 68.583 -136.498
38.304 69.651 -140.242
38.861 71.298 -144.588
39.427 73.243 -154.542
40.000 74.716 -170.587
40.582 75.273 170.240
41.172 74.801 151.079
41.771 73.343 134.954
42.379 71.093 125.304
42.995 68.707 126.659
43.620 68.026 137.826
44.255 69.435 141.768
44.898 70.671 133.285
45.552 70.603 120.514
46.214 69.400 111.984
46.886 68.346 111.708
47.568 68.363 111.465
48.260 68.354 106.128
48.962 67.803 100.845
49.674 67.206 97.737
50.397 66.686 94.779
51.130 66.072 92.466
51.874 65.581 91.391
52.628 65.286 89.838
53.394 65.001 86.952
54.170 64.479 82.686
54.958 63.392 79.332
55.758 62.055 82.026
56.569 61.705 89.785
57.391 62.403 93.833
58.226 63.265 92.420
59.073 63.961 86.782
59.932 64.176 77.926
60.804 63.816 69.050
61.688 63.426 61.119
62.586 63.081 49.354
63.496 61.886 32.189
64.420 59.132 13.834
65.357 54.717 1.579
66.307 50.396 0.575
67.272 47.999 -15.024
68.250 47.354 -67.450
69.243 51.019 -118.075
70.250 54.648 -146.631
71.272 57.003 -165.079
72.309 58.473 -178.070
73.360 59.530 172.212
74.427 60.343 163.539
75.510 60.949 155.359
76.608 61.425 145.996
77.723 61.395 133.994
78.853 60.321 120.031
80.000 57.179 107.826
81.164 50.863 121.303
82.344 51.733 176.931
83.542 56.228 -169.681
84.757 59.537 -169.066
85.990 62.245 -174.500
87.241 64.444 175.345
88.510 65.975 161.540
89.797 66.944 145.902
91.103 67.422 126.309
92.428 66.805 101.209
93.773 64.351 71.678
95.137 59.508 38.239
96.520 53.399 -22.775
97.924 56.180 -105.198
99.349 60.908 -139.598
100.794 64.100 -167.129
102.260 65.279 164.792
103.747 64.952 135.371
105.256 63.014 99.677
106.787 59.599 43.254
108.340 59.609 -35.031
109.916 63.738 -81.786
111.515 66.219 -112.717
113.137 67.467 -127.033
114.783 69.490 -138.754
116.452 71.524 -158.121
118.146 71.159 172.664
119.865 67.838 163.072
121.608 66.657 170.541
123.377 67.513 172.980
125.171 67.893 167.189
126.992 67.932 158.863
128.839 66.862 151.746
130.713 65.876 145.406
132.615 62.719 141.228
134.543 59.991 169.034
136.500 63.075 -173.345
138.486 64.356 -176.665
140.500 64.782 -175.120
142.544 66.128 -171.758
144.617 67.223 174.922
146.721 66.143 166.789
148.855 64.002 168.816
151.020 63.781 -177.536
153.217 64.361 -172.014
155.445 64.563 -163.653
157.706 66.621 -154.185
160.000 68.955 -159.988
162.327 69.690 -170.457
164.688 69.676 -178.502
167.084 68.993 179.614
169.514 69.812 177.201
171.980 68.889 170.448
174.481 68.998 172.711
177.019 69.037 167.443
179.594 68.183 163.042
182.206 66.984 165.353
184.856 66.413 171.598
187.545 66.489 -174.186
190.273 69.672 -168.221
193.041 72.226 177.044
195.849 72.348 156.865
198.697 71.287 141.640
