* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 21:47:10
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2.5 6 2.5
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 56.896 -36.712
25.937 57.258 -26.052
26.314 58.504 -23.231
26.697 59.387 -26.817
27.085 59.578 -32.174
27.479 59.218 -35.893
27.879 58.705 -36.269
28.284 58.469 -34.400
28.696 58.530 -33.085
29.113 58.509 -33.142
29.537 58.183 -32.217
29.966 57.891 -27.566
30.402 58.305 -20.602
30.844 59.443 -16.881
31.293 60.567 -18.331
31.748 61.208 -22.530
32.210 61.330 -26.577
32.678 61.162 -28.541
33.154 61.007 -28.231
33.636 61.043 -26.948
34.125 61.207 -25.899
34.621 61.371 -25.156
35.125 61.485 -24.057
35.636 61.638 -21.931
36.154 62.034 -19.100
36.680 62.721 -17.378
37.214 63.418 -17.937
37.755 63.869 -19.177
38.304 64.274 -18.848
38.861 65.148 -18.432
39.427 66.327 -22.414
40.000 67.084 -31.674
40.582 66.928 -43.006
41.172 65.810 -52.410
41.771 64.017 -56.550
42.379 61.981 -53.493
42.995 60.388 -40.152
43.620 61.217 -22.209
44.255 63.489 -18.724
44.898 64.641 -26.555
45.552 64.145 -34.284
46.214 62.909 -32.570
46.886 62.907 -23.939
47.568 63.843 -21.346
48.260 64.351 -23.093
48.962 64.527 -24.527
49.674 64.609 -25.946
50.397 64.444 -26.802
51.130 64.296 -24.698
51.874 64.747 -21.644
52.628 65.585 -21.782
53.394 66.399 -24.581
54.170 67.285 -29.670
54.958 68.072 -39.075
55.758 68.251 -52.069
56.569 67.725 -65.399
57.391 66.822 -77.927
58.226 65.601 -91.142
59.073 63.843 -104.307
59.932 61.908 -115.579
60.804 60.364 -129.118
61.688 58.816 -150.994
62.586 56.800 177.832
63.496 54.514 139.567
64.420 52.337 101.505
65.357 50.383 73.680
66.307 49.135 57.403
67.272 48.423 41.953
68.250 46.890 21.296
69.243 43.775 -7.481
70.250 40.148 -58.168
71.272 41.699 -117.876
72.309 45.023 -145.933
73.360 47.718 -155.627
74.427 50.449 -161.385
75.510 52.975 -169.143
76.608 55.202 178.358
77.723 56.525 160.130
78.853 56.801 138.730
80.000 56.091 112.919
81.164 53.999 82.056
82.344 50.905 48.680
83.542 48.638 12.783
84.757 47.773 -22.369
85.990 47.097 -44.193
87.241 46.538 -52.981
88.510 45.382 -53.388
89.797 43.035 -46.209
91.103 38.128 13.157
92.428 48.263 61.903
93.773 54.540 60.345
95.137 57.854 55.694
96.520 60.339 59.705
97.924 63.543 62.357
99.349 66.744 61.224
100.794 69.536 53.697
102.260 71.284 45.137
103.747 72.430 39.222
105.256 73.791 34.930
106.787 74.656 27.409
108.340 75.095 23.264
109.916 75.500 19.504
111.515 75.660 16.920
113.137 75.889 16.903
114.783 76.582 16.926
116.452 77.763 11.938
118.146 77.721 -3.569
119.865 75.362 -8.399
121.608 74.666 -2.936
123.377 74.430 -8.389
125.171 72.129 -14.017
126.992 69.372 -8.226
128.839 67.412 6.187
130.713 66.952 18.028
132.615 65.852 23.576
134.543 63.669 33.142
136.500 62.255 56.987
138.486 62.449 73.580
140.500 62.521 90.635
142.544 62.998 106.927
144.617 65.328 115.539
146.721 66.678 114.221
148.855 66.804 100.591
151.020 65.174 85.390
153.217 61.881 61.869
155.445 56.415 29.812
157.706 55.474 -7.878
160.000 58.372 -31.962
162.327 61.617 -36.219
164.688 64.268 -39.163
167.084 65.666 -35.092
169.514 68.060 -30.175
171.980 69.210 -31.305
174.481 69.710 -24.294
177.019 70.992 -13.613
179.594 73.392 -7.234
182.206 75.240 -16.549
184.856 74.274 -21.246
187.545 73.908 -15.480
190.273 73.980 -13.334
193.041 73.878 -11.239
195.849 73.212 -16.500
198.697 70.716 -17.334
