* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 22:03:40
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 3.5 7.5 0
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 60.929 -136.751
25.937 61.531 -129.068
26.314 62.875 -129.185
26.697 63.833 -135.315
27.085 64.113 -143.179
27.479 63.829 -149.578
27.879 63.330 -152.614
28.284 63.071 -152.790
28.696 63.212 -152.850
29.113 63.461 -154.619
29.537 63.511 -157.075
29.966 63.400 -158.140
30.402 63.436 -157.197
30.844 63.843 -156.067
31.293 64.442 -156.779
31.748 64.929 -159.154
32.210 65.190 -161.707
32.678 65.320 -163.148
33.154 65.497 -163.154
33.636 65.877 -162.375
34.125 66.485 -162.061
34.621 67.164 -163.025
35.125 67.715 -164.580
35.636 68.189 -165.041
36.154 68.939 -164.251
36.680 70.069 -164.950
37.214 71.158 -168.563
37.755 71.923 -172.363
38.304 72.781 -173.635
38.861 74.389 -175.762
39.427 76.314 175.678
40.000 77.684 160.853
40.582 78.070 143.369
41.172 77.403 126.705
41.771 75.763 114.156
42.379 73.365 109.976
42.995 71.349 121.190
43.620 72.574 137.674
44.255 75.281 136.579
44.898 76.802 123.926
45.552 76.775 110.389
46.214 75.863 103.743
46.886 75.569 104.146
47.568 76.117 101.852
48.260 76.354 96.181
48.962 76.274 92.329
49.674 76.411 90.093
50.397 76.702 87.658
51.130 77.160 85.928
51.874 78.048 83.733
52.628 79.303 79.010
53.394 80.806 70.126
54.170 82.135 55.028
54.958 82.600 34.852
55.758 81.810 14.034
56.569 79.961 -1.781
57.391 77.977 -9.814
58.226 76.545 -14.632
59.073 75.346 -18.965
59.932 74.466 -23.031
60.804 73.642 -29.661
61.688 72.423 -36.379
62.586 71.262 -41.725
63.496 70.081 -49.695
64.420 68.101 -59.114
65.357 65.223 -64.321
66.307 62.251 -62.184
67.272 59.646 -58.252
68.250 55.997 -53.326
69.243 50.537 -23.883
70.250 52.914 32.525
71.272 57.747 43.390
72.309 60.560 41.787
73.360 62.432 38.114
74.427 63.924 33.198
75.510 65.193 26.742
76.608 66.331 17.479
77.723 66.907 3.598
78.853 66.271 -11.728
80.000 64.549 -22.127
81.164 62.618 -24.701
82.344 61.369 -21.653
83.542 60.960 -19.837
84.757 60.584 -20.927
85.990 60.047 -21.464
87.241 59.928 -20.423
88.510 60.569 -22.897
89.797 61.309 -33.400
91.103 61.607 -50.597
92.428 61.263 -74.451
93.773 60.301 -101.531
95.137 59.471 -132.473
96.520 58.036 -162.148
97.924 57.022 -172.316
99.349 59.083 -170.283
100.794 62.989 -175.608
102.260 66.778 173.079
103.747 70.558 158.939
105.256 74.362 136.108
106.787 76.458 105.044
108.340 76.910 77.237
109.916 76.739 51.799
111.515 75.524 28.111
113.137 73.419 8.574
114.783 69.890 -1.246
116.452 67.748 10.886
118.146 69.411 12.328
119.865 69.366 -6.146
121.608 66.627 -21.531
123.377 62.784 -7.282
125.171 64.862 -0.977
126.992 63.785 -16.809
128.839 60.525 -18.983
130.713 55.843 -6.771
132.615 57.185 46.997
134.543 61.971 49.539
136.500 63.921 38.921
138.486 63.899 36.335
140.500 65.410 41.318
142.544 68.494 27.709
144.617 67.977 2.836
146.721 65.388 -12.674
148.855 60.836 -8.918
151.020 60.586 34.049
153.217 65.000 38.710
155.445 67.419 28.690
157.706 68.194 17.381
160.000 69.570 10.437
162.327 70.748 -9.856
164.688 69.385 -33.719
167.084 66.272 -47.887
169.514 62.114 -42.372
171.980 62.747 -21.605
174.481 63.484 -29.716
177.019 63.493 -36.004
179.594 62.679 -49.230
182.206 59.426 -61.785
184.856 54.922 -60.308
187.545 48.352 -30.327
190.273 52.874 25.435
193.041 57.617 21.170
195.849 57.865 2.885
198.697 54.057 11.292
