* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 21:26:38
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 3 4.5 0
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 52.358 13.703
25.937 53.406 27.488
26.314 54.751 29.497
26.697 55.266 26.331
27.085 54.982 23.569
27.479 54.316 24.272
27.879 53.844 28.206
28.284 53.728 32.015
28.696 53.530 34.145
29.113 52.877 37.527
29.537 52.230 46.905
29.966 52.813 59.643
30.402 54.484 65.688
30.844 55.894 63.169
31.293 56.366 56.638
31.748 55.784 50.342
32.210 54.283 48.482
32.678 52.533 54.837
33.154 51.526 67.255
33.636 51.092 79.447
34.125 50.632 94.416
34.621 51.252 114.517
35.125 53.194 128.585
35.636 54.844 135.877
36.154 56.110 144.843
36.680 58.088 154.766
37.214 60.501 158.248
37.755 62.270 157.565
38.304 63.544 159.495
38.861 65.550 163.569
39.427 68.226 160.864
40.000 70.339 149.773
40.582 71.255 135.126
41.172 70.909 121.459
41.771 69.454 112.729
42.379 67.176 113.394
42.995 65.287 131.964
43.620 67.431 156.047
44.255 71.056 157.439
44.898 73.081 146.102
45.552 73.276 134.096
46.214 72.340 130.175
46.886 72.073 135.660
47.568 72.963 138.376
48.260 73.577 136.335
48.962 73.777 135.278
49.674 74.033 135.638
50.397 74.341 136.317
51.130 74.809 137.855
51.874 75.578 138.359
52.628 76.356 137.162
53.394 77.264 135.608
54.170 78.508 130.524
54.958 79.395 119.224
55.758 79.216 105.067
56.569 77.980 93.731
57.391 76.410 88.235
58.226 75.081 85.488
59.073 73.702 83.371
59.932 72.285 83.563
60.804 71.107 85.034
61.688 70.114 86.154
62.586 69.199 85.766
63.496 68.083 83.070
64.420 66.421 78.260
65.357 63.692 73.356
66.307 59.725 74.766
67.272 55.311 87.165
68.250 50.844 113.398
69.243 49.275 158.519
70.250 51.317 -170.497
71.272 53.225 -154.370
72.309 54.515 -143.206
73.360 55.562 -134.027
74.427 56.318 -127.179
75.510 56.740 -120.101
76.608 57.219 -112.440
77.723 57.799 -105.685
78.853 58.477 -100.134
80.000 59.233 -97.619
81.164 59.616 -98.448
82.344 59.588 -100.601
83.542 59.164 -105.431
84.757 57.734 -113.203
85.990 54.578 -118.265
87.241 50.325 -107.908
88.510 47.841 -80.903
89.797 48.881 -56.437
91.103 51.204 -53.296
92.428 52.342 -67.877
93.773 51.776 -88.582
95.137 50.501 -112.275
96.520 47.383 -132.101
97.924 43.290 -106.786
99.349 50.858 -65.975
100.794 58.410 -74.697
102.260 63.611 -91.585
103.747 67.371 -112.781
105.256 69.480 -136.036
106.787 70.042 -157.016
108.340 69.565 -172.566
109.916 68.609 176.233
111.515 67.363 169.656
113.137 65.917 162.951
114.783 63.641 161.472
116.452 61.540 168.268
118.146 60.755 179.857
119.865 61.859 -175.204
121.608 62.831 170.924
123.377 61.252 145.982
125.171 57.114 135.025
126.992 55.163 134.148
128.839 53.328 127.638
130.713 51.891 132.368
132.615 51.391 136.604
134.543 50.295 152.996
136.500 53.469 -172.508
138.486 58.531 -169.637
140.500 61.600 -175.545
142.544 63.120 175.280
144.617 64.129 168.124
146.721 62.834 154.768
148.855 58.096 159.303
151.020 57.265 -157.083
153.217 59.736 -140.658
155.445 60.904 -132.041
157.706 62.028 -124.329
160.000 63.350 -128.886
162.327 61.380 -150.783
164.688 51.727 169.686
167.084 55.951 2.591
169.514 58.524 -34.013
171.980 58.104 -4.829
174.481 61.166 -12.365
177.019 60.048 -25.253
179.594 56.796 -46.226
182.206 50.430 -135.166
184.856 57.705 144.573
187.545 59.120 110.145
190.273 54.388 98.752
193.041 48.858 121.428
195.849 53.095 -159.997
198.697 52.290 -174.548
