* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 21:26:25
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2.5 4.5 0
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 51.786 129.305
25.937 53.124 144.672
26.314 54.558 147.382
26.697 55.050 145.279
27.085 54.707 144.034
27.479 53.999 146.667
27.879 53.540 152.623
28.284 53.455 158.148
28.696 53.243 161.829
29.113 52.528 167.040
29.537 51.850 178.745
29.966 52.489 -166.360
30.402 54.188 -158.678
30.844 55.564 -159.444
31.293 55.998 -163.906
31.748 55.404 -167.934
32.210 53.927 -167.546
32.678 52.210 -159.122
33.154 51.224 -144.574
33.636 50.855 -130.338
34.125 50.404 -113.967
34.621 50.874 -91.582
35.125 52.887 -74.097
35.636 54.769 -64.845
36.154 56.059 -55.190
36.680 57.838 -43.275
37.214 60.240 -36.469
37.755 62.144 -34.729
38.304 63.447 -31.296
38.861 65.339 -24.926
39.427 68.016 -24.534
40.000 70.228 -33.027
40.582 71.218 -45.583
41.172 70.896 -57.234
41.771 69.468 -63.684
42.379 67.354 -61.177
42.995 65.439 -43.943
43.620 66.786 -17.627
44.255 70.225 -10.573
44.898 72.313 -18.022
45.552 72.526 -26.892
46.214 71.579 -27.650
46.886 71.328 -19.165
47.568 72.168 -13.668
48.260 72.703 -12.409
48.962 72.891 -9.964
49.674 73.148 -6.439
50.397 73.421 -2.519
51.130 73.877 2.384
51.874 74.629 6.099
52.628 75.369 8.271
53.394 76.269 10.166
54.170 77.507 8.300
54.958 78.346 0.173
55.758 78.087 -10.622
56.569 76.765 -18.298
57.391 75.127 -19.953
58.226 73.725 -18.713
59.073 72.309 -16.402
59.932 70.939 -11.957
60.804 69.775 -6.421
61.688 68.850 -0.773
62.586 68.115 2.996
63.496 67.251 3.776
64.420 65.879 1.008
65.357 63.292 -3.455
66.307 59.250 -2.607
67.272 54.541 7.513
68.250 48.810 26.507
69.243 42.682 80.681
70.250 45.213 142.442
71.272 48.451 167.345
72.309 50.267 -175.871
73.360 51.542 -161.670
74.427 52.234 -149.341
75.510 52.403 -135.098
76.608 52.700 -117.004
77.723 53.790 -98.772
78.853 55.178 -85.876
80.000 56.231 -76.750
81.164 56.705 -69.663
82.344 56.501 -61.338
83.542 55.639 -49.108
84.757 54.748 -23.091
85.990 57.441 7.537
87.241 61.235 17.504
88.510 63.956 18.363
89.797 66.017 16.055
91.103 67.584 10.300
92.428 68.269 1.120
93.773 67.752 -7.102
95.137 66.279 -10.049
96.520 64.378 -2.797
97.924 63.543 15.760
99.349 65.056 34.912
100.794 67.390 42.277
102.260 69.201 44.644
103.747 71.062 45.512
105.256 72.967 38.491
106.787 73.211 25.464
108.340 72.069 18.157
109.916 70.582 15.903
111.515 68.984 18.133
113.137 67.461 22.217
114.783 66.171 29.036
116.452 65.929 33.007
118.146 65.686 23.545
119.865 64.873 8.107
121.608 64.982 -18.168
123.377 64.472 -53.690
125.171 61.855 -74.141
126.992 59.550 -69.777
128.839 58.570 -54.838
130.713 58.065 -32.611
132.615 58.940 -9.995
134.543 58.947 7.888
136.500 58.963 39.356
138.486 61.130 66.400
140.500 62.998 84.970
142.544 64.165 100.821
144.617 65.498 112.848
146.721 64.932 124.701
148.855 63.590 144.433
151.020 62.955 176.645
153.217 64.497 -155.152
155.445 65.645 -139.216
157.706 64.886 -125.199
160.000 64.424 -100.412
162.327 63.578 -82.954
164.688 61.131 -52.636
167.084 62.429 -15.802
169.514 60.768 -7.269
171.980 58.972 54.725
174.481 62.164 74.634
177.019 60.817 80.272
179.594 51.685 108.818
182.206 54.244 -122.686
184.856 63.693 -111.294
187.545 64.446 -108.905
190.273 62.765 -85.326
193.041 62.696 -58.947
195.849 61.076 -27.918
198.697 60.723 13.432
