* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 21:56:01
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2 7 0
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 58.788 80.931
25.937 59.839 93.037
26.314 61.471 94.921
26.697 62.484 90.678
27.085 62.710 85.219
27.479 62.329 81.811
27.879 61.750 82.308
28.284 61.476 85.830
28.696 61.627 89.139
29.113 61.832 90.467
29.537 61.757 91.309
29.966 61.481 94.183
30.402 61.403 99.760
30.844 61.802 105.618
31.293 62.433 109.316
31.748 62.950 111.307
32.210 63.290 113.205
32.678 63.578 115.756
33.154 63.888 118.739
33.636 64.225 122.107
34.125 64.656 125.940
34.621 65.234 129.465
35.125 65.805 132.027
35.636 66.227 134.856
36.154 66.737 139.545
36.680 67.682 144.268
37.214 68.802 146.090
37.755 69.639 146.732
38.304 70.469 149.580
38.861 72.034 151.945
39.427 73.941 147.608
40.000 75.206 136.624
40.582 75.342 123.333
41.172 74.339 112.168
41.771 72.514 106.878
42.379 70.363 109.559
42.995 68.504 123.688
43.620 69.326 145.428
44.255 72.065 150.879
44.898 73.599 142.864
45.552 73.347 134.103
46.214 72.162 133.998
46.886 71.874 141.299
47.568 72.379 144.595
48.260 72.484 145.532
48.962 72.489 148.494
49.674 72.701 151.636
50.397 72.931 154.933
51.130 73.437 158.932
51.874 74.262 161.266
52.628 75.245 161.772
53.394 76.511 158.866
54.170 77.554 149.459
54.958 77.565 135.557
55.758 76.255 122.775
56.569 74.108 116.803
57.391 72.163 117.658
58.226 70.596 120.409
59.073 69.204 125.151
59.932 68.243 130.541
60.804 67.460 134.878
61.688 66.861 138.500
62.586 66.362 139.216
63.496 65.496 136.447
64.420 63.783 131.808
65.357 60.912 130.147
66.307 57.481 137.682
67.272 54.695 153.011
68.250 52.654 170.345
69.243 50.969 -171.224
70.250 49.751 -149.797
71.272 49.465 -127.309
72.309 50.156 -106.878
73.360 51.614 -92.916
74.427 52.992 -86.049
75.510 54.209 -83.001
76.608 55.356 -85.872
77.723 55.931 -93.544
78.853 56.284 -105.184
80.000 55.914 -122.741
81.164 54.550 -138.926
82.344 52.870 -147.938
83.542 52.024 -142.091
84.757 54.454 -130.670
85.990 58.581 -133.406
87.241 61.586 -145.372
88.510 63.841 -155.453
89.797 65.756 -167.479
91.103 66.901 -179.305
92.428 67.492 168.966
93.773 67.290 159.298
95.137 66.683 152.124
96.520 65.287 148.475
97.924 63.712 154.022
99.349 63.069 167.003
100.794 63.963 -179.539
102.260 65.801 -169.688
103.747 69.331 -168.272
105.256 72.447 170.850
106.787 72.482 140.463
108.340 70.233 117.136
109.916 67.135 98.721
111.515 62.363 84.225
113.137 55.223 80.059
114.783 43.091 130.498
116.452 50.507 -142.228
118.146 58.175 -136.375
119.865 60.579 -157.631
121.608 61.182 -165.467
123.377 61.881 178.200
125.171 60.516 156.173
126.992 57.218 133.138
128.839 50.482 115.739
130.713 45.343 146.882
132.615 49.326 139.159
134.543 52.402 113.909
136.500 55.864 94.240
138.486 58.235 79.057
140.500 59.796 69.632
142.544 60.901 60.014
144.617 59.946 46.434
146.721 54.939 49.941
148.855 52.599 106.801
151.020 58.596 133.216
153.217 61.157 130.103
155.445 60.965 128.211
157.706 60.036 145.958
160.000 61.490 160.213
162.327 63.037 163.000
164.688 62.944 157.974
167.084 61.675 152.163
169.514 57.999 135.006
171.980 49.169 149.885
174.481 45.260 112.739
177.019 55.590 13.901
179.594 60.043 -40.013
182.206 57.989 -75.403
184.856 55.422 -78.105
187.545 56.538 -93.107
190.273 58.469 -120.611
193.041 59.411 -148.944
195.849 56.466 -164.183
198.697 54.336 -129.839
