* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 19:31:53
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2.5 -0.5 0.5
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 56.189 -49.386
25.937 56.280 -47.422
26.314 56.888 -47.663
26.697 57.504 -51.317
27.085 57.782 -56.952
27.479 57.649 -62.567
27.879 57.225 -66.633
28.284 56.733 -68.735
28.696 56.312 -69.692
29.113 55.884 -70.380
29.537 55.293 -70.010
29.966 54.690 -66.487
30.402 54.641 -59.972
30.844 55.389 -55.362
31.293 56.281 -56.041
31.748 56.695 -60.193
32.210 56.501 -64.458
32.678 55.957 -66.597
33.154 55.366 -67.195
33.636 54.569 -68.226
34.125 52.968 -68.278
34.621 50.343 -59.423
35.125 48.630 -32.783
35.636 49.870 -2.992
36.154 52.813 19.241
36.680 56.827 30.223
37.214 60.366 29.137
37.755 62.728 24.569
38.304 64.549 23.781
38.861 67.216 24.693
39.427 70.533 17.967
40.000 73.297 2.594
40.582 74.980 -16.939
41.172 75.565 -36.876
41.771 75.239 -54.258
42.379 74.405 -67.136
42.995 73.565 -76.187
43.620 72.803 -84.083
44.255 71.849 -91.152
44.898 70.754 -95.649
45.552 69.847 -98.240
46.214 68.986 -101.289
46.886 67.790 -103.435
47.568 66.492 -101.685
48.260 65.569 -97.252
48.962 64.896 -91.967
49.674 64.589 -84.727
50.397 64.973 -78.635
51.130 65.481 -76.609
51.874 65.703 -75.924
52.628 65.876 -74.896
53.394 66.054 -74.812
54.170 65.987 -75.009
54.958 65.825 -73.343
55.758 65.943 -70.695
56.569 66.255 -69.504
57.391 66.439 -69.707
58.226 66.451 -69.473
59.073 66.546 -68.580
59.932 66.662 -68.546
60.804 66.637 -67.773
61.688 66.962 -65.553
62.586 67.816 -66.171
63.496 68.702 -72.713
64.420 68.857 -85.556
65.357 67.468 -100.735
66.307 64.349 -109.799
67.272 60.621 -105.206
68.250 57.820 -89.880
69.243 56.276 -72.784
70.250 54.624 -55.378
71.272 54.020 -28.277
72.309 55.253 -4.834
73.360 57.398 11.790
74.427 59.439 20.719
75.510 61.258 27.803
76.608 63.028 32.397
77.723 64.698 35.535
78.853 66.320 35.687
80.000 67.390 32.265
81.164 67.416 29.362
82.344 66.924 33.861
83.542 67.226 44.787
84.757 68.835 55.229
85.990 71.084 58.063
87.241 72.894 55.234
88.510 74.171 50.924
89.797 75.011 46.632
91.103 75.636 44.495
92.428 76.582 42.501
93.773 77.469 37.242
95.137 77.815 31.091
96.520 77.902 27.349
97.924 78.106 25.197
99.349 78.593 23.334
100.794 79.381 19.212
102.260 80.250 9.999
103.747 80.304 -6.568
105.256 78.443 -24.503
106.787 74.694 -32.483
108.340 70.893 -21.914
109.916 68.828 1.133
111.515 69.810 22.883
113.137 71.404 34.770
114.783 73.986 39.685
116.452 76.628 30.147
118.146 77.185 7.447
119.865 74.925 -7.996
121.608 72.617 -12.375
123.377 70.428 -13.023
125.171 67.907 -10.379
126.992 65.806 4.703
128.839 66.168 15.679
130.713 66.030 15.551
132.615 65.617 14.793
134.543 63.861 7.808
136.500 59.817 9.332
138.486 57.322 39.001
140.500 58.355 50.218
142.544 56.818 41.689
144.617 56.822 74.005
146.721 54.590 41.066
148.855 49.005 -116.922
151.020 63.196 -176.607
153.217 67.594 145.962
155.445 69.162 117.740
157.706 69.698 93.824
160.000 69.702 74.952
162.327 69.751 56.185
164.688 69.106 40.020
167.084 68.469 30.086
169.514 67.926 24.860
171.980 67.988 30.603
174.481 70.735 31.413
177.019 72.898 19.807
179.594 73.558 4.442
182.206 72.723 -1.553
184.856 73.615 2.257
187.545 75.223 -6.349
190.273 75.263 -19.834
193.041 74.450 -28.295
195.849 73.329 -35.093
198.697 71.377 -36.655
