* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 19:20:43
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 1 0 1.5
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 56.344 -134.388
25.937 56.154 -133.010
26.314 56.399 -133.455
26.697 56.610 -136.859
27.085 56.450 -141.785
27.479 55.848 -146.063
27.879 54.963 -147.948
28.284 54.071 -147.089
28.696 53.306 -144.547
29.113 52.539 -140.665
29.537 51.799 -133.263
29.966 51.788 -121.727
30.402 52.941 -112.352
30.844 54.394 -110.199
31.293 55.260 -112.752
31.748 55.313 -115.633
32.210 54.718 -114.862
32.678 54.060 -107.301
33.154 54.282 -93.674
33.636 55.863 -81.252
34.125 58.037 -75.828
34.621 59.899 -75.981
35.125 61.161 -77.056
35.636 62.252 -75.422
36.154 63.928 -72.750
36.680 66.033 -74.433
37.214 67.775 -80.769
37.755 68.902 -87.362
38.304 69.904 -90.999
38.861 71.496 -94.488
39.427 73.379 -103.245
40.000 74.755 -117.625
40.582 75.188 -134.438
41.172 74.566 -150.390
41.771 72.876 -161.789
42.379 70.389 -161.890
42.995 69.571 -144.278
43.620 72.237 -135.280
44.255 74.730 -145.107
44.898 75.566 -162.398
45.552 74.667 -178.517
46.214 72.595 175.111
46.886 71.412 -179.286
47.568 71.718 -177.487
48.260 71.470 178.683
48.962 70.526 178.676
49.674 69.838 -176.103
50.397 69.600 -167.545
51.130 70.492 -155.989
51.874 72.554 -150.666
52.628 74.501 -151.688
53.394 76.492 -154.683
54.170 78.749 -163.438
54.958 80.403 -179.767
55.758 80.810 160.689
56.569 80.026 143.513
57.391 78.682 131.978
58.226 77.396 124.247
59.073 76.052 118.106
59.932 74.638 114.790
60.804 73.438 113.674
61.688 72.444 113.083
62.586 71.491 112.010
63.496 70.283 111.536
64.420 69.069 114.082
65.357 68.151 117.537
66.307 67.201 121.035
67.272 66.211 126.742
68.250 65.552 134.916
69.243 65.368 142.927
70.250 65.292 149.715
71.272 65.273 157.554
72.309 65.693 166.034
73.360 66.499 172.714
74.427 67.467 177.004
75.510 68.398 179.002
76.608 69.176 179.710
77.723 69.857 179.500
78.853 70.295 177.727
80.000 70.169 176.680
81.164 69.944 -179.534
82.344 70.394 -174.016
83.542 71.190 -171.001
84.757 71.875 -169.763
85.990 72.484 -168.077
87.241 73.155 -166.770
88.510 73.711 -165.242
89.797 74.355 -162.518
91.103 75.266 -159.471
92.428 76.477 -157.527
93.773 77.875 -157.587
95.137 79.272 -160.154
96.520 80.500 -163.963
97.924 81.689 -168.489
99.349 82.776 -174.135
100.794 83.822 -179.577
102.260 85.291 173.189
103.747 86.625 159.075
105.256 86.874 140.716
106.787 85.812 124.784
108.340 84.342 116.007
109.916 83.114 110.285
111.515 81.885 106.901
113.137 80.805 104.699
114.783 79.719 105.617
116.452 79.450 109.485
118.146 79.892 104.698
119.865 78.746 96.440
121.608 76.960 95.578
123.377 75.468 104.285
125.171 75.805 112.708
126.992 76.385 114.648
128.839 76.768 112.272
130.713 76.585 109.358
132.615 76.201 107.022
134.543 75.743 107.209
136.500 75.500 107.160
138.486 75.383 106.412
140.500 75.244 104.491
142.544 74.961 102.237
144.617 74.660 99.013
146.721 74.108 93.155
148.855 73.137 86.788
151.020 71.042 76.337
153.217 66.227 76.598
155.445 61.927 117.288
157.706 66.411 149.795
160.000 70.020 144.251
162.327 70.742 129.842
164.688 69.601 119.386
167.084 67.509 117.248
169.514 65.652 124.407
171.980 64.048 124.099
174.481 59.377 162.674
177.019 65.571 -167.289
179.594 69.230 174.146
182.206 66.557 158.381
184.856 64.941 177.661
187.545 66.760 -166.247
190.273 68.490 -169.685
193.041 68.125 -168.679
195.849 68.731 -164.835
198.697 69.171 -161.965
