* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 22:03:11
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2.5 7.5 0
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 59.942 35.300
25.937 60.865 46.498
26.314 62.455 47.974
26.697 63.485 43.146
27.085 63.741 36.876
27.479 63.382 32.520
27.879 62.809 32.088
28.284 62.549 34.852
28.696 62.762 37.465
29.113 63.078 37.868
29.537 63.139 37.344
29.966 62.979 38.246
30.402 62.920 41.327
30.844 63.192 44.809
31.293 63.606 46.826
31.748 63.885 47.922
32.210 64.016 49.741
32.678 64.205 52.808
33.154 64.559 56.204
33.636 65.001 59.329
34.125 65.504 62.447
34.621 66.116 65.245
35.125 66.729 67.142
35.636 67.199 69.145
36.154 67.722 72.883
36.680 68.655 76.899
37.214 69.801 78.132
37.755 70.690 78.080
38.304 71.527 79.988
38.861 73.068 81.908
39.427 75.034 77.505
40.000 76.449 66.211
40.582 76.784 52.084
41.172 75.976 39.342
41.771 74.230 31.765
42.379 71.941 32.685
42.995 70.007 47.130
43.620 71.075 68.329
44.255 73.910 72.212
44.898 75.519 63.192
45.552 75.412 53.323
46.214 74.368 51.466
46.886 74.110 57.020
47.568 74.675 59.030
48.260 74.849 58.270
48.962 74.832 59.691
49.674 75.056 61.875
50.397 75.332 63.952
51.130 75.822 67.041
51.874 76.729 69.100
52.628 77.892 68.790
53.394 79.295 64.803
54.170 80.514 54.654
54.958 80.808 39.732
55.758 79.824 25.013
56.569 77.901 16.220
57.391 76.034 14.625
58.226 74.599 15.350
59.073 73.331 17.648
59.932 72.482 20.588
60.804 71.755 21.659
61.688 70.954 22.427
62.586 70.238 22.153
63.496 69.328 19.105
64.420 67.704 14.101
65.357 65.019 11.622
66.307 61.820 17.170
67.272 58.998 29.020
68.250 56.388 44.077
69.243 53.764 66.113
70.250 52.715 99.090
71.272 54.218 127.194
72.309 56.414 143.477
73.360 58.335 152.456
74.427 59.988 157.448
75.510 61.421 158.999
76.608 62.655 156.683
77.723 63.380 149.202
78.853 63.059 138.048
80.000 61.408 127.537
81.164 58.864 122.944
82.344 56.385 123.850
83.542 54.620 125.718
84.757 53.833 119.691
85.990 53.900 100.438
87.241 55.122 72.677
88.510 57.671 47.918
89.797 60.355 25.854
91.103 62.014 7.879
92.428 62.841 -4.944
93.773 63.151 -14.097
95.137 62.901 -21.957
96.520 61.590 -27.899
97.924 58.929 -25.690
99.349 55.333 -2.045
100.794 57.312 44.754
102.260 62.911 59.117
103.747 67.424 48.167
105.256 69.143 20.900
106.787 66.535 -8.329
108.340 59.155 -20.138
109.916 51.473 70.573
111.515 60.222 90.544
113.137 61.808 92.031
114.783 64.299 109.242
116.452 68.561 104.114
118.146 70.041 81.998
119.865 68.954 68.085
121.608 68.306 52.674
123.377 64.777 25.921
125.171 55.681 10.878
126.992 43.432 125.684
128.839 52.533 134.827
130.713 48.295 139.458
132.615 51.512 -142.093
134.543 56.575 -144.107
136.500 58.198 -140.226
138.486 59.796 -136.444
140.500 61.164 -136.941
142.544 61.972 -145.524
144.617 60.693 -163.094
146.721 56.633 177.785
148.855 43.928 60.594
151.020 56.345 -42.624
153.217 57.316 -67.015
155.445 54.673 -82.177
157.706 41.852 -18.404
160.000 54.618 40.936
162.327 62.259 34.867
164.688 65.374 13.838
167.084 65.698 -3.466
169.514 64.170 -13.140
171.980 61.630 -0.647
174.481 63.226 15.793
177.019 65.114 22.368
179.594 66.683 11.795
182.206 63.925 16.510
184.856 66.256 30.385
187.545 67.604 26.541
190.273 67.605 17.457
193.041 65.701 12.853
195.849 63.183 19.005
198.697 61.110 37.245
