* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 21:46:07
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 3.3 6 1.5
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 57.762 -7.562
25.937 58.145 3.062
26.314 59.352 5.951
26.697 60.181 2.740
27.085 60.331 -1.974
27.479 59.971 -4.837
27.879 59.527 -4.390
28.284 59.403 -2.165
28.696 59.543 -0.998
29.113 59.537 -1.326
29.537 59.182 -0.564
29.966 58.834 4.056
30.402 59.170 11.169
30.844 60.223 15.276
31.293 61.272 14.407
31.748 61.856 10.929
32.210 61.948 7.681
32.678 61.779 6.439
33.154 61.631 7.243
33.636 61.641 8.909
34.125 61.754 10.531
34.621 61.885 12.086
35.125 62.009 13.963
35.636 62.185 16.572
36.154 62.561 19.699
36.680 63.180 21.943
37.214 63.820 22.353
37.755 64.289 22.342
38.304 64.823 23.568
38.861 65.837 23.838
39.427 67.032 19.143
40.000 67.700 9.376
40.582 67.418 -2.141
41.172 66.178 -11.559
41.771 64.302 -15.948
42.379 62.164 -14.519
42.995 59.926 -4.644
43.620 59.433 16.119
44.255 61.339 26.732
44.898 62.558 23.124
45.552 62.133 18.193
46.214 61.005 21.400
46.886 60.856 29.683
47.568 61.245 32.871
48.260 61.053 33.671
48.962 60.497 36.949
49.674 59.955 42.199
50.397 59.241 49.990
51.130 58.999 64.727
51.874 60.483 78.184
52.628 62.154 81.589
53.394 63.045 83.645
54.170 64.339 87.674
54.958 66.080 84.878
55.758 66.907 75.794
56.569 66.586 67.745
57.391 65.780 64.379
58.226 65.018 64.327
59.073 64.397 66.106
59.932 63.948 68.509
60.804 63.560 71.343
61.688 63.425 74.522
62.586 63.464 75.399
63.496 63.313 74.137
64.420 62.896 70.656
65.357 61.653 64.919
66.307 59.125 63.107
67.272 56.173 72.341
68.250 54.054 90.984
69.243 53.618 113.621
70.250 54.391 129.259
71.272 54.990 139.934
72.309 55.518 149.973
73.360 56.252 159.122
74.427 57.144 165.910
75.510 58.007 170.190
76.608 58.765 172.562
77.723 59.484 172.858
78.853 60.012 169.917
80.000 60.048 163.876
81.164 59.213 156.341
82.344 57.506 152.082
83.542 55.630 152.582
84.757 53.992 157.133
85.990 53.502 161.346
87.241 53.556 155.955
88.510 53.289 142.334
89.797 52.770 123.387
91.103 52.094 105.561
92.428 52.711 92.987
93.773 53.530 78.551
95.137 54.122 69.499
96.520 53.387 61.734
97.924 51.331 77.177
99.349 53.394 116.322
100.794 59.514 128.092
102.260 64.105 121.569
103.747 67.355 107.582
105.256 69.070 89.157
106.787 69.106 71.465
108.340 67.886 59.146
109.916 65.817 53.013
111.515 63.503 56.673
113.137 60.800 67.076
114.783 60.414 99.338
116.452 64.255 110.139
118.146 66.008 94.648
119.865 64.372 81.214
121.608 61.918 76.489
123.377 58.210 77.875
125.171 55.358 89.741
126.992 50.265 90.709
128.839 44.659 164.693
130.713 45.885 169.236
132.615 43.056 -70.123
134.543 54.230 -70.337
136.500 57.744 -77.338
138.486 58.991 -80.408
140.500 58.879 -75.953
142.544 60.024 -66.670
144.617 59.221 -68.125
146.721 58.505 -54.586
148.855 56.314 -30.228
151.020 61.130 7.581
153.217 64.951 -4.460
155.445 64.580 -19.357
157.706 60.241 -8.563
160.000 64.015 18.257
162.327 65.941 1.601
164.688 64.357 -14.728
167.084 61.073 -26.964
169.514 55.739 -35.347
171.980 47.320 -18.965
174.481 49.237 -34.750
177.019 52.684 -110.105
179.594 53.705 -150.696
182.206 53.755 -165.490
184.856 44.609 -158.778
187.545 53.421 -51.123
190.273 61.601 -66.067
193.041 62.877 -89.240
195.849 61.066 -97.712
198.697 58.097 -81.577
