* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 19:25:45
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 0.5 -0.5 0
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 53.988 -4.812
25.937 54.397 0.941
26.314 55.097 0.994
26.697 55.338 -2.693
27.085 54.901 -6.544
27.479 53.915 -7.227
27.879 52.851 -2.536
28.284 52.321 6.203
28.696 52.399 15.286
29.113 52.760 23.956
29.537 53.515 33.345
29.966 54.941 40.994
30.402 56.674 43.408
30.844 58.055 40.951
31.293 58.727 36.702
31.748 58.666 34.214
32.210 58.215 37.221
32.678 58.331 46.742
33.154 59.718 56.504
33.636 61.718 59.779
34.125 63.411 57.141
34.621 64.384 51.993
35.125 64.550 48.619
35.636 64.392 51.839
36.154 65.284 60.873
36.680 67.381 64.963
37.214 69.254 61.383
37.755 70.335 56.524
38.304 71.155 55.318
38.861 72.654 55.220
39.427 74.548 49.638
40.000 75.896 38.309
40.582 76.261 25.322
41.172 75.643 14.579
41.771 74.217 10.017
42.379 72.680 17.926
42.995 73.759 36.042
43.620 77.135 38.738
44.255 79.703 25.964
44.898 80.634 7.659
45.552 79.962 -9.133
46.214 78.204 -17.900
46.886 76.791 -16.832
47.568 76.335 -15.356
48.260 75.686 -15.846
48.962 74.844 -12.879
49.674 74.313 -7.955
50.397 73.655 -0.788
51.130 73.701 13.740
51.874 75.452 25.685
52.628 77.457 30.299
53.394 79.602 32.798
54.170 82.227 29.371
54.958 84.377 17.330
55.758 85.304 1.331
56.569 85.070 -12.730
57.391 84.308 -21.766
58.226 83.562 -27.463
59.073 82.768 -31.394
59.932 82.006 -33.021
60.804 81.375 -33.528
61.688 80.758 -32.705
62.586 80.363 -30.244
63.496 80.229 -27.631
64.420 80.333 -25.151
65.357 80.660 -24.363
66.307 80.857 -25.614
67.272 80.822 -27.015
68.250 80.692 -28.008
69.243 80.491 -28.780
70.250 80.213 -29.195
71.272 79.880 -29.057
72.309 79.517 -28.403
73.360 79.117 -27.067
74.427 78.752 -24.829
75.510 78.458 -22.134
76.608 78.201 -18.894
77.723 78.066 -14.877
78.853 78.150 -10.726
80.000 78.448 -7.756
81.164 78.696 -6.714
82.344 78.750 -6.241
83.542 78.688 -5.731
84.757 78.537 -5.457
85.990 78.133 -5.260
87.241 77.494 -3.013
88.510 76.995 1.555
89.797 76.717 6.614
91.103 76.547 11.133
92.428 76.120 15.587
93.773 75.613 24.211
95.137 75.913 35.648
96.520 76.912 43.827
97.924 78.035 48.241
99.349 78.983 49.966
100.794 79.768 51.504
102.260 80.823 52.493
103.747 82.131 48.876
105.256 82.878 37.706
106.787 81.918 24.919
108.340 79.901 19.879
109.916 77.790 21.256
111.515 75.402 29.965
113.137 73.980 49.897
114.783 75.198 72.737
116.452 78.320 80.207
118.146 80.252 67.247
119.865 79.330 56.755
121.608 78.433 55.072
123.377 77.301 51.288
125.171 75.411 54.962
126.992 74.233 61.823
128.839 73.259 69.537
130.713 72.514 80.415
132.615 72.766 89.740
134.543 73.098 92.444
136.500 72.716 92.783
138.486 72.077 94.855
140.500 71.492 95.185
142.544 70.424 91.280
144.617 68.509 81.772
146.721 64.883 54.917
148.855 60.327 -26.670
151.020 66.948 -86.087
153.217 71.247 -113.118
155.445 72.609 -129.242
157.706 73.069 -137.425
160.000 73.320 -141.344
162.327 72.985 -146.214
164.688 71.827 -147.301
167.084 71.167 -140.240
169.514 70.899 -140.128
171.980 69.445 -139.012
174.481 68.165 -129.366
177.019 68.136 -122.753
179.594 68.428 -133.035
182.206 64.424 -165.547
184.856 58.897 124.978
187.545 64.652 50.597
190.273 68.371 22.475
193.041 69.264 14.034
195.849 70.157 10.447
198.697 70.059 11.901
