* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 21:56:59
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2 7 0.5
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 58.795 81.684
25.937 59.644 93.446
26.314 61.147 95.863
26.697 62.112 92.201
27.085 62.329 87.224
27.479 61.969 84.184
27.879 61.432 84.827
28.284 61.185 88.196
28.696 61.311 91.286
29.113 61.448 92.702
29.537 61.311 94.165
29.966 61.062 98.158
30.402 61.176 104.639
30.844 61.835 110.179
31.293 62.612 112.560
31.748 63.116 113.131
32.210 63.331 114.162
32.678 63.485 116.624
33.154 63.728 119.871
33.636 64.029 123.319
34.125 64.387 127.245
34.621 64.901 131.292
35.125 65.493 134.400
35.636 65.957 137.169
36.154 66.401 141.563
36.680 67.230 146.792
37.214 68.364 149.487
37.755 69.263 150.196
38.304 70.005 152.704
38.861 71.402 156.167
39.427 73.358 153.788
40.000 74.857 144.005
40.582 75.277 130.857
41.172 74.525 118.755
41.771 72.796 111.610
42.379 70.480 112.762
42.995 68.392 127.266
43.620 69.220 149.981
44.255 72.019 155.694
44.898 73.613 147.768
45.552 73.431 138.774
46.214 72.260 138.062
46.886 71.913 145.098
47.568 72.410 148.305
48.260 72.476 148.744
48.962 72.360 151.527
49.674 72.487 154.924
50.397 72.629 158.285
51.130 73.001 162.794
51.874 73.761 165.975
52.628 74.656 167.195
53.394 75.829 166.054
54.170 77.026 158.955
54.958 77.399 146.177
55.758 76.461 132.708
56.569 74.461 124.740
57.391 72.403 124.465
58.226 70.795 127.011
59.073 69.318 131.128
59.932 68.186 136.757
60.804 67.284 141.983
61.688 66.625 147.209
62.586 66.251 149.875
63.496 65.690 148.568
64.420 64.444 144.112
65.357 62.002 140.309
66.307 58.577 144.642
67.272 55.595 159.630
68.250 53.750 177.732
69.243 52.632 -165.318
70.250 51.745 -150.255
71.272 50.953 -134.945
72.309 50.490 -118.426
73.360 50.871 -103.139
74.427 51.548 -94.090
75.510 52.146 -88.624
76.608 52.756 -87.954
77.723 53.226 -90.841
78.853 54.012 -100.115
80.000 54.168 -117.915
81.164 53.479 -134.874
82.344 52.895 -145.605
83.542 53.055 -148.223
84.757 54.614 -144.879
85.990 57.716 -143.975
87.241 60.742 -150.844
88.510 63.261 -159.427
89.797 65.260 -171.342
91.103 66.373 176.252
92.428 66.823 164.104
93.773 66.532 153.432
95.137 65.666 144.182
96.520 63.775 138.745
97.924 61.601 143.823
99.349 60.319 157.616
100.794 60.747 173.772
102.260 62.625 -171.905
103.747 66.777 -170.344
105.256 70.291 166.229
106.787 70.691 133.210
108.340 69.127 106.636
109.916 67.030 82.794
111.515 63.896 60.792
113.137 60.636 42.295
114.783 57.993 15.589
116.452 57.128 -35.703
118.146 58.189 -102.846
119.865 57.286 -141.895
121.608 58.390 -150.267
123.377 60.010 -169.477
125.171 59.167 166.196
126.992 55.841 146.686
128.839 50.136 140.896
130.713 43.735 159.943
132.615 43.086 -177.926
134.543 44.567 150.143
136.500 48.592 92.267
138.486 51.593 60.974
140.500 53.255 52.036
142.544 54.414 56.191
144.617 55.537 56.210
146.721 55.159 66.702
148.855 55.760 81.247
151.020 56.327 97.527
153.217 57.606 110.461
155.445 57.824 117.854
157.706 57.251 138.422
160.000 58.770 158.011
162.327 60.724 166.575
164.688 61.445 166.903
167.084 60.295 165.328
169.514 57.348 172.119
171.980 54.843 -158.981
174.481 54.892 -136.814
177.019 56.063 -122.406
179.594 55.264 -124.666
182.206 55.339 -118.100
184.856 55.255 -143.890
187.545 53.781 -172.001
190.273 52.615 162.654
193.041 52.047 159.908
195.849 50.966 151.600
198.697 44.358 173.604
