* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 21:30:08
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 3.3 4.5 1.5
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 51.811 -170.721
25.937 52.291 -157.786
26.314 53.492 -155.590
26.697 54.044 -159.508
27.085 53.835 -163.728
27.479 53.245 -164.903
27.879 52.841 -162.994
28.284 52.817 -161.242
28.696 52.774 -161.149
29.113 52.356 -160.466
29.537 51.961 -154.937
29.966 52.596 -146.922
30.402 54.147 -144.776
30.844 55.461 -150.396
31.293 55.882 -159.810
31.748 55.273 -168.853
32.210 53.793 -173.332
32.678 52.124 -169.908
33.154 51.126 -160.891
33.636 50.643 -150.995
34.125 50.483 -137.697
34.621 51.554 -122.752
35.125 53.384 -114.591
35.636 54.848 -110.350
36.154 56.318 -104.224
36.680 58.495 -99.703
37.214 60.741 -101.364
37.755 62.365 -105.202
38.304 63.804 -106.174
38.861 66.032 -107.196
39.427 68.660 -115.389
40.000 70.669 -130.773
40.582 71.603 -149.288
41.172 71.396 -167.378
41.771 70.089 178.203
42.379 67.778 172.125
42.995 65.592 -175.845
43.620 67.270 -156.530
44.255 70.583 -158.242
44.898 72.508 -172.447
45.552 72.780 172.101
46.214 71.978 163.269
46.886 71.619 163.083
47.568 72.372 161.565
48.260 73.029 155.086
48.962 73.231 148.658
49.674 73.397 143.933
50.397 73.690 139.817
51.130 74.177 135.854
51.874 74.877 130.621
52.628 75.583 124.017
53.394 76.481 116.744
54.170 77.667 105.267
54.958 78.393 87.554
55.758 78.003 67.276
56.569 76.532 50.030
57.391 74.688 38.913
58.226 73.077 31.040
59.073 71.427 24.248
59.932 69.785 20.492
60.804 68.521 18.388
61.688 67.546 16.218
62.586 66.956 12.902
63.496 66.501 4.868
64.420 65.357 -8.250
65.357 62.835 -21.854
66.307 59.046 -27.400
67.272 55.575 -21.457
68.250 52.931 -12.726
69.243 50.608 -1.405
70.250 48.803 12.303
71.272 47.550 27.771
72.309 47.044 44.623
73.360 47.452 59.532
74.427 48.361 70.420
75.510 49.541 77.671
76.608 50.950 80.297
77.723 52.163 77.755
78.853 52.943 70.998
80.000 52.863 62.455
81.164 52.343 57.546
82.344 52.289 53.768
83.542 52.537 45.779
84.757 52.530 32.854
85.990 52.289 17.442
87.241 52.350 -1.909
88.510 52.623 -26.627
89.797 53.119 -54.981
91.103 53.321 -85.266
92.428 52.926 -112.245
93.773 51.878 -134.681
95.137 50.645 -150.510
96.520 48.358 -174.830
97.924 38.719 136.884
99.349 47.336 -12.868
100.794 55.329 -48.837
102.260 59.079 -75.158
103.747 60.677 -99.693
105.256 60.184 -115.712
106.787 59.581 -115.501
108.340 61.133 -111.670
109.916 63.251 -118.416
111.515 63.861 -132.147
113.137 63.745 -133.895
114.783 64.926 -136.323
116.452 66.179 -142.580
118.146 67.168 -154.579
119.865 67.314 -163.279
121.608 68.208 -175.392
123.377 67.911 164.010
125.171 65.797 149.739
126.992 63.714 139.164
128.839 60.329 130.389
130.713 56.058 137.398
132.615 54.162 153.211
134.543 51.485 149.997
136.500 24.789 -169.223
138.486 54.190 -59.744
140.500 61.411 -75.486
142.544 64.749 -96.186
144.617 66.594 -109.959
146.721 67.343 -119.585
148.855 68.901 -125.161
151.020 70.980 -140.600
153.217 70.817 -164.049
155.445 68.805 -177.956
157.706 66.411 179.244
160.000 65.322 -169.362
162.327 66.937 -164.350
164.688 68.352 -174.968
167.084 67.731 164.625
169.514 63.852 153.741
171.980 60.534 174.449
174.481 62.125 -162.089
177.019 64.941 -166.787
179.594 65.025 -174.068
182.206 66.062 174.638
184.856 64.322 156.035
187.545 61.575 158.853
190.273 62.402 157.025
193.041 59.493 142.155
195.849 56.211 115.333
198.697 43.190 -73.557
