* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 21:40:21
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2.5 5 2.5
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 54.594 17.546
25.937 55.170 30.829
26.314 56.469 33.864
26.697 57.142 30.583
27.085 57.001 26.561
27.479 56.336 25.511
27.879 55.735 28.543
28.284 55.623 32.673
28.696 55.708 34.526
29.113 55.419 35.060
29.537 54.684 38.822
29.966 54.368 48.774
30.402 55.383 58.796
30.844 56.989 61.012
31.293 58.084 56.927
31.748 58.359 50.899
32.210 57.921 46.420
32.678 57.163 45.671
33.154 56.560 48.002
33.636 56.186 50.421
34.125 55.648 52.122
34.621 54.775 55.705
35.125 53.988 63.165
35.636 53.655 71.798
36.154 53.332 79.358
36.680 52.779 89.785
37.214 52.864 104.878
37.755 53.746 117.788
38.304 54.519 129.701
38.861 56.165 146.058
39.427 59.433 154.851
40.000 62.443 150.145
40.582 64.129 139.122
41.172 64.473 127.663
41.771 63.717 119.799
42.379 62.201 118.722
42.995 60.545 129.199
43.620 61.059 150.400
44.255 63.904 159.572
44.898 66.049 154.363
45.552 66.595 146.289
46.214 66.112 144.228
46.886 66.098 149.349
47.568 66.928 152.265
48.260 67.492 151.379
48.962 67.649 151.487
49.674 67.814 153.328
50.397 68.061 156.241
51.130 68.622 160.219
51.874 69.573 162.193
52.628 70.421 161.818
53.394 71.334 161.825
54.170 72.779 158.764
54.958 73.997 147.956
55.758 74.075 132.516
56.569 72.840 118.171
57.391 70.707 109.064
58.226 68.190 105.626
59.073 65.377 108.333
59.932 62.836 119.407
60.804 61.104 136.610
61.688 61.174 159.644
62.586 63.484 171.373
63.496 65.399 167.704
64.420 65.944 156.479
65.357 64.807 144.111
66.307 62.281 138.900
67.272 60.016 144.072
68.250 58.692 148.965
69.243 57.176 150.824
70.250 55.161 153.069
71.272 52.708 157.923
72.309 50.108 166.471
73.360 47.105 177.463
74.427 43.347 -154.782
75.510 44.846 -109.121
76.608 50.008 -96.824
77.723 53.889 -107.175
78.853 56.668 -126.304
80.000 58.550 -152.352
81.164 59.153 -179.507
82.344 59.078 158.415
83.542 58.846 138.802
84.757 57.833 119.015
85.990 55.165 99.511
87.241 48.908 80.266
88.510 37.811 -68.636
89.797 53.283 -108.718
91.103 58.578 -123.523
92.428 61.148 -135.233
93.773 62.162 -141.045
95.137 62.563 -140.854
96.520 62.982 -133.504
97.924 64.257 -124.712
99.349 66.048 -118.776
100.794 67.731 -119.825
102.260 68.255 -121.846
103.747 68.953 -118.873
105.256 69.977 -125.263
106.787 68.658 -135.076
108.340 66.041 -132.767
109.916 63.438 -120.621
111.515 61.823 -98.396
113.137 60.710 -75.370
114.783 61.364 -40.282
116.452 65.382 -19.816
118.146 68.420 -24.763
119.865 68.328 -32.550
121.608 66.881 -34.387
123.377 63.677 -24.421
125.171 62.504 4.820
126.992 63.308 24.956
128.839 63.127 39.766
130.713 63.446 58.413
132.615 63.280 74.190
134.543 62.968 99.895
136.500 65.049 129.265
138.486 68.093 144.591
140.500 70.852 150.177
142.544 71.389 147.404
144.617 71.985 158.724
146.721 73.197 166.008
148.855 74.065 162.459
151.020 73.108 159.283
153.217 71.328 162.613
155.445 69.207 170.455
157.706 66.765 -173.259
160.000 66.096 -152.105
162.327 65.271 -142.929
164.688 62.780 -131.970
167.084 58.479 -101.980
169.514 61.945 -66.695
171.980 60.764 -85.585
174.481 50.401 -109.230
177.019 53.458 104.466
179.594 60.016 97.229
182.206 62.993 93.723
184.856 61.211 109.522
187.545 63.109 143.817
190.273 67.105 160.258
193.041 69.603 159.363
195.849 69.651 154.737
198.697 67.974 157.493
