* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 19:26:20
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 1.5 -0.5 0
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 54.365 -38.197
25.937 54.722 -35.581
26.314 55.347 -37.738
26.697 55.604 -43.557
27.085 55.243 -50.290
27.479 54.286 -55.223
27.879 52.985 -56.111
28.284 51.793 -52.504
28.696 50.976 -46.444
29.113 50.355 -39.118
29.537 49.991 -28.349
29.966 50.659 -15.306
30.402 52.374 -7.559
30.844 54.027 -7.691
31.293 54.911 -11.823
31.748 54.906 -15.589
32.210 54.232 -14.867
32.678 53.642 -6.589
33.154 54.172 6.460
33.636 55.860 15.921
34.125 57.754 18.735
34.621 59.189 17.393
35.125 59.959 16.135
35.636 60.457 19.163
36.154 61.700 25.797
36.680 63.779 28.536
37.214 65.673 25.515
37.755 67.008 21.914
38.304 68.394 21.106
38.861 70.526 18.776
39.427 72.847 9.512
40.000 74.511 -5.831
40.582 75.165 -23.671
41.172 74.762 -40.908
41.771 73.339 -54.642
42.379 71.007 -60.714
42.995 68.764 -51.285
43.620 69.641 -34.638
44.255 72.117 -35.202
44.898 73.349 -47.830
45.552 72.812 -61.590
46.214 70.985 -66.740
46.886 69.939 -59.853
47.568 70.463 -56.829
48.260 70.421 -60.534
48.962 69.532 -61.001
49.674 68.817 -56.240
50.397 68.348 -49.424
51.130 68.357 -37.430
51.874 69.834 -26.089
52.628 71.735 -21.493
53.394 73.779 -19.194
54.170 76.340 -22.670
54.958 78.450 -35.035
55.758 79.313 -51.530
56.569 78.991 -66.061
57.391 78.139 -75.459
58.226 77.321 -81.551
59.073 76.446 -86.076
59.932 75.572 -88.217
60.804 74.863 -89.196
61.688 74.165 -89.304
62.586 73.644 -87.904
63.496 73.392 -86.983
64.420 73.124 -87.276
65.357 72.720 -87.575
66.307 72.279 -87.199
67.272 71.888 -86.553
68.250 71.513 -86.417
69.243 70.948 -87.057
70.250 70.027 -86.571
71.272 69.030 -83.455
72.309 68.055 -78.612
73.360 67.211 -71.005
74.427 66.722 -62.827
75.510 66.229 -53.716
76.608 66.071 -41.975
77.723 66.568 -29.212
78.853 67.884 -19.567
80.000 69.141 -16.884
81.164 69.391 -15.615
82.344 69.270 -7.331
83.542 70.241 5.393
84.757 72.325 13.823
85.990 74.600 14.625
87.241 76.382 10.233
88.510 77.550 3.812
89.797 78.162 -2.647
91.103 78.421 -6.912
92.428 78.870 -9.803
93.773 79.338 -15.015
95.137 79.312 -21.443
96.520 78.880 -26.173
97.924 78.323 -29.177
99.349 77.735 -31.089
100.794 77.086 -33.237
102.260 75.881 -37.001
103.747 72.511 -33.311
105.256 72.317 4.548
106.787 75.847 10.046
108.340 77.282 6.150
109.916 78.081 3.320
111.515 78.607 -0.450
113.137 78.890 -3.154
114.783 79.308 -6.002
116.452 79.772 -12.278
118.146 79.301 -22.507
119.865 78.192 -25.887
121.608 77.821 -30.965
123.377 76.294 -43.674
125.171 72.724 -45.847
126.992 69.832 -34.586
128.839 68.174 -22.660
130.713 66.112 -11.271
132.615 64.012 19.686
134.543 66.157 45.748
136.500 69.224 59.748
138.486 72.002 58.178
140.500 73.362 48.497
142.544 72.930 39.467
144.617 72.563 39.915
146.721 73.184 35.083
148.855 72.110 14.107
151.020 66.450 -6.457
153.217 50.340 104.336
155.445 67.495 116.374
157.706 71.374 101.424
160.000 73.494 82.154
162.327 73.185 58.850
164.688 71.201 39.506
167.084 67.568 19.088
169.514 59.227 11.880
171.980 54.052 83.979
174.481 60.183 100.713
177.019 63.326 74.758
179.594 60.314 28.276
182.206 56.297 1.060
184.856 51.936 -48.241
187.545 53.117 12.211
190.273 62.444 -26.411
193.041 63.499 -73.209
195.849 49.887 -101.937
198.697 60.780 23.641
