* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 19:19:33
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 3.5 0 1
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 57.983 -78.723
25.937 58.139 -78.414
26.314 58.690 -79.229
26.697 59.308 -82.350
27.085 59.725 -86.986
27.479 59.877 -91.714
27.879 59.855 -95.512
28.284 59.802 -98.279
28.696 59.775 -100.613
29.113 59.695 -102.866
29.537 59.478 -104.289
29.966 59.248 -103.575
30.402 59.346 -100.869
30.844 59.944 -98.918
31.293 60.702 -100.036
31.748 61.208 -103.407
32.210 61.372 -106.659
32.678 61.462 -108.370
33.154 61.758 -109.875
33.636 62.086 -113.687
34.125 61.956 -119.723
34.621 61.058 -124.854
35.125 59.596 -124.519
35.636 58.404 -117.573
36.154 57.766 -109.343
36.680 56.882 -98.572
37.214 56.733 -76.644
37.755 59.050 -56.183
38.304 61.967 -45.558
38.861 65.269 -37.702
39.427 69.342 -37.784
40.000 73.075 -48.845
40.582 75.696 -66.160
41.172 77.137 -84.934
41.771 77.653 -101.382
42.379 77.850 -113.477
42.995 78.377 -124.020
43.620 78.981 -138.079
44.255 78.867 -155.803
44.898 77.526 -172.914
45.552 75.058 177.730
46.214 73.023 -178.657
46.886 72.819 -174.667
47.568 72.595 -178.434
48.260 71.461 178.834
48.962 70.252 -177.495
49.674 69.663 -170.026
50.397 69.853 -160.424
51.130 71.177 -153.189
51.874 72.817 -152.915
52.628 74.164 -155.825
53.394 75.646 -160.202
54.170 77.251 -170.084
54.958 78.161 173.738
55.758 77.816 155.515
56.569 76.287 140.930
57.391 74.317 133.303
58.226 72.528 129.706
59.073 70.622 128.550
59.932 68.779 132.112
60.804 67.240 138.860
61.688 66.037 150.717
62.586 66.136 167.063
63.496 68.102 179.073
64.420 70.623 176.556
65.357 71.781 164.242
66.307 71.341 152.673
67.272 70.252 147.529
68.250 69.372 146.453
69.243 68.703 146.487
70.250 68.159 146.509
71.272 67.509 146.306
72.309 66.717 147.475
73.360 66.013 150.387
74.427 65.469 153.739
75.510 64.972 156.997
76.608 64.349 159.903
77.723 63.300 164.516
78.853 62.007 175.961
80.000 62.034 -162.719
81.164 64.428 -147.212
82.344 67.006 -144.194
83.542 68.992 -146.778
84.757 70.474 -152.494
85.990 71.360 -159.712
87.241 71.798 -166.513
88.510 71.976 -172.833
89.797 71.879 -178.865
91.103 71.503 176.677
92.428 71.218 173.783
93.773 70.915 169.654
95.137 70.292 165.190
96.520 69.268 160.370
97.924 67.371 157.176
99.349 64.357 161.546
100.794 61.366 -168.931
102.260 64.412 -133.018
103.747 69.211 -126.589
105.256 72.752 -137.796
106.787 74.237 -156.756
108.340 73.924 -172.397
109.916 73.027 176.938
111.515 71.694 170.695
113.137 70.417 166.084
114.783 68.110 163.779
116.452 64.648 177.603
118.146 66.911 -144.990
119.865 70.682 -153.288
121.608 71.437 -165.800
123.377 70.707 -176.495
125.171 69.466 -176.627
126.992 69.130 -174.666
128.839 68.948 -175.002
130.713 68.537 -175.810
132.615 68.077 -175.652
134.543 67.434 -174.624
136.500 66.958 -173.820
138.486 65.985 -171.748
140.500 64.910 -162.117
142.544 66.109 -147.466
144.617 68.208 -149.480
146.721 69.088 -158.158
148.855 68.655 -168.819
151.020 67.125 -170.116
153.217 67.448 -162.033
155.445 69.712 -168.735
157.706 70.027 164.132
160.000 67.024 141.187
162.327 63.364 129.201
164.688 58.955 106.726
167.084 33.629 -7.602
169.514 53.616 -136.300
171.980 57.519 -154.224
174.481 58.880 162.886
177.019 58.721 105.485
179.594 61.097 49.405
182.206 63.192 1.379
184.856 63.347 -26.279
187.545 63.828 -34.890
190.273 65.890 -45.961
193.041 67.344 -64.940
195.849 67.143 -86.068
198.697 66.842 -103.732
