* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 19:35:00
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 1 -0.5 1
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 53.876 -102.439
25.937 53.900 -96.872
26.314 54.525 -96.395
26.697 54.854 -100.680
27.085 54.506 -106.263
27.479 53.492 -109.571
27.879 52.167 -107.553
28.284 51.210 -99.885
28.696 50.994 -90.127
29.113 51.282 -80.623
29.537 52.070 -70.922
29.966 53.567 -63.483
30.402 55.360 -61.693
30.844 56.771 -64.916
31.293 57.461 -69.883
31.748 57.435 -73.083
32.210 57.037 -71.105
32.678 57.125 -62.990
33.154 58.379 -53.955
33.636 60.331 -50.513
34.125 62.110 -53.012
34.621 63.248 -58.380
35.125 63.647 -62.281
35.636 63.834 -60.340
36.154 65.037 -54.295
36.680 67.220 -53.645
37.214 69.111 -60.189
37.755 70.192 -68.302
38.304 70.844 -73.144
38.861 71.988 -75.410
39.427 73.692 -81.481
40.000 75.108 -93.631
40.582 75.636 -108.796
41.172 75.115 -123.231
41.771 73.551 -132.695
42.379 71.418 -129.827
42.995 71.515 -112.168
43.620 74.529 -107.099
44.255 77.030 -118.891
44.898 77.936 -137.014
45.552 77.234 -153.918
46.214 75.448 -162.415
46.886 74.220 -160.529
47.568 74.184 -160.093
48.260 73.795 -163.805
48.962 72.859 -164.103
49.674 72.160 -160.129
50.397 71.676 -153.206
51.130 72.107 -140.956
51.874 74.043 -133.075
52.628 76.054 -132.384
53.394 78.140 -133.714
54.170 80.614 -140.884
54.958 82.552 -156.213
55.758 83.260 -175.131
56.569 82.795 168.049
57.391 81.773 156.555
58.226 80.792 148.847
59.073 79.790 142.763
59.932 78.708 139.467
60.804 77.917 139.444
61.688 77.736 139.611
62.586 77.718 136.480
63.496 77.296 132.744
64.420 76.900 131.414
65.357 76.814 129.370
66.307 76.617 125.710
67.272 76.241 122.137
68.250 75.783 118.968
69.243 75.270 116.073
70.250 74.676 113.449
71.272 74.004 111.392
72.309 73.267 109.984
73.360 72.463 109.617
74.427 71.673 110.612
75.510 70.984 112.939
76.608 70.518 116.333
77.723 70.391 119.847
78.853 70.659 121.477
80.000 70.947 118.583
81.164 70.541 112.661
82.344 69.359 108.904
83.542 67.951 109.148
84.757 66.520 111.822
85.990 64.834 117.741
87.241 63.629 130.726
88.510 63.656 141.706
89.797 63.377 147.068
91.103 62.023 156.664
92.428 61.479 -178.299
93.773 64.163 -155.175
95.137 67.450 -149.136
96.520 69.638 -149.165
97.924 71.423 -149.540
99.349 72.960 -151.246
100.794 74.281 -151.555
102.260 76.358 -151.617
103.747 78.766 -160.391
105.256 80.125 -175.921
106.787 80.131 169.399
108.340 79.629 160.594
109.916 79.352 154.054
111.515 79.011 148.418
113.137 78.835 142.719
114.783 78.553 136.259
116.452 78.180 128.565
118.146 77.272 117.342
119.865 75.389 107.339
121.608 72.503 94.530
123.377 62.154 88.482
125.171 65.396 -167.616
126.992 70.886 -164.969
128.839 73.821 -170.404
130.713 75.313 -177.959
132.615 76.183 176.528
134.543 76.766 171.996
136.500 77.445 167.518
138.486 77.997 160.900
140.500 77.994 152.999
142.544 77.515 148.860
144.617 77.559 145.980
146.721 77.519 137.206
148.855 76.443 133.236
151.020 76.219 128.388
153.217 75.243 118.275
155.445 72.468 103.922
157.706 65.483 114.489
160.000 66.406 168.809
162.327 69.730 175.675
164.688 71.664 174.775
167.084 72.158 167.658
169.514 71.094 168.219
171.980 71.639 178.773
174.481 72.784 -179.873
177.019 73.901 178.082
179.594 74.503 169.362
182.206 73.347 160.550
184.856 71.083 163.399
187.545 71.414 -178.336
190.273 72.959 -178.676
193.041 73.574 178.341
195.849 73.665 170.514
198.697 72.264 167.699
