* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 21:31:28
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 3 4.5 2
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 51.306 99.180
25.937 52.302 115.590
26.314 53.620 119.288
26.697 54.003 117.819
27.085 53.530 117.592
27.479 52.781 122.053
27.879 52.509 129.719
28.284 52.702 135.501
28.696 52.648 138.490
29.113 51.963 143.283
29.537 51.358 155.411
29.966 52.240 170.203
30.402 54.117 176.513
30.844 55.523 174.301
31.293 55.912 168.797
31.748 55.241 164.234
32.210 53.711 164.787
32.678 52.094 173.745
33.154 51.341 -172.354
33.636 51.039 -159.728
34.125 50.536 -144.046
34.621 51.107 -121.931
35.125 53.208 -105.925
35.636 55.014 -97.946
36.154 56.230 -88.604
36.680 58.061 -76.832
37.214 60.537 -70.765
37.755 62.484 -69.758
38.304 63.879 -67.012
38.861 65.883 -62.010
39.427 68.569 -63.264
40.000 70.746 -73.011
40.582 71.729 -86.617
41.172 71.442 -99.419
41.771 70.084 -107.387
42.379 68.073 -107.192
42.995 66.113 -94.605
43.620 66.607 -71.360
44.255 69.515 -62.062
44.898 71.539 -67.947
45.552 71.791 -76.453
46.214 70.879 -77.702
46.886 70.579 -70.090
47.568 71.338 -65.204
48.260 71.807 -64.595
48.962 71.909 -62.879
49.674 72.067 -59.979
50.397 72.245 -56.600
51.130 72.621 -52.229
51.874 73.298 -49.164
52.628 73.943 -47.727
53.394 74.737 -46.392
54.170 75.918 -48.779
54.958 76.737 -57.909
55.758 76.423 -70.478
56.569 74.886 -80.690
57.391 72.731 -84.604
58.226 70.593 -83.669
59.073 68.401 -78.988
59.932 66.516 -69.237
60.804 65.234 -57.120
61.688 64.752 -43.177
62.586 65.413 -33.710
63.496 66.163 -33.742
64.420 65.988 -41.131
65.357 64.230 -50.376
66.307 61.042 -52.255
67.272 58.242 -42.690
68.250 56.688 -33.823
69.243 55.200 -29.742
70.250 53.441 -28.092
71.272 51.497 -28.245
72.309 49.625 -30.882
73.360 48.104 -39.320
74.427 46.651 -53.680
75.510 45.477 -68.099
76.608 44.133 -80.322
77.723 41.058 -81.584
78.853 37.416 -32.309
80.000 45.720 3.193
81.164 50.503 -4.746
82.344 52.586 -13.721
83.542 53.491 -22.830
84.757 53.061 -35.072
85.990 50.420 -53.929
87.241 43.545 -97.249
88.510 46.299 164.711
89.797 53.246 135.009
91.103 56.610 118.042
92.428 57.604 104.828
93.773 56.744 96.622
95.137 54.494 94.971
96.520 51.125 95.521
97.924 43.097 81.869
99.349 45.436 -40.027
100.794 55.506 -54.631
102.260 60.843 -61.042
103.747 63.094 -66.445
105.256 64.306 -53.724
106.787 67.444 -43.765
108.340 69.919 -41.856
109.916 71.482 -41.819
111.515 72.153 -41.065
113.137 72.560 -34.911
114.783 73.371 -28.604
116.452 74.388 -26.823
118.146 73.842 -33.340
119.865 71.339 -23.868
121.608 71.156 -8.074
123.377 70.913 -4.545
125.171 68.791 2.168
126.992 66.890 15.249
128.839 64.627 30.571
130.713 62.711 48.597
132.615 60.142 65.548
134.543 56.574 87.132
136.500 52.568 116.460
138.486 41.297 141.255
140.500 53.292 -48.049
142.544 61.588 -51.873
144.617 63.478 -45.781
146.721 64.911 -28.439
148.855 67.501 -11.447
151.020 69.586 -5.721
153.217 69.505 -2.741
155.445 67.951 10.979
157.706 67.253 37.397
160.000 68.461 60.824
162.327 69.339 73.002
164.688 69.389 84.205
167.084 68.791 90.175
169.514 65.283 91.639
171.980 59.128 152.358
174.481 64.200 -172.229
177.019 66.054 -173.126
179.594 63.155 178.515
182.206 56.327 -165.497
184.856 53.035 -110.212
187.545 52.329 -110.225
190.273 44.618 -152.660
193.041 49.872 95.253
195.849 47.415 -23.740
198.697 54.531 -130.339
