* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 19:48:11
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2.5 -0.5 2.5
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 57.868 -108.050
25.937 57.802 -109.821
26.314 57.968 -111.966
26.697 58.156 -115.240
27.085 58.199 -119.022
27.479 58.097 -122.270
27.879 57.980 -124.606
28.284 57.941 -126.744
28.696 57.891 -129.590
29.113 57.615 -132.918
29.537 57.000 -134.872
29.966 56.302 -133.068
30.402 56.136 -127.861
30.844 56.746 -124.222
31.293 57.503 -125.439
31.748 57.824 -129.802
32.210 57.596 -134.259
32.678 57.034 -136.933
33.154 56.339 -138.212
33.636 55.341 -138.906
34.125 53.664 -136.292
34.621 51.758 -123.492
35.125 51.448 -102.351
35.636 52.430 -84.390
36.154 54.041 -65.938
36.680 57.208 -51.799
37.214 60.550 -49.569
37.755 62.968 -51.425
38.304 65.152 -50.377
38.861 68.252 -50.602
39.427 71.672 -59.654
40.000 74.360 -76.487
40.582 75.963 -96.792
41.172 76.502 -117.293
41.771 76.142 -135.426
42.379 75.195 -149.354
42.995 74.066 -158.825
43.620 72.988 -165.038
44.255 72.046 -168.672
44.898 71.421 -170.773
45.552 71.033 -173.989
46.214 70.383 -178.538
46.886 69.299 179.043
47.568 68.278 -178.975
48.260 67.773 -175.141
48.962 67.585 -172.132
49.674 67.456 -169.940
50.397 67.227 -167.633
51.130 66.982 -163.100
51.874 67.197 -156.574
52.628 67.863 -151.188
53.394 68.763 -146.101
54.170 70.384 -142.354
54.958 72.373 -145.978
55.758 73.633 -156.020
56.569 73.842 -166.425
57.391 73.491 -172.771
58.226 73.281 -175.763
59.073 73.283 -178.442
59.932 73.346 178.794
60.804 73.521 175.386
61.688 73.613 170.165
62.586 73.415 164.377
63.496 73.114 158.276
64.420 72.395 149.318
65.357 70.351 140.841
66.307 67.125 143.778
67.272 64.939 162.160
68.250 64.930 -176.457
69.243 66.438 -161.160
70.250 68.316 -153.843
71.272 69.977 -151.969
72.309 71.212 -152.358
73.360 72.245 -153.025
74.427 73.202 -154.219
75.510 74.116 -155.895
76.608 74.986 -158.517
77.723 75.718 -161.783
78.853 76.385 -165.267
80.000 76.960 -169.776
81.164 77.253 -174.456
82.344 77.445 -177.813
83.542 77.750 179.131
84.757 78.095 175.002
85.990 78.240 169.528
87.241 78.025 164.219
88.510 77.554 160.465
89.797 76.968 159.101
91.103 76.648 160.172
92.428 76.652 160.347
93.773 76.535 159.512
95.137 76.235 160.083
96.520 76.106 162.949
97.924 76.283 166.715
99.349 76.850 170.526
100.794 77.812 174.141
102.260 79.671 174.619
103.747 81.649 165.474
105.256 82.563 148.939
106.787 81.928 133.164
108.340 80.830 123.318
109.916 79.679 114.504
111.515 77.950 106.911
113.137 75.708 103.655
114.783 73.058 109.175
116.452 72.238 127.069
118.146 73.646 128.696
119.865 72.853 121.575
121.608 70.221 119.838
123.377 67.690 153.275
125.171 71.813 167.376
126.992 73.636 159.834
128.839 73.905 153.226
130.713 73.409 148.284
132.615 72.362 150.360
134.543 72.275 157.742
136.500 72.705 160.894
138.486 72.834 164.549
140.500 73.975 170.533
142.544 75.924 165.536
144.617 76.256 153.822
146.721 75.878 146.694
148.855 75.677 138.665
151.020 74.581 127.232
153.217 72.712 119.903
155.445 70.562 111.959
157.706 66.883 90.598
160.000 55.016 -26.103
162.327 67.235 -119.178
164.688 70.141 -139.890
167.084 71.397 -147.168
169.514 72.117 -151.627
171.980 72.390 -153.431
174.481 72.960 -152.415
177.019 73.411 -151.317
179.594 73.973 -146.153
182.206 76.710 -143.262
184.856 79.010 -157.953
187.545 79.754 -176.012
190.273 79.779 159.379
193.041 76.845 130.773
195.849 70.095 108.496
198.697 55.153 163.368
