* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 21:35:31
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 3.7 5 1
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 54.552 -59.397
25.937 55.175 -47.313
26.314 56.434 -45.457
26.697 57.052 -49.520
27.085 56.895 -54.019
27.479 56.292 -55.501
27.879 55.822 -53.432
28.284 55.797 -51.019
28.696 55.855 -50.984
29.113 55.480 -51.810
29.537 54.677 -48.874
29.966 54.390 -39.702
30.402 55.459 -31.216
30.844 57.026 -30.936
31.293 58.006 -36.876
31.748 58.103 -44.671
32.210 57.400 -50.728
32.678 56.287 -52.423
33.154 55.314 -50.050
33.636 54.619 -47.044
34.125 53.721 -44.279
34.621 52.475 -37.937
35.125 51.635 -26.111
35.636 51.487 -14.069
36.154 51.232 -1.412
36.680 51.672 17.910
37.214 53.960 33.282
37.755 56.166 38.672
38.304 57.650 44.182
38.861 59.947 52.452
39.427 63.175 52.271
40.000 65.773 41.635
40.582 67.039 26.620
41.172 66.947 12.151
41.771 65.628 2.238
42.379 63.257 1.872
42.995 61.133 22.925
43.620 63.926 49.645
44.255 68.061 49.393
44.898 70.352 36.486
45.552 70.791 23.127
46.214 70.099 17.457
46.886 69.952 20.840
47.568 70.892 22.234
48.260 71.622 19.169
48.962 71.955 16.949
49.674 72.342 16.206
50.397 72.810 15.863
51.130 73.478 16.248
51.874 74.457 15.252
52.628 75.394 12.362
53.394 76.423 9.586
54.170 77.888 3.750
54.958 79.112 -8.708
55.758 79.313 -24.740
56.569 78.433 -38.740
57.391 77.096 -47.314
58.226 75.925 -52.535
59.073 74.767 -56.876
59.932 73.563 -59.118
60.804 72.599 -59.744
61.688 71.882 -60.709
62.586 71.266 -63.114
63.496 70.561 -67.619
64.420 69.457 -74.790
65.357 67.369 -82.963
66.307 64.087 -85.568
67.272 60.570 -77.277
68.250 57.733 -60.048
69.243 56.415 -36.585
70.250 56.682 -17.196
71.272 57.323 -3.650
72.309 58.115 6.992
73.360 59.056 14.344
74.427 59.915 18.769
75.510 60.657 21.158
76.608 61.298 21.629
77.723 61.758 19.574
78.853 61.748 15.459
80.000 61.155 11.897
81.164 60.286 11.742
82.344 59.929 14.915
83.542 60.480 14.923
84.757 61.164 7.453
85.990 61.391 -5.339
87.241 61.188 -20.267
88.510 61.021 -35.963
89.797 61.067 -52.807
91.103 61.525 -69.821
92.428 62.090 -89.075
93.773 61.975 -107.336
95.137 61.333 -119.937
96.520 60.453 -128.745
97.924 58.632 -131.984
99.349 56.048 -121.868
100.794 55.049 -81.667
102.260 61.352 -51.321
103.747 67.803 -58.457
105.256 71.490 -83.746
106.787 72.220 -109.967
108.340 71.351 -128.906
109.916 69.732 -142.724
111.515 67.781 -148.556
113.137 65.878 -161.433
114.783 59.585 -179.252
116.452 51.974 -22.278
118.146 64.829 -55.947
119.865 66.144 -80.047
121.608 65.812 -89.889
123.377 64.719 -93.761
125.171 63.719 -94.570
126.992 61.978 -94.754
128.839 59.920 -88.171
130.713 57.137 -79.090
132.615 55.589 -41.096
134.543 58.924 -26.015
136.500 59.810 -27.317
138.486 58.923 -22.541
140.500 59.065 -7.076
142.544 61.418 -3.750
144.617 61.065 -12.860
146.721 60.911 -8.863
148.855 61.868 -18.010
151.020 61.292 -44.511
153.217 57.448 -77.633
155.445 52.891 -106.453
157.706 46.739 -169.760
160.000 39.841 -9.975
162.327 53.490 -64.616
164.688 59.563 -98.418
167.084 60.926 -131.360
169.514 59.556 -139.331
171.980 59.955 -141.923
174.481 56.561 -146.257
177.019 55.226 -99.227
179.594 60.172 -77.113
182.206 63.617 -88.912
184.856 62.917 -103.821
187.545 59.310 -87.683
190.273 61.214 -66.531
193.041 62.014 -62.140
195.849 61.011 -52.100
198.697 62.044 -37.351
