* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 21:43:21
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 3.7 6 1
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 58.000 18.694
25.937 58.450 29.464
26.314 59.650 32.205
26.697 60.418 29.020
27.085 60.484 24.612
27.479 60.045 22.407
27.879 59.576 23.787
28.284 59.505 26.762
28.696 59.709 28.153
29.113 59.713 27.748
29.537 59.303 28.550
29.966 58.878 33.695
30.402 59.206 41.704
30.844 60.319 46.396
31.293 61.411 45.706
31.748 61.991 42.327
32.210 62.045 39.331
32.678 61.835 38.600
33.154 61.674 40.068
33.636 61.700 42.261
34.125 61.816 44.183
34.621 61.912 45.996
35.125 61.974 48.267
35.636 62.077 51.423
36.154 62.374 55.258
36.680 62.923 58.431
37.214 63.530 59.906
37.755 64.011 60.850
38.304 64.574 62.702
38.861 65.581 63.335
39.427 66.730 59.066
40.000 67.344 49.877
40.582 67.016 38.993
41.172 65.743 30.159
41.771 63.840 26.112
42.379 61.637 27.265
42.995 59.082 36.068
43.620 57.837 58.884
44.255 59.540 74.893
44.898 60.884 74.989
45.552 60.639 72.961
46.214 59.761 77.807
46.886 59.604 86.453
47.568 59.745 91.643
48.260 59.385 96.095
48.962 58.777 104.097
49.674 58.407 115.504
50.397 58.381 130.262
51.130 59.565 148.276
51.874 62.058 158.168
52.628 63.974 159.164
53.394 65.184 161.453
54.170 67.040 164.252
54.958 69.032 158.822
55.758 69.900 148.314
56.569 69.651 139.978
57.391 69.050 136.583
58.226 68.581 135.664
59.073 68.155 135.574
59.932 67.747 136.311
60.804 67.412 137.781
61.688 67.261 139.008
62.586 67.105 138.290
63.496 66.690 136.382
64.420 66.006 133.189
65.357 64.585 128.444
66.307 61.968 127.369
67.272 58.781 137.299
68.250 56.567 159.068
69.243 56.456 -177.196
70.250 57.313 -162.024
71.272 57.870 -151.610
72.309 58.332 -141.063
73.360 59.069 -131.829
74.427 59.801 -124.818
75.510 60.563 -119.134
76.608 61.319 -115.688
77.723 61.976 -114.457
78.853 62.396 -116.218
80.000 62.236 -120.206
81.164 61.332 -123.962
82.344 59.838 -123.880
83.542 58.553 -118.724
84.757 58.018 -112.744
85.990 58.215 -111.136
87.241 58.478 -117.354
88.510 58.380 -128.997
89.797 58.109 -144.257
91.103 57.893 -159.178
92.428 58.557 -173.518
93.773 59.196 170.868
95.137 59.523 159.166
96.520 59.066 150.386
97.924 57.448 153.330
99.349 56.473 177.535
100.794 59.885 -152.961
102.260 64.999 -145.604
103.747 69.234 -152.716
105.256 72.146 -169.624
106.787 72.980 170.452
108.340 72.364 155.122
109.916 70.881 144.049
111.515 68.833 139.025
113.137 66.282 134.890
114.783 61.910 139.088
116.452 57.615 177.118
118.146 61.162 -151.237
119.865 62.422 -153.471
121.608 61.923 -151.504
123.377 60.621 -147.021
125.171 59.633 -141.507
126.992 57.059 -142.557
128.839 52.637 -125.523
130.713 49.924 -113.287
132.615 31.011 -103.020
134.543 49.385 49.839
136.500 54.453 50.397
138.486 56.335 56.757
140.500 57.276 71.933
142.544 60.436 87.291
144.617 61.359 86.708
146.721 61.774 96.814
148.855 61.979 113.562
151.020 64.494 131.040
153.217 66.708 128.595
155.445 66.730 122.257
157.706 63.393 126.964
160.000 65.361 158.378
162.327 67.553 150.179
164.688 66.395 138.683
167.084 63.175 134.586
169.514 59.832 142.664
171.980 55.549 146.532
174.481 51.136 143.445
177.019 48.825 30.063
179.594 57.305 -36.730
182.206 59.346 -64.523
184.856 58.911 -101.828
187.545 57.699 -152.407
190.273 60.234 142.514
193.041 59.032 99.266
195.849 56.181 93.535
198.697 54.627 116.355
