* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 19:46:37
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2.5 -0.5 2
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 57.741 -107.728
25.937 57.618 -109.670
26.314 57.704 -111.794
26.697 57.816 -114.787
27.085 57.810 -118.095
27.479 57.698 -120.807
27.879 57.607 -122.709
28.284 57.606 -124.602
28.696 57.585 -127.316
29.113 57.329 -130.464
29.537 56.746 -132.100
29.966 56.124 -129.965
30.402 56.071 -124.759
30.844 56.762 -121.483
31.293 57.556 -123.031
31.748 57.905 -127.580
32.210 57.712 -132.186
32.678 57.185 -135.059
33.154 56.514 -136.539
33.636 55.539 -137.333
34.125 53.919 -134.834
34.621 52.091 -122.630
35.125 51.756 -102.442
35.636 52.658 -85.075
36.154 54.140 -67.129
36.680 57.147 -52.697
37.214 60.434 -49.819
37.755 62.854 -51.253
38.304 65.059 -50.008
38.861 68.180 -50.218
39.427 71.611 -59.342
40.000 74.306 -76.273
40.582 75.913 -96.683
41.172 76.455 -117.258
41.771 76.104 -135.382
42.379 75.201 -149.249
42.995 74.172 -158.955
43.620 73.185 -166.196
44.255 72.179 -171.425
44.898 71.299 -174.359
45.552 70.679 -176.862
46.214 69.990 179.729
46.886 68.983 177.724
47.568 67.999 179.255
48.260 67.410 -177.371
48.962 67.110 -174.114
49.674 66.966 -171.263
50.397 66.827 -168.763
51.130 66.652 -164.914
51.874 66.823 -159.301
52.628 67.402 -154.575
53.394 68.155 -150.343
54.170 69.481 -146.747
54.958 71.238 -149.164
55.758 72.423 -157.803
56.569 72.632 -167.161
57.391 72.299 -172.802
58.226 72.095 -175.228
59.073 72.107 -177.275
59.932 72.215 -179.434
60.804 72.448 177.443
61.688 72.558 172.517
62.586 72.434 167.343
63.496 72.311 161.146
64.420 71.688 151.011
65.357 69.589 141.030
66.307 66.079 142.474
67.272 63.363 161.999
68.250 63.290 -172.938
69.243 65.099 -156.010
70.250 67.192 -149.014
71.272 68.853 -147.701
72.309 70.038 -147.764
73.360 71.099 -147.969
74.427 72.072 -148.956
75.510 72.992 -150.254
76.608 73.888 -152.470
77.723 74.667 -155.288
78.853 75.418 -158.625
80.000 76.031 -163.345
81.164 76.310 -168.185
82.344 76.443 -171.469
83.542 76.686 -174.021
84.757 77.005 -177.226
85.990 77.210 178.432
87.241 77.137 174.050
88.510 76.855 170.750
89.797 76.438 169.449
91.103 76.256 170.446
92.428 76.404 170.831
93.773 76.515 169.972
95.137 76.469 169.953
96.520 76.563 171.639
97.924 76.925 173.934
99.349 77.640 175.916
100.794 78.661 177.062
102.260 80.404 175.398
103.747 82.227 164.931
105.256 83.072 147.521
106.787 82.378 130.190
108.340 81.096 119.116
109.916 79.818 109.716
111.515 78.048 101.409
113.137 75.753 96.671
114.783 72.947 101.505
116.452 72.513 119.123
118.146 74.162 114.093
119.865 73.020 99.927
121.608 70.014 87.251
123.377 61.659 98.167
125.171 64.899 160.968
126.992 68.302 157.415
128.839 68.783 151.874
130.713 67.988 149.176
132.615 66.386 159.381
134.543 67.423 177.299
136.500 69.185 -178.313
138.486 70.328 -176.461
140.500 72.043 -175.329
142.544 73.808 176.370
144.617 74.271 164.858
146.721 74.327 155.865
148.855 74.361 142.503
151.020 72.747 124.951
153.217 69.887 117.344
155.445 67.914 112.635
157.706 66.025 84.091
160.000 61.084 -0.404
162.327 64.944 -86.887
164.688 67.180 -113.388
167.084 69.213 -123.241
169.514 70.302 -134.140
171.980 70.411 -141.410
174.481 70.453 -142.573
177.019 70.705 -141.559
179.594 70.881 -136.794
182.206 73.708 -131.558
184.856 76.248 -147.411
187.545 76.996 -167.578
190.273 77.005 166.459
193.041 74.222 134.853
195.849 67.707 103.513
198.697 40.796 47.404
