* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 14:39:56
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2 1 2.5
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 56.400 -129.353
25.937 57.139 -132.699
26.314 57.582 -137.776
26.697 57.711 -142.945
27.085 57.633 -147.128
27.479 57.511 -149.999
27.879 57.475 -152.081
28.284 57.536 -154.321
28.696 57.579 -157.243
29.113 57.466 -160.508
29.537 57.145 -163.019
29.966 56.737 -163.599
30.402 56.505 -162.114
30.844 56.645 -160.224
31.293 57.034 -159.981
31.748 57.394 -161.739
32.210 57.564 -164.595
32.678 57.532 -167.674
33.154 57.309 -170.673
33.636 56.852 -173.196
34.125 56.154 -174.253
34.621 55.362 -173.072
35.125 54.580 -170.354
35.636 53.528 -165.870
36.154 52.188 -153.456
36.680 52.512 -131.030
37.214 54.961 -116.844
37.755 57.111 -111.210
38.304 59.163 -103.989
38.861 62.405 -99.648
39.427 65.929 -106.345
40.000 68.547 -121.360
40.582 69.993 -139.453
41.172 70.372 -157.052
41.771 69.938 -171.614
42.379 69.062 178.229
42.995 68.095 172.458
43.620 67.344 170.741
44.255 67.246 170.933
44.898 67.683 167.722
45.552 67.747 159.904
46.214 66.887 152.584
46.886 65.600 152.069
47.568 65.165 156.886
48.260 65.488 158.533
48.962 65.641 157.287
49.674 65.624 156.350
50.397 65.603 155.701
51.130 65.549 155.575
51.874 65.616 156.325
52.628 65.863 156.863
53.394 66.243 157.114
54.170 66.899 156.107
54.958 67.552 151.214
55.758 67.546 143.611
56.569 66.688 138.503
57.391 65.683 140.453
58.226 65.599 146.169
59.073 66.179 148.728
59.932 66.761 148.438
60.804 67.325 146.472
61.688 67.706 142.085
62.586 67.594 136.934
63.496 67.107 133.614
64.420 66.472 132.482
65.357 65.771 134.422
66.307 65.474 139.959
67.272 65.855 145.311
68.250 66.513 148.546
69.243 67.366 150.462
70.250 68.356 149.646
71.272 69.111 146.697
72.309 69.701 143.569
73.360 70.217 139.820
74.427 70.599 135.840
75.510 70.933 131.747
76.608 71.196 127.282
77.723 71.390 122.389
78.853 71.425 116.887
80.000 71.176 111.831
81.164 70.835 109.488
82.344 70.976 108.526
83.542 71.480 104.941
84.757 71.983 97.704
85.990 72.061 86.771
87.241 71.445 74.838
88.510 70.328 63.628
89.797 68.751 53.020
91.103 66.840 43.411
92.428 64.566 30.364
93.773 60.287 8.147
95.137 50.196 -43.228
96.520 54.497 -165.285
97.924 60.062 164.325
99.349 61.559 146.948
100.794 61.454 137.566
102.260 59.716 134.072
103.747 57.442 150.732
105.256 58.333 -163.932
106.787 65.871 -154.824
108.340 70.126 -171.425
109.916 72.364 169.388
111.515 73.449 149.685
113.137 73.466 131.555
114.783 72.825 115.585
116.452 71.669 101.601
118.146 69.164 91.882
119.865 67.462 98.141
121.608 68.428 94.380
123.377 67.032 68.198
125.171 59.696 46.018
126.992 51.997 157.146
128.839 61.412 157.332
130.713 63.829 143.967
132.615 63.721 132.607
134.543 62.240 130.993
136.500 62.258 140.579
138.486 62.905 132.888
140.500 58.585 117.696
142.544 58.685 -151.095
144.617 64.773 -175.836
146.721 65.293 173.947
148.855 64.921 -179.601
151.020 68.499 -175.302
153.217 70.606 164.136
155.445 69.821 144.095
157.706 67.938 133.805
160.000 65.551 130.333
162.327 63.271 137.556
164.688 62.034 154.515
167.084 63.585 161.465
169.514 62.848 158.464
171.980 59.953 166.422
174.481 60.839 -146.463
177.019 67.006 -138.911
179.594 70.890 -155.329
182.206 71.618 178.517
184.856 70.114 164.756
187.545 67.858 152.675
190.273 60.212 172.661
193.041 67.847 -134.673
195.849 72.664 -156.205
198.697 73.374 -178.912
