* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 19:35:32
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2 -0.5 1
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 55.860 -81.461
25.937 56.312 -82.724
26.314 56.915 -87.138
26.697 57.254 -94.261
27.085 57.123 -102.355
27.479 56.506 -109.482
27.879 55.556 -113.989
28.284 54.562 -115.328
28.696 53.740 -114.630
29.113 52.991 -113.173
29.537 52.137 -109.669
29.966 51.570 -101.631
30.402 52.078 -92.080
30.844 53.363 -88.503
31.293 54.327 -91.565
31.748 54.450 -97.139
32.210 53.725 -101.019
32.678 52.499 -99.914
33.154 51.257 -92.934
33.636 50.335 -80.106
34.125 50.477 -60.940
34.621 52.404 -44.013
35.125 54.789 -36.352
35.636 56.761 -32.301
36.154 58.826 -27.920
36.680 61.313 -26.671
37.214 63.618 -30.598
37.755 65.340 -35.888
38.304 66.911 -38.809
38.861 69.115 -41.965
39.427 71.672 -51.264
40.000 73.736 -67.265
40.582 74.861 -86.807
41.172 74.960 -106.859
41.771 74.083 -124.777
42.379 72.392 -137.882
42.995 70.292 -143.098
43.620 68.821 -139.161
44.255 68.952 -134.404
44.898 69.647 -138.158
45.552 69.480 -147.658
46.214 68.097 -154.971
46.886 66.394 -153.165
47.568 65.843 -146.900
48.260 65.748 -145.160
48.962 65.220 -143.830
49.674 64.710 -139.886
50.397 64.273 -134.726
51.130 64.000 -125.217
51.874 64.889 -113.801
52.628 66.451 -107.307
53.394 68.280 -103.019
54.170 70.783 -104.003
54.958 73.028 -114.474
55.758 74.089 -130.060
56.569 73.946 -144.513
57.391 73.186 -154.273
58.226 72.407 -160.401
59.073 71.640 -164.875
59.932 70.887 -167.485
60.804 70.307 -168.722
61.688 69.968 -169.747
62.586 69.839 -172.391
63.496 69.555 -178.355
64.420 68.510 173.336
65.357 66.249 167.891
66.307 63.365 173.935
67.272 61.863 -169.717
68.250 61.855 -155.804
69.243 62.181 -146.614
70.250 62.436 -138.821
71.272 62.805 -131.052
72.309 63.378 -123.227
73.360 64.308 -116.787
74.427 65.250 -112.614
75.510 66.221 -109.323
76.608 67.165 -107.527
77.723 68.096 -106.228
78.853 69.077 -106.783
80.000 69.727 -109.702
81.164 69.661 -111.405
82.344 69.579 -106.415
83.542 70.539 -99.563
84.757 72.169 -96.947
85.990 73.816 -99.710
87.241 75.057 -105.933
88.510 75.817 -113.374
89.797 76.168 -120.475
91.103 76.329 -125.653
92.428 76.754 -130.663
93.773 77.036 -138.950
95.137 76.654 -147.684
96.520 75.909 -153.690
97.924 75.113 -157.482
99.349 74.495 -159.798
100.794 74.021 -163.942
102.260 73.107 -172.460
103.747 69.404 177.634
105.256 65.286 -138.232
106.787 70.175 -123.115
108.340 71.969 -128.811
109.916 72.820 -132.313
111.515 73.434 -137.047
113.137 73.996 -141.481
114.783 74.654 -149.009
116.452 74.988 -162.970
118.146 73.358 177.999
119.865 70.332 174.228
121.608 68.720 173.281
123.377 66.173 162.602
125.171 59.223 166.132
126.992 57.208 -136.990
128.839 59.348 -116.608
130.713 60.702 -97.518
132.615 63.901 -84.908
134.543 66.581 -85.730
136.500 68.516 -90.510
138.486 69.978 -97.850
140.500 71.166 -107.744
142.544 71.619 -121.416
144.617 71.987 -136.074
146.721 71.445 -153.108
148.855 69.440 -174.446
151.020 65.920 179.323
153.217 64.659 -176.417
155.445 65.242 -178.757
157.706 66.058 165.680
160.000 66.719 153.273
162.327 68.561 133.133
164.688 69.690 109.181
167.084 69.909 85.102
169.514 68.884 70.639
171.980 68.769 73.227
174.481 71.513 65.618
177.019 72.938 45.355
179.594 72.189 19.380
182.206 67.227 15.089
184.856 68.487 32.487
187.545 69.318 25.876
190.273 69.722 16.756
193.041 68.925 -0.205
195.849 65.563 -18.325
198.697 60.612 -24.589
