* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 22:07:27
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 3.7 7.5 1
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 60.429 5.332
25.937 61.125 16.176
26.314 62.623 17.977
26.697 63.645 13.239
27.085 63.912 6.795
27.479 63.564 2.077
27.879 62.986 1.154
28.284 62.691 3.411
28.696 62.842 5.643
29.113 63.077 5.873
29.537 63.041 5.524
29.966 62.809 7.196
30.402 62.801 11.537
30.844 63.292 15.870
31.293 63.984 17.629
31.748 64.485 17.483
32.210 64.714 17.463
32.678 64.840 18.782
33.154 65.033 21.266
33.636 65.353 24.341
34.125 65.831 27.600
34.621 66.458 30.306
35.125 67.080 32.108
35.636 67.603 34.224
36.154 68.278 37.771
36.680 69.363 40.702
37.214 70.546 40.596
37.755 71.411 39.444
38.304 72.241 40.581
38.861 73.778 41.655
39.427 75.715 36.513
40.000 77.108 24.749
40.582 77.460 10.300
41.172 76.722 -2.823
41.771 75.089 -11.137
42.379 72.903 -11.515
42.995 70.996 1.102
43.620 71.918 20.754
44.255 74.619 24.196
44.898 76.183 14.969
45.552 76.087 4.829
46.214 75.103 2.458
46.886 74.904 7.031
47.568 75.478 7.875
48.260 75.617 5.968
48.962 75.529 6.538
49.674 75.719 8.167
50.397 75.977 9.506
51.130 76.414 12.033
51.874 77.323 13.893
52.628 78.549 13.122
53.394 80.012 8.505
54.170 81.323 -2.309
54.958 81.749 -18.314
55.758 80.867 -34.763
56.569 78.918 -45.573
57.391 76.942 -48.343
58.226 75.521 -48.438
59.073 74.281 -47.710
59.932 73.391 -46.560
60.804 72.532 -47.500
61.688 71.450 -47.980
62.586 70.526 -48.351
63.496 69.478 -51.532
64.420 67.715 -56.259
65.357 64.996 -57.933
66.307 61.929 -51.968
67.272 59.244 -41.451
68.250 56.279 -28.609
69.243 52.748 -1.830
70.250 52.941 40.988
71.272 55.851 63.949
72.309 58.274 74.250
73.360 60.096 79.709
74.427 61.608 82.805
75.510 62.940 83.540
76.608 64.160 81.055
77.723 64.876 73.392
78.853 64.386 63.419
80.000 62.724 57.320
81.164 60.614 58.354
82.344 58.795 65.642
83.542 57.669 74.787
84.757 56.742 82.935
85.990 55.926 92.976
87.241 55.829 104.418
88.510 56.713 111.642
89.797 57.794 109.710
91.103 58.458 100.317
92.428 58.358 83.705
93.773 57.507 65.804
95.137 56.798 45.606
96.520 55.237 28.903
97.924 54.571 32.383
99.349 57.352 41.530
100.794 61.337 39.179
102.260 64.847 31.927
103.747 68.190 23.084
105.256 71.512 6.662
106.787 73.046 -17.032
108.340 72.950 -36.120
109.916 72.320 -52.267
111.515 70.642 -67.217
113.137 67.561 -79.182
114.783 61.035 -76.006
116.452 59.853 -2.609
118.146 67.031 -0.526
119.865 68.569 -18.409
121.608 68.033 -29.346
123.377 66.987 -33.918
125.171 66.361 -39.858
126.992 64.337 -52.772
128.839 60.086 -58.711
130.713 55.678 -49.807
132.615 52.820 -36.011
134.543 51.370 -49.341
136.500 51.324 -116.161
138.486 56.013 -172.325
140.500 59.390 160.021
142.544 60.442 141.403
144.617 60.144 128.883
146.721 58.516 131.713
148.855 58.505 131.518
151.020 57.404 123.250
153.217 54.298 94.348
155.445 49.184 11.333
157.706 51.461 -59.214
160.000 56.602 -51.801
162.327 60.850 -69.267
164.688 60.515 -82.929
167.084 60.064 -78.488
169.514 58.206 -71.421
171.980 58.539 -39.512
174.481 60.735 -33.698
177.019 62.264 -15.454
179.594 65.959 -18.348
182.206 65.369 -38.678
184.856 62.638 -31.099
187.545 63.134 -17.175
190.273 63.536 -20.267
193.041 61.346 -15.832
195.849 61.490 -3.753
198.697 62.035 1.245
