* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 19:31:25
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 1.5 -0.5 0.5
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 54.064 -82.192
25.937 54.209 -78.598
26.314 54.843 -79.717
26.697 55.193 -85.285
27.085 54.906 -92.414
27.479 53.949 -98.065
27.879 52.550 -99.459
28.284 51.228 -95.445
28.696 50.417 -88.175
29.113 49.995 -80.025
29.537 49.907 -69.736
29.966 50.726 -58.348
30.402 52.411 -52.101
30.844 53.994 -53.082
31.293 54.825 -57.760
31.748 54.781 -61.917
32.210 54.087 -61.391
32.678 53.538 -53.176
33.154 54.185 -40.587
33.636 55.964 -32.228
34.125 57.879 -30.644
34.621 59.300 -33.047
35.125 60.057 -35.208
35.636 60.560 -33.141
36.154 61.776 -27.651
36.680 63.782 -25.816
37.214 65.621 -29.377
37.755 66.952 -33.469
38.304 68.355 -35.060
38.861 70.463 -38.354
39.427 72.732 -48.369
40.000 74.360 -64.299
40.582 75.001 -82.778
41.172 74.586 -100.846
41.771 73.105 -115.574
42.379 70.627 -122.265
42.995 68.331 -111.961
43.620 69.469 -95.945
44.255 71.947 -98.541
44.898 73.048 -112.325
45.552 72.393 -126.485
46.214 70.550 -131.491
46.886 69.644 -125.135
47.568 70.200 -123.658
48.260 70.085 -128.489
48.962 69.119 -129.557
49.674 68.374 -124.993
50.397 67.967 -118.153
51.130 68.195 -106.629
51.874 69.862 -97.191
52.628 71.818 -94.671
53.394 73.878 -94.425
54.170 76.391 -99.979
54.958 78.415 -114.189
55.758 79.181 -132.418
56.569 78.731 -148.636
57.391 77.712 -159.461
58.226 76.732 -166.633
59.073 75.701 -172.058
59.932 74.696 -174.694
60.804 73.962 -176.067
61.688 73.318 -177.261
62.586 72.808 -177.921
63.496 72.398 -179.521
64.420 71.796 178.303
65.357 71.008 177.330
66.307 70.247 177.998
67.272 69.640 179.415
68.250 69.130 -179.671
69.243 68.439 -179.334
70.250 67.492 -177.192
71.272 66.631 -172.496
72.309 65.920 -166.204
73.360 65.520 -158.148
74.427 65.421 -150.421
75.510 65.457 -141.679
76.608 66.000 -132.461
77.723 67.021 -124.949
78.853 68.386 -121.572
80.000 69.353 -123.381
81.164 69.320 -124.594
82.344 69.139 -117.752
83.542 70.267 -108.084
84.757 72.228 -104.268
85.990 74.124 -106.885
87.241 75.535 -113.454
88.510 76.379 -121.631
89.797 76.692 -129.664
91.103 76.672 -135.397
92.428 76.865 -139.869
93.773 76.994 -146.969
95.137 76.500 -154.664
96.520 75.531 -159.718
97.924 74.377 -161.651
99.349 73.254 -160.824
100.794 71.957 -158.885
102.260 69.709 -149.425
103.747 70.221 -112.800
105.256 75.606 -109.885
106.787 77.644 -125.688
108.340 78.009 -136.797
109.916 78.168 -144.077
111.515 78.170 -151.046
113.137 78.153 -156.546
114.783 78.292 -162.992
116.452 78.303 -172.996
118.146 77.320 174.851
119.865 76.066 169.183
121.608 75.321 158.985
123.377 72.706 139.359
125.171 66.556 135.733
126.992 60.942 165.760
128.839 60.758 -151.729
130.713 62.709 -126.394
132.615 66.142 -108.964
134.543 69.104 -109.228
136.500 71.452 -113.332
138.486 73.158 -123.063
140.500 73.885 -136.398
142.544 73.303 -147.290
144.617 73.268 -152.291
146.721 73.819 -164.203
148.855 72.060 172.530
151.020 67.052 164.469
153.217 63.404 -159.013
155.445 67.782 -144.592
157.706 69.916 -155.345
160.000 71.561 -171.598
162.327 71.779 162.847
164.688 70.517 136.795
167.084 67.919 109.382
169.514 62.979 91.553
171.980 58.707 102.442
174.481 58.100 108.295
177.019 57.253 114.681
179.594 56.863 161.688
182.206 67.371 147.174
184.856 70.241 115.686
187.545 71.921 87.862
190.273 71.786 56.806
193.041 68.515 32.630
195.849 64.366 50.788
198.697 66.138 60.904
