* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 22:09:24
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2 7.5 2
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 58.746 -121.502
25.937 59.189 -112.144
26.314 60.589 -110.713
26.697 61.661 -116.155
27.085 62.027 -123.930
27.479 61.763 -130.595
27.879 61.186 -133.850
28.284 60.793 -133.589
28.696 60.865 -132.560
29.113 61.149 -133.415
29.537 61.234 -135.589
29.966 61.045 -136.572
30.402 60.896 -134.677
30.844 61.219 -131.223
31.293 61.990 -129.557
31.748 62.798 -130.830
32.210 63.344 -133.706
32.678 63.598 -136.219
33.154 63.726 -137.053
33.636 64.011 -136.261
34.125 64.591 -135.572
34.621 65.273 -136.475
35.125 65.769 -138.173
35.636 66.127 -138.425
36.154 66.791 -136.841
36.680 67.923 -136.725
37.214 69.040 -139.904
37.755 69.819 -143.459
38.304 70.688 -144.577
38.861 72.293 -146.769
39.427 74.170 -155.486
40.000 75.450 -170.354
40.582 75.716 172.327
41.172 74.909 156.138
41.771 73.135 144.504
42.379 70.659 141.688
42.995 68.700 154.355
43.620 70.058 171.156
44.255 72.776 169.788
44.898 74.228 156.959
45.552 74.069 143.410
46.214 72.962 137.239
46.886 72.512 138.854
47.568 72.984 137.786
48.260 73.163 133.314
48.962 73.078 130.656
49.674 73.232 129.243
50.397 73.528 127.586
51.130 74.040 126.384
51.874 74.936 124.003
52.628 76.087 119.048
53.394 77.423 110.067
54.170 78.481 95.004
54.958 78.551 75.607
55.758 77.311 56.971
56.569 75.129 44.991
57.391 73.080 41.045
58.226 71.589 39.546
59.073 70.196 39.583
59.932 69.148 43.531
60.804 69.159 49.498
61.688 70.288 49.586
62.586 71.364 40.370
63.496 71.625 25.119
64.420 70.733 6.864
65.357 68.344 -10.015
66.307 64.583 -17.757
67.272 60.895 -8.761
68.250 59.903 9.762
69.243 60.910 16.457
70.250 61.507 12.475
71.272 61.192 5.188
72.309 60.154 -0.284
73.360 58.984 -2.619
74.427 57.833 -2.861
75.510 56.892 -0.133
76.608 56.685 5.657
77.723 57.926 8.590
78.853 59.714 0.890
80.000 60.913 -15.716
81.164 61.007 -36.345
82.344 60.264 -56.154
83.542 59.185 -76.732
84.757 57.271 -102.160
85.990 53.447 -134.631
87.241 47.716 168.465
88.510 51.019 78.922
89.797 56.763 34.909
91.103 59.973 8.964
92.428 62.001 -10.015
93.773 63.373 -23.358
95.137 64.484 -33.994
96.520 65.463 -38.935
97.924 67.280 -42.962
99.349 69.434 -51.129
100.794 71.083 -64.604
102.260 71.858 -76.263
103.747 72.837 -84.189
105.256 74.282 -97.393
106.787 73.932 -115.085
108.340 72.767 -117.370
109.916 73.712 -115.203
111.515 75.107 -123.268
113.137 75.971 -133.176
114.783 76.492 -146.101
116.452 76.457 -160.000
118.146 75.377 -173.772
119.865 73.707 -177.325
121.608 73.633 -177.464
123.377 73.504 171.723
125.171 71.662 162.378
126.992 69.505 163.286
128.839 68.089 170.885
130.713 67.726 176.460
132.615 66.980 -178.832
134.543 66.354 -169.662
136.500 66.641 -156.676
138.486 67.998 -144.928
140.500 70.710 -138.313
142.544 73.261 -147.883
144.617 74.361 -161.320
146.721 74.306 -170.461
148.855 74.495 179.507
151.020 73.637 169.406
153.217 72.565 166.747
155.445 72.128 164.299
157.706 71.120 162.657
160.000 71.265 164.140
162.327 70.974 155.813
164.688 69.584 150.293
167.084 67.023 151.110
169.514 65.989 169.706
171.980 67.345 172.533
174.481 66.274 176.526
177.019 66.706 -169.878
179.594 69.397 -163.997
182.206 71.742 -178.309
184.856 70.598 164.294
187.545 68.368 166.743
190.273 69.789 178.065
193.041 71.714 163.210
195.849 70.519 141.719
198.697 67.731 134.117
