* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 14:47:25
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2 2 2.5
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 55.088 -119.065
25.937 56.026 -121.076
26.314 56.774 -125.255
26.697 57.246 -130.283
27.085 57.470 -135.037
27.479 57.551 -138.819
27.879 57.621 -141.547
28.284 57.762 -143.735
28.696 57.959 -145.989
29.113 58.130 -148.452
29.537 58.224 -150.660
29.966 58.289 -152.000
30.402 58.448 -152.391
30.844 58.798 -152.590
31.293 59.294 -153.642
31.748 59.788 -155.905
32.210 60.156 -158.889
32.678 60.378 -161.689
33.154 60.543 -163.698
33.636 60.781 -165.090
34.125 61.123 -166.691
34.621 61.461 -168.921
35.125 61.700 -171.098
35.636 61.940 -172.244
36.154 62.424 -172.787
36.680 63.169 -174.680
37.214 63.898 -178.789
37.755 64.437 176.249
38.304 64.942 171.597
38.861 65.641 165.860
39.427 66.321 156.684
40.000 66.497 144.006
40.582 65.800 130.312
41.172 64.153 119.202
41.771 61.822 114.568
42.379 59.486 119.065
42.995 58.195 132.243
43.620 58.934 145.128
44.255 60.503 146.429
44.898 61.144 139.469
45.552 60.485 133.241
46.214 59.354 134.410
46.886 58.965 140.117
47.568 58.994 144.358
48.260 59.127 149.759
48.962 59.892 155.094
49.674 60.874 156.919
50.397 61.781 158.142
51.130 63.090 158.608
51.874 64.563 154.719
52.628 65.691 148.433
53.394 66.873 142.295
54.170 68.453 131.934
54.958 69.645 113.982
55.758 69.709 91.547
56.569 68.567 69.387
57.391 66.653 50.305
58.226 64.471 32.979
59.073 62.031 14.392
59.932 59.367 -6.560
60.804 57.172 -32.004
61.688 56.291 -62.882
62.586 56.682 -91.047
63.496 57.923 -108.010
64.420 60.250 -119.283
65.357 62.576 -134.146
66.307 63.874 -149.313
67.272 64.556 -160.252
68.250 65.178 -168.426
69.243 65.744 -175.577
70.250 66.215 177.772
71.272 66.521 172.033
72.309 66.860 167.599
73.360 67.283 162.962
74.427 67.685 157.945
75.510 68.058 152.120
76.608 68.230 145.541
77.723 68.187 139.180
78.853 67.901 133.279
80.000 67.336 129.627
81.164 66.966 129.827
82.344 67.299 130.462
83.542 68.037 127.507
84.757 68.786 120.330
85.990 69.170 108.879
87.241 68.857 95.387
88.510 67.976 82.205
89.797 66.757 69.045
91.103 65.279 53.829
92.428 63.507 32.791
93.773 61.443 -1.646
95.137 60.232 -50.895
96.520 61.973 -95.797
97.924 64.540 -127.260
99.349 66.739 -149.486
100.794 68.586 -170.137
102.260 69.853 166.964
103.747 69.940 137.895
105.256 67.593 103.276
106.787 61.149 59.246
108.340 55.473 -60.489
109.916 63.563 -116.071
111.515 67.180 -139.334
113.137 69.104 -151.193
114.783 71.322 -160.336
116.452 73.628 -176.050
118.146 74.433 159.591
119.865 73.172 141.369
121.608 71.544 130.919
123.377 69.940 129.633
125.171 69.683 130.009
126.992 69.635 123.437
128.839 68.650 114.503
130.713 66.818 106.691
132.615 63.548 105.522
134.543 60.116 123.343
136.500 60.145 148.031
138.486 59.855 174.730
140.500 65.654 -161.541
142.544 69.966 177.779
144.617 70.155 161.997
146.721 70.316 158.677
148.855 71.830 151.850
151.020 72.810 134.638
153.217 72.318 113.592
155.445 70.255 91.962
157.706 66.372 71.250
160.000 58.091 46.175
162.327 53.806 -130.533
164.688 63.972 -160.808
167.084 66.527 175.773
169.514 65.839 163.098
171.980 65.842 170.340
174.481 67.506 169.257
177.019 68.635 163.595
179.594 70.407 154.106
182.206 70.853 126.098
184.856 68.370 97.667
187.545 62.982 55.580
190.273 58.808 -72.121
193.041 66.842 -137.223
195.849 69.435 -176.699
198.697 68.421 154.395
