* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 19:21:49
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2.5 0 1.5
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 56.524 -88.310
25.937 56.690 -88.448
26.314 57.184 -90.470
26.697 57.615 -94.932
27.085 57.739 -100.491
27.479 57.543 -105.411
27.879 57.199 -108.601
28.284 56.920 -110.355
28.696 56.747 -111.952
29.113 56.494 -113.952
29.537 55.996 -114.961
29.966 55.457 -112.715
30.402 55.451 -107.573
30.844 56.182 -104.287
31.293 57.032 -105.888
31.748 57.437 -110.638
32.210 57.291 -115.508
32.678 56.816 -118.586
33.154 56.250 -120.296
33.636 55.465 -121.890
34.125 54.069 -121.820
34.621 52.125 -114.677
35.125 50.815 -97.527
35.636 50.786 -76.591
36.154 52.134 -52.600
36.680 55.640 -35.110
37.214 59.297 -32.376
37.755 61.921 -34.646
38.304 64.218 -34.728
38.861 67.266 -36.175
39.427 70.566 -45.818
40.000 73.148 -62.888
40.582 74.649 -83.279
41.172 75.080 -103.562
41.771 74.650 -120.868
42.379 73.812 -133.455
42.995 73.079 -142.718
43.620 72.408 -151.785
44.255 71.407 -160.435
44.898 70.123 -165.868
45.552 69.060 -168.113
46.214 68.227 -170.574
46.886 67.130 -172.828
47.568 65.908 -171.333
48.260 65.163 -167.018
48.962 64.784 -163.257
49.674 64.537 -159.149
50.397 64.673 -154.939
51.130 65.042 -152.980
51.874 65.319 -152.467
52.628 65.598 -152.195
53.394 65.928 -153.101
54.170 66.105 -155.259
54.958 66.076 -157.471
55.758 65.914 -159.217
56.569 65.650 -160.227
57.391 65.349 -160.141
58.226 65.110 -158.832
59.073 65.085 -156.739
59.932 65.281 -155.218
60.804 65.600 -154.497
61.688 66.101 -155.074
62.586 66.704 -158.315
63.496 67.213 -165.705
64.420 67.013 -178.403
65.357 65.241 167.292
66.307 61.629 160.756
67.272 57.492 172.263
68.250 55.202 -160.524
69.243 55.998 -133.083
70.250 57.906 -119.173
71.272 59.381 -111.599
72.309 60.703 -105.523
73.360 62.073 -101.759
74.427 63.233 -100.229
75.510 64.208 -99.162
76.608 65.107 -98.698
77.723 65.890 -98.490
78.853 66.698 -98.587
80.000 67.403 -100.550
81.164 67.602 -102.897
82.344 67.507 -101.636
83.542 67.775 -97.098
84.757 68.675 -92.048
85.990 70.100 -90.459
87.241 71.402 -93.048
88.510 72.321 -97.330
89.797 72.913 -101.371
91.103 73.407 -103.943
92.428 74.152 -106.398
93.773 74.922 -111.343
95.137 75.322 -117.242
96.520 75.564 -121.645
97.924 75.903 -125.444
99.349 76.361 -129.350
100.794 76.977 -133.724
102.260 78.033 -140.348
103.747 79.019 -154.514
105.256 78.787 -173.866
106.787 77.032 169.888
108.340 74.938 162.354
109.916 73.215 157.669
111.515 71.532 155.069
113.137 69.909 152.910
114.783 67.926 156.116
116.452 67.550 169.519
118.146 69.833 165.073
119.865 69.496 144.868
121.608 67.537 130.235
123.377 64.704 119.962
125.171 61.294 119.127
126.992 58.917 127.914
128.839 58.198 135.021
130.713 57.433 134.788
132.615 56.802 136.574
134.543 56.133 133.448
136.500 55.683 136.949
138.486 57.001 136.934
140.500 58.916 120.501
142.544 58.758 87.273
144.617 54.737 50.425
146.721 43.540 21.440
148.855 39.396 151.658
151.020 40.425 163.346
153.217 49.368 -127.730
155.445 58.255 -140.292
157.706 63.090 -163.966
160.000 65.383 174.066
162.327 66.513 157.052
164.688 66.965 143.024
167.084 66.340 131.690
169.514 64.776 134.627
171.980 66.113 149.974
174.481 68.676 148.772
177.019 70.385 141.097
179.594 70.979 136.208
182.206 73.144 133.416
184.856 74.586 118.156
187.545 75.451 99.114
190.273 74.442 73.114
193.041 71.196 54.710
195.849 67.006 44.301
198.697 60.326 45.318
