* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 20:50:13
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2 2.3 1.2
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 54.409 -123.642
25.937 55.297 -126.834
26.314 56.008 -131.682
26.697 56.435 -137.194
27.085 56.585 -142.208
27.479 56.574 -145.820
27.879 56.585 -147.876
28.284 56.751 -149.163
28.696 57.057 -150.719
29.113 57.381 -152.931
29.537 57.632 -155.339
29.966 57.829 -157.274
30.402 58.070 -158.538
30.844 58.431 -159.581
31.293 58.897 -161.103
31.748 59.380 -163.422
32.210 59.787 -166.304
32.678 60.086 -169.114
33.154 60.332 -171.259
33.636 60.650 -172.734
34.125 61.100 -174.349
34.621 61.580 -176.752
35.125 61.958 -179.351
35.636 62.315 179.054
36.154 62.932 178.200
36.680 63.849 175.842
37.214 64.740 170.951
37.755 65.399 165.353
38.304 66.076 160.703
38.861 67.155 154.957
39.427 68.387 144.456
40.000 69.146 128.723
40.582 68.997 110.174
41.172 67.773 91.870
41.771 65.490 77.126
42.379 62.384 69.434
42.995 58.938 72.298
43.620 56.512 89.594
44.255 57.158 107.183
44.898 58.481 108.297
45.552 58.240 103.344
46.214 56.861 106.186
46.886 56.613 118.330
47.568 57.625 125.167
48.260 58.419 128.046
48.962 59.291 130.897
49.674 60.269 131.933
50.397 61.206 133.117
51.130 62.634 134.048
51.874 64.323 130.372
52.628 65.685 124.001
53.394 67.127 117.647
54.170 68.960 106.796
54.958 70.348 88.557
55.758 70.576 66.689
56.569 69.632 46.675
57.391 68.114 32.007
58.226 66.702 21.094
59.073 65.347 11.014
59.932 63.932 2.514
60.804 62.737 -4.317
61.688 61.944 -11.178
62.586 61.648 -20.111
63.496 61.763 -34.284
64.420 61.751 -55.880
65.357 60.947 -82.523
66.307 59.271 -107.752
67.272 57.592 -126.350
68.250 56.740 -140.972
69.243 56.401 -154.564
70.250 56.308 -166.624
71.272 56.332 -177.268
72.309 56.429 173.507
73.360 56.607 164.813
74.427 56.775 155.584
75.510 56.751 145.046
76.608 56.347 133.204
77.723 55.471 119.125
78.853 53.555 99.076
80.000 49.048 67.646
81.164 42.617 -8.542
82.344 48.292 -77.743
83.542 53.549 -96.409
84.757 57.688 -108.445
85.990 61.007 -123.095
87.241 63.234 -139.603
88.510 64.657 -155.259
89.797 65.508 -171.049
91.103 65.531 173.541
92.428 64.736 161.149
93.773 63.317 154.634
95.137 62.014 155.840
96.520 61.313 162.496
97.924 61.747 172.644
99.349 63.505 -179.697
100.794 66.016 179.663
102.260 68.316 171.566
103.747 70.395 158.069
105.256 71.990 135.815
106.787 71.748 107.182
108.340 69.821 82.096
109.916 67.029 58.872
111.515 63.333 32.108
113.137 59.153 -17.589
114.783 60.572 -95.576
116.452 65.619 -145.800
118.146 67.693 170.163
119.865 66.082 144.405
121.608 64.591 134.128
123.377 63.095 128.309
125.171 61.296 131.603
126.992 61.072 139.394
128.839 61.517 142.359
130.713 61.477 139.554
132.615 60.619 139.548
134.543 59.277 146.044
136.500 59.089 162.048
138.486 60.648 176.778
140.500 63.415 -175.887
142.544 65.711 174.942
144.617 66.611 172.301
146.721 68.535 167.703
148.855 69.448 151.826
151.020 69.139 143.245
153.217 69.069 137.140
155.445 69.452 131.344
157.706 69.437 122.031
160.000 69.890 111.600
162.327 69.442 91.642
164.688 66.868 69.638
167.084 61.484 52.133
169.514 37.359 103.184
171.980 61.880 154.452
174.481 63.013 130.222
177.019 63.659 126.169
179.594 65.285 108.009
182.206 63.119 75.199
184.856 57.479 64.396
187.545 53.345 68.507
190.273 48.212 34.757
193.041 49.637 -121.244
195.849 54.653 -158.714
198.697 53.354 -174.071
