* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 21:37:14
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 4 5 0.5
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 54.701 -33.245
25.937 55.338 -21.502
26.314 56.526 -19.609
26.697 57.078 -23.245
27.085 56.882 -27.118
27.479 56.278 -27.913
27.879 55.843 -25.331
28.284 55.842 -22.688
28.696 55.885 -22.445
29.113 55.470 -22.794
29.537 54.659 -18.973
29.966 54.469 -8.960
30.402 55.661 -0.474
30.844 57.251 -0.547
31.293 58.186 -6.643
31.748 58.197 -14.354
32.210 57.371 -20.006
32.678 56.121 -20.746
33.154 55.069 -16.929
33.636 54.349 -12.600
34.125 53.369 -8.513
34.621 52.021 0.284
35.125 51.360 15.400
35.636 51.580 29.086
36.154 51.628 42.817
36.680 52.439 63.116
37.214 55.107 77.219
37.755 57.434 81.093
38.304 58.947 85.495
38.861 61.192 92.844
39.427 64.316 92.283
40.000 66.817 81.660
40.582 67.988 66.856
41.172 67.786 52.853
41.771 66.347 43.842
42.379 63.868 45.194
42.995 61.925 69.441
43.620 65.214 95.775
44.255 69.412 94.146
44.898 71.654 80.774
45.552 72.017 67.418
46.214 71.239 62.234
46.886 71.069 66.484
47.568 72.028 68.493
48.260 72.759 65.988
48.962 73.111 64.415
49.674 73.532 64.136
50.397 74.005 64.154
51.130 74.663 65.077
51.874 75.654 64.695
52.628 76.607 62.328
53.394 77.635 60.057
54.170 79.088 54.843
54.958 80.303 43.132
55.758 80.501 27.961
56.569 79.645 14.954
57.391 78.382 7.296
58.226 77.302 2.591
59.073 76.206 -1.475
59.932 75.044 -3.552
60.804 74.097 -4.164
61.688 73.358 -5.245
62.586 72.651 -7.877
63.496 71.748 -12.360
64.420 70.376 -18.699
65.357 68.043 -25.120
66.307 64.603 -25.487
67.272 60.925 -14.901
68.250 57.950 6.490
69.243 57.012 34.386
70.250 57.815 55.382
71.272 58.811 68.923
72.309 59.799 79.729
73.360 60.929 87.157
74.427 61.868 91.540
75.510 62.667 94.510
76.608 63.412 95.522
77.723 63.927 93.825
78.853 63.903 90.963
80.000 63.540 90.043
81.164 63.265 90.974
82.344 63.445 92.754
83.542 64.269 90.780
84.757 65.140 82.577
85.990 65.656 69.849
87.241 65.830 55.907
88.510 66.143 41.930
89.797 66.632 27.334
91.103 67.396 12.400
92.428 68.012 -4.793
93.773 67.871 -21.045
95.137 67.085 -32.398
96.520 65.948 -38.949
97.924 64.049 -38.596
99.349 62.049 -23.712
100.794 62.242 9.223
102.260 67.243 34.742
103.747 73.150 30.765
105.256 76.694 7.632
106.787 77.273 -16.623
108.340 76.330 -32.892
109.916 74.765 -43.221
111.515 73.004 -45.737
113.137 71.388 -51.679
114.783 67.120 -52.487
116.452 62.417 -6.475
118.146 68.753 21.042
119.865 70.851 11.286
121.608 71.334 5.171
123.377 70.802 -0.751
125.171 69.986 -3.193
126.992 68.538 -10.948
128.839 65.048 -11.640
130.713 62.060 -1.062
132.615 58.583 13.531
134.543 56.265 37.930
136.500 54.048 59.580
138.486 51.340 92.226
140.500 48.958 121.636
142.544 54.776 -127.562
144.617 63.001 -143.910
146.721 66.025 -151.440
148.855 67.517 -154.937
151.020 68.830 -155.994
153.217 69.478 -162.855
155.445 68.556 -168.032
157.706 66.714 -169.075
160.000 64.205 -157.653
162.327 62.466 -143.479
164.688 59.363 -115.814
167.084 61.984 -73.713
169.514 64.810 -70.001
171.980 64.810 -58.861
174.481 66.170 -51.603
177.019 66.111 -43.662
179.594 66.396 -34.372
182.206 66.621 -23.851
184.856 66.996 -18.448
187.545 66.706 -12.566
190.273 66.182 -12.078
193.041 63.592 -5.675
195.849 61.736 14.897
198.697 61.288 28.713
