* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 19:13:44
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 3.5 0 0
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 57.974 -63.575
25.937 58.183 -63.273
26.314 58.746 -64.222
26.697 59.337 -67.350
27.085 59.715 -71.738
27.479 59.845 -75.966
27.879 59.844 -79.139
28.284 59.859 -81.398
28.696 59.920 -83.538
29.113 59.905 -85.872
29.537 59.712 -87.433
29.966 59.478 -86.700
30.402 59.575 -83.745
30.844 60.197 -81.471
31.293 60.993 -82.346
31.748 61.536 -85.552
32.210 61.730 -88.694
32.678 61.834 -90.320
33.154 62.118 -91.619
33.636 62.439 -94.942
34.125 62.351 -100.251
34.621 61.587 -104.714
35.125 60.355 -104.578
35.636 59.294 -99.336
36.154 58.498 -92.686
36.680 57.368 -82.060
37.214 57.086 -59.350
37.755 59.357 -38.394
38.304 62.190 -27.290
38.861 65.436 -18.478
39.427 69.534 -17.587
40.000 73.320 -27.975
40.582 75.989 -44.756
41.172 77.474 -63.040
41.771 78.030 -78.982
42.379 78.271 -90.481
42.995 78.875 -100.383
43.620 79.592 -113.985
44.255 79.611 -131.555
44.898 78.408 -148.942
45.552 76.026 -159.278
46.214 73.865 -156.660
46.886 73.525 -151.971
47.568 73.355 -155.066
48.260 72.286 -157.907
48.962 71.041 -154.537
49.674 70.351 -146.828
50.397 70.460 -136.322
51.130 71.798 -127.862
51.874 73.516 -126.661
52.628 74.944 -128.896
53.394 76.500 -132.617
54.170 78.204 -141.816
54.958 79.247 -157.459
55.758 79.055 -175.423
56.569 77.672 169.951
57.391 75.818 162.193
58.226 74.160 158.585
59.073 72.424 157.110
59.932 70.753 160.057
60.804 69.477 165.203
61.688 68.238 172.550
62.586 67.446 -173.478
63.496 68.768 -157.223
64.420 71.329 -155.948
65.357 72.630 -165.885
66.307 72.394 -175.414
67.272 71.588 -179.066
68.250 70.997 -179.111
69.243 70.665 -178.222
70.250 70.500 -178.072
71.272 70.193 -178.681
72.309 69.754 -178.235
73.360 69.384 -176.800
74.427 69.118 -175.067
75.510 68.942 -173.800
76.608 68.627 -173.513
77.723 67.966 -172.510
78.853 67.005 -168.518
80.000 66.114 -158.753
81.164 66.257 -144.131
82.344 67.703 -132.845
83.542 69.479 -128.327
84.757 71.095 -128.607
85.990 72.308 -131.813
87.241 73.157 -135.558
88.510 73.842 -139.424
89.797 74.353 -143.810
91.103 74.633 -147.694
92.428 74.980 -150.751
93.773 75.314 -155.339
95.137 75.358 -160.081
96.520 75.287 -164.208
97.924 75.079 -167.926
99.349 74.727 -170.666
100.794 74.256 -170.410
102.260 74.630 -166.749
103.747 75.776 -169.007
105.256 76.563 -177.477
106.787 76.536 172.952
108.340 76.282 165.001
109.916 75.958 156.274
111.515 75.117 147.186
113.137 74.176 140.342
114.783 73.073 133.578
116.452 71.880 127.770
118.146 70.314 119.513
119.865 67.676 118.160
121.608 65.825 124.623
123.377 65.121 130.676
125.171 64.146 136.358
126.992 64.572 142.504
128.839 65.121 140.195
130.713 65.039 134.817
132.615 64.533 127.722
134.543 63.082 122.995
136.500 61.620 125.816
138.486 61.482 134.856
140.500 63.257 137.852
142.544 64.819 119.442
144.617 63.278 102.198
146.721 60.580 90.880
148.855 57.297 98.052
151.020 56.501 111.745
153.217 56.346 125.240
155.445 59.143 127.254
157.706 58.397 104.289
160.000 51.546 111.037
162.327 52.807 162.487
164.688 56.364 -178.157
167.084 60.849 -179.205
169.514 62.402 169.581
171.980 62.662 158.613
174.481 59.513 159.228
177.019 58.869 -150.804
179.594 66.621 -134.844
182.206 71.311 -151.445
184.856 73.762 -167.390
187.545 75.134 173.601
190.273 74.707 157.941
193.041 74.254 153.039
195.849 74.258 145.307
198.697 73.319 141.515
