* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 21:29:50
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2 4.5 1.5
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 50.951 67.277
25.937 52.239 82.687
26.314 53.659 84.901
26.697 54.092 82.143
27.085 53.648 80.466
27.479 52.843 83.218
27.879 52.385 89.661
28.284 52.395 95.285
28.696 52.268 98.600
29.113 51.609 103.561
29.537 51.069 115.318
29.966 51.959 129.377
30.402 53.802 135.190
30.844 55.186 132.627
31.293 55.552 126.778
31.748 54.836 121.991
32.210 53.250 122.807
32.678 51.692 132.671
33.154 51.185 146.855
33.636 51.107 158.641
34.125 50.784 173.229
34.621 51.511 -166.452
35.125 53.604 -152.367
35.636 55.361 -145.587
36.154 56.589 -137.304
36.680 58.421 -127.000
37.214 60.818 -122.246
37.755 62.691 -122.107
38.304 64.058 -120.133
38.861 66.042 -116.089
39.427 68.687 -118.240
40.000 70.838 -128.697
40.582 71.832 -143.005
41.172 71.585 -156.685
41.771 70.274 -165.873
42.379 68.265 -167.182
42.995 66.257 -156.110
43.620 66.624 -134.223
44.255 69.407 -125.464
44.898 71.404 -131.720
45.552 71.685 -140.895
46.214 70.803 -143.332
46.886 70.444 -137.036
47.568 71.137 -132.952
48.260 71.585 -133.174
48.962 71.660 -132.386
49.674 71.802 -130.318
50.397 71.993 -127.913
51.130 72.366 -124.765
51.874 73.009 -122.873
52.628 73.630 -122.436
53.394 74.436 -122.261
54.170 75.594 -126.167
54.958 76.322 -136.669
55.758 75.898 -150.122
56.569 74.303 -160.746
57.391 72.195 -164.983
58.226 70.186 -164.817
59.073 68.175 -161.450
59.932 66.485 -154.000
60.804 65.298 -145.107
61.688 64.718 -134.786
62.586 65.146 -127.942
63.496 65.752 -130.319
64.420 65.389 -140.767
65.357 63.278 -153.145
66.307 59.596 -157.332
67.272 56.315 -148.852
68.250 54.429 -140.376
69.243 52.887 -137.360
70.250 51.179 -138.863
71.272 49.414 -143.380
72.309 48.056 -151.221
73.360 47.538 -162.656
74.427 47.626 -175.273
75.510 48.100 176.061
76.608 48.658 169.931
77.723 48.544 167.830
78.853 47.810 175.173
80.000 48.603 -163.746
81.164 51.656 -154.176
82.344 53.839 -154.805
83.542 55.513 -158.312
84.757 56.633 -166.252
85.990 56.995 -177.065
87.241 56.721 170.735
88.510 56.158 157.194
89.797 55.436 142.604
91.103 55.158 130.238
92.428 55.684 118.275
93.773 56.174 107.707
95.137 56.059 103.693
96.520 55.874 112.758
97.924 57.229 131.324
99.349 60.456 147.237
100.794 63.969 151.779
102.260 66.526 152.074
103.747 68.452 152.834
105.256 70.438 154.261
106.787 71.938 151.341
108.340 72.794 150.413
109.916 73.417 149.743
111.515 73.579 149.616
113.137 73.529 152.695
114.783 73.693 156.634
116.452 74.102 157.613
118.146 73.362 151.560
119.865 70.792 156.596
121.608 69.704 170.750
123.377 69.052 177.507
125.171 67.325 -174.315
126.992 65.798 -163.811
128.839 63.632 -152.119
130.713 61.498 -138.834
132.615 57.958 -121.777
134.543 54.367 -90.388
136.500 52.213 -51.546
138.486 47.872 -0.744
140.500 56.609 86.058
142.544 64.416 71.255
144.617 63.831 64.290
146.721 63.253 76.725
148.855 64.100 91.792
151.020 64.284 96.810
153.217 62.249 103.925
155.445 58.288 133.047
157.706 61.547 -173.570
160.000 65.796 -168.422
162.327 66.643 -177.109
164.688 65.033 179.880
167.084 61.153 -175.149
169.514 57.264 -134.030
171.980 60.705 -105.152
174.481 62.223 -110.753
177.019 59.844 -122.799
179.594 56.950 -116.764
182.206 54.638 -150.318
184.856 44.903 179.364
187.545 43.818 -165.187
190.273 49.317 -136.953
193.041 57.353 -150.197
195.849 61.687 -177.359
198.697 60.878 153.839
