* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 22:07:42
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2 7.5 1.5
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 59.018 -121.096
25.937 59.530 -111.941
26.314 60.950 -110.837
26.697 62.016 -116.424
27.085 62.382 -124.171
27.479 62.140 -130.727
27.879 61.619 -133.978
28.284 61.287 -134.039
28.696 61.374 -133.549
29.113 61.629 -134.779
29.537 61.696 -137.074
29.966 61.533 -138.215
30.402 61.427 -136.940
30.844 61.709 -134.537
31.293 62.327 -133.589
31.748 62.957 -134.799
32.210 63.391 -137.046
32.678 63.627 -138.866
33.154 63.797 -139.396
33.636 64.104 -138.743
34.125 64.654 -138.172
34.621 65.306 -138.923
35.125 65.815 -140.508
35.636 66.186 -141.002
36.154 66.793 -139.765
36.680 67.829 -139.531
37.214 68.900 -142.254
37.755 69.678 -145.471
38.304 70.540 -146.446
38.861 72.119 -148.362
39.427 73.995 -156.641
40.000 75.306 -171.122
40.582 75.620 171.804
41.172 74.863 155.709
41.771 73.128 144.049
42.379 70.678 141.188
42.995 68.753 153.671
43.620 70.072 170.142
44.255 72.728 168.979
44.898 74.162 156.590
45.552 74.027 143.522
46.214 73.000 137.681
46.886 72.638 139.116
47.568 73.136 137.723
48.260 73.325 133.100
48.962 73.252 130.322
49.674 73.411 128.827
50.397 73.715 127.152
51.130 74.240 125.900
51.874 75.134 123.447
52.628 76.269 118.622
53.394 77.627 110.020
54.170 78.769 95.214
54.958 78.951 75.730
55.758 77.824 56.632
56.569 75.725 43.823
57.391 73.702 38.955
58.226 72.226 36.615
59.073 70.868 35.525
59.932 69.824 37.256
60.804 69.467 40.082
61.688 69.888 39.910
62.586 70.499 33.069
63.496 70.574 20.371
64.420 69.635 4.257
65.357 67.280 -10.759
66.307 63.685 -17.061
67.272 60.237 -8.890
68.250 58.878 7.426
69.243 59.288 15.998
70.250 59.569 15.329
71.272 59.025 11.658
72.309 57.897 11.003
73.360 56.960 13.815
74.427 56.375 18.194
75.510 56.403 23.327
76.608 57.281 26.362
77.723 58.847 22.193
78.853 60.170 8.924
80.000 60.615 -9.903
81.164 60.147 -29.926
82.344 59.160 -48.758
83.542 58.005 -67.375
84.757 56.527 -87.312
85.990 54.423 -105.861
87.241 52.262 -120.694
88.510 49.769 -135.525
89.797 46.497 -146.811
91.103 41.025 -166.047
92.428 32.271 68.196
93.773 46.443 17.238
95.137 52.550 0.481
96.520 57.281 -10.542
97.924 61.123 -26.607
99.349 64.178 -44.356
100.794 66.142 -66.157
102.260 66.559 -86.403
103.747 65.579 -99.685
105.256 64.490 -96.063
106.787 65.773 -86.820
108.340 68.740 -85.651
109.916 71.650 -97.227
111.515 73.118 -115.045
113.137 73.927 -129.096
114.783 74.601 -145.566
116.452 74.616 -164.208
118.146 73.336 177.156
119.865 71.303 166.503
121.608 69.467 159.630
123.377 66.900 154.725
125.171 64.275 162.740
126.992 63.344 174.727
128.839 63.429 -175.931
130.713 63.126 -177.476
132.615 60.537 -164.962
134.543 62.091 -139.687
136.500 64.114 -128.088
138.486 67.575 -119.873
140.500 71.503 -128.372
142.544 73.543 -154.269
144.617 72.796 -177.822
146.721 69.896 166.656
148.855 65.276 169.080
151.020 65.794 -148.179
153.217 69.932 -152.372
155.445 70.988 -167.885
157.706 69.978 -174.878
160.000 70.088 -178.449
162.327 69.395 178.042
164.688 69.119 174.039
167.084 67.743 174.420
169.514 67.665 -178.985
171.980 67.757 177.941
174.481 67.060 -172.949
177.019 68.828 -166.103
179.594 70.623 -177.514
182.206 70.271 172.328
184.856 70.102 162.761
187.545 68.439 156.786
190.273 68.232 161.170
193.041 68.454 150.966
195.849 67.619 137.095
198.697 64.465 127.944
