* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 19:36:16
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 3 -0.5 1
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 57.717 -92.491
25.937 57.530 -91.932
26.314 57.878 -91.753
26.697 58.430 -94.098
27.085 58.824 -98.526
27.479 58.922 -103.409
27.879 58.795 -107.347
28.284 58.616 -109.935
28.696 58.487 -111.805
29.113 58.335 -113.582
29.537 58.032 -114.544
29.966 57.699 -112.934
30.402 57.796 -108.721
30.844 58.570 -105.741
31.293 59.528 -107.197
31.748 60.096 -111.825
32.210 60.141 -116.381
32.678 60.004 -118.573
33.154 60.131 -119.807
33.636 60.372 -123.920
34.125 60.020 -131.404
34.621 58.498 -138.062
35.125 55.897 -135.214
35.636 54.197 -118.225
36.154 54.187 -103.954
36.680 53.326 -88.632
37.214 54.586 -54.400
37.755 59.466 -38.021
38.304 63.344 -38.747
38.861 66.443 -41.217
39.427 69.679 -46.279
40.000 72.789 -57.981
40.582 75.088 -75.114
41.172 76.342 -93.978
41.771 76.684 -110.991
42.379 76.600 -123.831
42.995 76.718 -134.186
43.620 76.952 -146.583
44.255 76.622 -161.586
44.898 75.313 -175.105
45.552 73.392 178.623
46.214 72.138 179.742
46.886 71.779 178.867
47.568 71.075 174.664
48.260 69.809 173.604
48.962 68.767 177.908
49.674 68.343 -175.467
50.397 68.613 -168.030
51.130 69.683 -163.456
51.874 70.896 -164.173
52.628 71.879 -167.245
53.394 72.959 -171.646
54.170 74.112 179.322
54.958 74.629 164.773
55.758 73.937 148.482
56.569 72.061 136.286
57.391 69.780 131.777
58.226 67.690 131.887
59.073 65.498 136.394
59.932 63.625 147.715
60.804 62.597 168.222
61.688 64.831 -170.589
62.586 68.019 -169.593
63.496 70.167 -178.384
64.420 71.378 167.271
65.357 71.198 149.982
66.307 69.595 136.668
67.272 67.583 131.251
68.250 65.784 129.669
69.243 64.068 130.532
70.250 62.469 131.912
71.272 60.364 134.299
72.309 57.930 143.483
73.360 56.034 158.574
74.427 54.464 178.428
75.510 54.258 -154.341
76.608 55.888 -129.375
77.723 58.783 -111.549
78.853 62.242 -103.123
80.000 65.533 -105.338
81.164 67.651 -114.369
82.344 68.616 -123.243
83.542 69.007 -129.746
84.757 69.037 -134.399
85.990 68.804 -136.270
87.241 68.715 -135.276
88.510 68.813 -134.627
89.797 68.570 -133.057
91.103 68.506 -126.241
92.428 69.307 -119.127
93.773 70.415 -114.718
95.137 71.508 -112.645
96.520 72.477 -109.707
97.924 73.894 -106.225
99.349 75.828 -104.489
100.794 78.105 -107.705
102.260 80.443 -115.345
103.747 82.494 -131.030
105.256 83.282 -151.665
106.787 82.574 -171.235
108.340 81.078 176.451
109.916 79.596 168.264
111.515 78.025 163.392
113.137 76.195 159.189
114.783 73.118 164.707
116.452 72.543 -161.067
118.146 78.153 -157.336
119.865 79.797 178.562
121.608 79.149 161.058
123.377 77.267 148.162
125.171 75.080 147.285
126.992 73.909 151.198
128.839 73.488 153.885
130.713 73.202 153.522
132.615 72.875 152.594
134.543 72.332 149.549
136.500 71.185 145.697
138.486 69.059 149.388
140.500 67.989 167.235
142.544 71.001 -178.549
144.617 72.786 171.569
146.721 74.026 159.294
148.855 73.638 142.992
151.020 72.175 131.686
153.217 70.231 129.580
155.445 70.853 132.395
157.706 70.956 113.675
160.000 68.579 102.210
162.327 67.035 97.677
164.688 65.414 90.757
167.084 64.121 90.945
169.514 63.877 82.750
171.980 63.152 78.019
174.481 64.947 68.825
177.019 66.759 39.115
179.594 67.688 -2.051
182.206 65.508 -52.041
184.856 61.478 -88.843
187.545 55.377 -116.216
190.273 48.424 -109.343
193.041 48.098 -63.773
195.849 56.176 -76.377
198.697 57.851 -108.405
