* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 21:04:13
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 3 3.5 0.5
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 48.952 -131.951
25.937 51.156 -127.452
26.314 52.514 -130.806
26.697 53.025 -135.411
27.085 53.020 -138.189
27.479 52.906 -138.244
27.879 52.975 -136.694
28.284 53.223 -135.083
28.696 53.523 -133.479
29.113 53.933 -131.166
29.537 54.658 -128.873
29.966 55.645 -128.807
30.402 56.534 -131.874
30.844 56.980 -136.696
31.293 56.882 -140.531
31.748 56.475 -140.677
32.210 56.316 -136.527
32.678 56.775 -131.301
33.154 57.603 -127.720
33.636 58.526 -125.358
34.125 59.580 -123.796
34.621 60.710 -123.861
35.125 61.682 -125.125
35.636 62.517 -125.557
36.154 63.615 -124.807
36.680 65.094 -125.918
37.214 66.489 -130.374
37.755 67.503 -135.307
38.304 68.525 -137.951
38.861 70.187 -141.172
39.427 72.141 -150.186
40.000 73.578 -165.144
40.582 74.064 177.210
41.172 73.488 160.190
41.771 71.845 147.307
42.379 69.307 144.453
42.995 67.788 160.376
43.620 70.144 173.929
44.255 73.024 167.171
44.898 74.396 151.137
45.552 74.181 135.341
46.214 73.038 127.303
46.886 72.631 127.577
47.568 73.331 124.442
48.260 73.705 115.955
48.962 73.509 108.221
49.674 73.305 102.670
50.397 73.214 97.229
51.130 73.117 92.052
51.874 73.172 87.189
52.628 73.405 81.386
53.394 73.797 73.837
54.170 74.225 62.398
54.958 74.090 46.233
55.758 72.843 28.777
56.569 70.564 15.627
57.391 68.084 9.190
58.226 65.773 4.875
59.073 62.908 2.963
59.932 59.856 9.869
60.804 57.529 24.235
61.688 56.524 46.303
62.586 58.116 65.563
63.496 60.795 69.728
64.420 62.698 60.080
65.357 62.754 44.814
66.307 61.021 34.199
67.272 58.754 35.287
68.250 57.490 44.447
69.243 57.417 53.600
70.250 57.914 58.235
71.272 58.230 59.766
72.309 58.459 61.945
73.360 59.003 63.891
74.427 59.728 63.773
75.510 60.523 61.811
76.608 61.371 57.466
77.723 62.162 50.347
78.853 62.799 39.834
80.000 62.954 25.431
81.164 62.238 9.532
82.344 60.826 -4.150
83.542 59.061 -15.668
84.757 56.970 -23.553
85.990 55.409 -28.345
87.241 54.303 -36.923
88.510 53.124 -49.955
89.797 51.584 -66.633
91.103 49.950 -81.886
92.428 49.535 -99.286
93.773 49.154 -126.690
95.137 48.267 -154.976
96.520 47.742 166.071
97.924 47.224 108.022
99.349 51.231 48.107
100.794 57.363 2.530
102.260 62.371 -34.162
103.747 66.266 -68.493
105.256 68.697 -104.166
106.787 69.254 -138.001
108.340 68.279 -164.684
109.916 66.333 176.746
111.515 63.904 168.553
113.137 60.297 173.797
114.783 61.800 -146.053
116.452 68.182 -146.554
118.146 71.970 -178.140
119.865 71.385 150.850
121.608 69.969 134.307
123.377 68.498 122.184
125.171 67.049 112.348
126.992 65.120 104.442
128.839 62.962 102.200
130.713 61.298 102.723
132.615 59.021 103.867
134.543 57.032 119.009
136.500 56.691 130.443
138.486 56.891 144.557
140.500 56.999 151.381
142.544 60.498 175.256
144.617 62.177 156.431
146.721 62.018 157.524
148.855 64.339 158.456
151.020 66.073 142.721
153.217 65.874 121.885
155.445 63.265 105.631
157.706 61.564 103.414
160.000 56.212 93.108
162.327 54.218 152.323
164.688 59.349 159.441
167.084 61.066 146.712
169.514 60.670 140.450
171.980 60.561 137.073
174.481 60.188 144.146
177.019 63.394 138.359
179.594 61.752 110.790
182.206 60.514 123.049
184.856 62.294 103.148
187.545 60.325 70.974
190.273 53.321 25.289
193.041 39.544 -179.665
195.849 47.907 161.377
198.697 47.267 152.743
