* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 21:01:10
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2 3.5 0
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 48.968 -126.238
25.937 51.431 -124.931
26.314 52.802 -130.335
26.697 53.260 -136.344
27.085 53.151 -140.087
27.479 52.900 -140.514
27.879 52.871 -138.726
28.284 53.105 -136.738
28.696 53.440 -135.083
29.113 53.870 -133.101
29.537 54.561 -131.227
29.966 55.479 -131.372
30.402 56.294 -134.388
30.844 56.676 -138.891
31.293 56.557 -142.065
31.748 56.246 -141.398
32.210 56.316 -137.269
32.678 56.936 -133.462
33.154 57.711 -131.535
33.636 58.463 -129.819
34.125 59.421 -127.883
34.621 60.597 -127.607
35.125 61.650 -129.231
35.636 62.497 -130.387
36.154 63.548 -130.021
36.680 65.022 -131.126
37.214 66.476 -135.753
37.755 67.553 -141.229
38.304 68.603 -144.522
38.861 70.304 -148.204
39.427 72.358 -157.794
40.000 73.939 -173.800
40.582 74.582 166.943
41.172 74.178 147.662
41.771 72.760 131.458
42.379 70.510 122.054
42.995 68.166 124.675
43.620 67.824 136.860
44.255 69.522 139.750
44.898 70.835 130.302
45.552 70.795 117.356
46.214 69.676 109.376
46.886 68.863 109.755
47.568 69.187 109.326
48.260 69.464 103.563
48.962 69.255 97.708
49.674 69.041 93.408
50.397 68.894 88.750
51.130 68.662 84.311
51.874 68.545 80.582
52.628 68.637 76.174
53.394 68.912 69.978
54.170 69.222 59.845
54.958 68.974 44.997
55.758 67.625 28.770
56.569 65.240 16.528
57.391 62.583 10.555
58.226 59.946 6.366
59.073 56.387 4.405
59.932 51.921 15.186
60.804 48.460 45.550
61.688 49.383 85.007
62.586 52.845 100.490
63.496 55.191 101.897
64.420 56.512 100.048
65.357 57.256 98.760
66.307 57.909 98.698
67.272 58.698 98.284
68.250 59.522 95.958
69.243 60.136 91.889
70.250 60.443 87.389
71.272 60.511 84.072
72.309 60.658 82.455
73.360 61.029 80.879
74.427 61.539 78.729
75.510 62.240 75.714
76.608 63.091 70.563
77.723 63.906 62.831
78.853 64.524 52.292
80.000 64.565 39.531
81.164 63.788 28.711
82.344 62.727 24.523
83.542 62.376 27.304
84.757 63.705 31.192
85.990 66.148 25.865
87.241 68.347 12.020
88.510 70.019 -5.633
89.797 71.313 -25.459
91.103 72.187 -47.624
92.428 72.366 -71.579
93.773 71.571 -94.585
95.137 69.938 -112.314
96.520 68.012 -122.735
97.924 66.266 -124.921
99.349 65.511 -120.791
100.794 66.007 -114.793
102.260 67.863 -112.290
103.747 70.559 -119.245
105.256 72.815 -139.052
106.787 73.251 -166.098
108.340 71.804 168.191
109.916 68.696 147.068
111.515 63.583 134.062
113.137 52.138 157.799
114.783 61.174 -114.093
116.452 68.300 -127.654
118.146 70.950 -159.116
119.865 69.920 -176.494
121.608 70.311 174.619
123.377 70.401 157.170
125.171 68.765 140.197
126.992 66.544 126.385
128.839 62.314 117.286
130.713 56.964 128.858
132.615 54.674 176.842
134.543 58.716 -166.452
136.500 59.868 -163.208
138.486 61.463 -159.797
140.500 61.890 -167.948
142.544 55.238 -165.894
144.617 64.268 -103.787
146.721 69.010 -122.036
148.855 71.442 -143.257
151.020 72.034 -164.132
153.217 71.130 179.732
155.445 69.723 175.022
157.706 69.509 174.523
160.000 70.106 169.417
162.327 69.308 155.985
164.688 66.865 152.819
167.084 66.467 166.589
169.514 67.438 159.303
171.980 66.338 156.762
174.481 65.454 152.726
177.019 63.895 156.600
179.594 63.275 155.508
182.206 57.024 -174.789
184.856 66.579 -143.699
187.545 70.647 -177.412
190.273 68.708 144.124
193.041 63.223 145.625
195.849 62.151 160.304
198.697 61.321 169.989
