* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 21:37:53
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2 5 1.5
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 54.067 -111.175
25.937 54.497 -99.830
26.314 55.718 -97.938
26.697 56.416 -102.427
27.085 56.361 -108.105
27.479 55.784 -111.542
27.879 55.153 -111.500
28.284 54.844 -109.897
28.696 54.704 -109.373
29.113 54.301 -109.329
29.537 53.626 -105.870
29.966 53.539 -97.236
30.402 54.709 -90.117
30.844 56.283 -90.945
31.293 57.281 -97.681
31.748 57.429 -106.240
32.210 56.809 -113.229
32.678 55.785 -116.233
33.154 54.848 -115.479
33.636 54.130 -113.852
34.125 53.248 -112.078
34.621 52.107 -107.037
35.125 51.326 -97.432
35.636 51.102 -87.386
36.154 50.845 -76.339
36.680 51.234 -59.897
37.214 53.138 -46.505
37.755 55.043 -40.858
38.304 56.505 -34.399
38.861 58.995 -26.403
39.427 62.339 -27.933
40.000 65.006 -39.706
40.582 66.410 -55.776
41.172 66.556 -71.691
41.771 65.591 -83.989
42.379 63.731 -88.881
42.995 61.764 -79.509
43.620 62.628 -59.669
44.255 65.688 -55.501
44.898 67.788 -65.229
45.552 68.296 -77.358
46.214 67.760 -83.685
46.886 67.595 -82.502
47.568 68.335 -82.682
48.260 68.913 -86.899
48.962 69.081 -90.486
49.674 69.260 -92.257
50.397 69.573 -93.268
51.130 70.141 -93.757
51.874 71.015 -95.840
52.628 71.849 -99.785
53.394 72.816 -103.730
54.170 74.235 -111.234
54.958 75.372 -125.864
55.758 75.413 -144.519
56.569 74.225 -161.604
57.391 72.303 -172.914
58.226 70.343 -178.768
59.073 68.454 178.773
59.932 66.755 -179.700
60.804 65.552 -175.400
61.688 65.048 -169.382
62.586 65.597 -166.256
63.496 66.437 -171.790
64.420 66.500 175.119
65.357 65.099 159.514
66.307 62.235 149.729
67.272 59.342 150.970
68.250 57.376 154.575
69.243 55.499 157.369
70.250 53.625 160.983
71.272 51.625 165.728
72.309 49.632 173.940
73.360 48.078 -174.917
74.427 47.112 -161.370
75.510 47.515 -147.465
76.608 49.185 -143.185
77.723 51.042 -150.289
78.853 52.974 -170.035
80.000 54.230 156.521
81.164 54.596 117.962
82.344 54.913 83.771
83.542 55.836 54.998
84.757 56.881 28.204
85.990 57.520 3.330
87.241 57.792 -19.255
88.510 57.881 -41.005
89.797 57.791 -62.758
91.103 57.961 -85.206
92.428 58.328 -112.069
93.773 58.337 -140.983
95.137 57.750 -165.997
96.520 57.060 177.237
97.924 56.201 166.985
99.349 55.308 167.462
100.794 55.120 179.796
102.260 58.059 -160.941
103.747 62.927 -160.015
105.256 66.885 -176.260
106.787 68.387 162.023
108.340 68.322 147.923
109.916 68.045 141.159
111.515 67.929 137.943
113.137 67.930 139.023
114.783 68.958 142.465
116.452 71.075 139.048
118.146 72.203 120.859
119.865 70.608 108.541
121.608 69.368 108.282
123.377 68.902 109.452
125.171 68.545 109.425
126.992 68.309 106.889
128.839 66.929 105.101
130.713 65.779 110.055
132.615 64.651 117.861
134.543 64.126 129.326
136.500 64.593 143.734
138.486 66.181 150.759
140.500 67.471 151.353
142.544 67.960 149.935
144.617 68.566 147.393
146.721 68.921 148.931
148.855 69.851 142.380
151.020 69.616 128.955
153.217 67.325 118.283
155.445 64.527 118.902
157.706 60.155 124.312
160.000 59.902 177.118
162.327 64.837 176.231
164.688 65.707 158.616
167.084 63.552 141.041
169.514 56.191 131.154
171.980 57.285 -136.840
174.481 62.153 -152.582
177.019 60.718 -162.570
179.594 61.438 -132.752
182.206 65.015 -147.666
184.856 63.873 -159.909
187.545 63.838 -159.573
190.273 63.855 -176.563
193.041 60.395 179.574
195.849 58.551 174.830
198.697 55.988 -169.556
