* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 22:06:37
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2.5 7.5 1
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 59.664 13.311
25.937 60.400 24.034
26.314 61.890 26.017
26.697 62.927 21.719
27.085 63.248 15.730
27.479 62.986 11.268
27.879 62.493 10.212
28.284 62.224 12.102
28.696 62.348 14.247
29.113 62.588 14.763
29.537 62.639 14.547
29.966 62.519 15.580
30.402 62.505 18.502
30.844 62.799 21.761
31.293 63.247 23.664
31.748 63.600 24.526
32.210 63.816 25.664
32.678 64.029 27.688
33.154 64.328 30.230
33.636 64.716 32.962
34.125 65.222 35.751
34.621 65.849 37.910
35.125 66.436 39.060
35.636 66.860 40.498
36.154 67.356 43.750
36.680 68.256 47.164
37.214 69.338 47.962
37.755 70.171 47.640
38.304 71.007 49.396
38.861 72.561 50.785
39.427 74.489 45.734
40.000 75.840 34.016
40.582 76.118 19.675
41.172 75.275 6.853
41.771 73.523 -0.744
42.379 71.268 0.110
42.995 69.423 14.093
43.620 70.493 34.085
44.255 73.229 37.305
44.898 74.768 28.053
45.552 74.624 18.067
46.214 73.582 16.054
46.886 73.334 21.166
47.568 73.869 22.703
48.260 74.015 21.703
48.962 74.004 22.929
49.674 74.249 24.777
50.397 74.553 26.507
51.130 75.104 29.073
51.874 76.055 30.244
52.628 77.226 28.957
53.394 78.611 23.891
54.170 79.753 12.596
54.958 79.903 -3.201
55.758 78.739 -18.234
56.569 76.671 -26.655
57.391 74.766 -27.676
58.226 73.334 -26.694
59.073 72.050 -24.249
59.932 71.127 -20.646
60.804 70.456 -17.416
61.688 70.104 -14.779
62.586 69.978 -15.520
63.496 69.553 -20.521
64.420 68.307 -28.366
65.357 65.822 -34.521
66.307 62.447 -32.101
67.272 59.430 -18.775
68.250 57.744 -0.275
69.243 57.165 16.051
70.250 56.918 28.279
71.272 56.464 39.225
72.309 56.189 52.668
73.360 56.615 65.722
74.427 57.514 75.745
75.510 58.739 81.898
76.608 60.131 82.784
77.723 61.283 76.969
78.853 61.633 65.819
80.000 60.961 52.667
81.164 59.424 40.887
82.344 57.566 31.992
83.542 55.980 24.322
84.757 54.940 14.590
85.990 54.512 2.692
87.241 54.998 -10.807
88.510 56.209 -25.592
89.797 57.674 -42.601
91.103 58.529 -60.707
92.428 58.740 -77.252
93.773 58.357 -93.405
95.137 57.477 -110.810
96.520 55.771 -136.686
97.924 53.076 -176.608
99.349 53.585 123.905
100.794 57.227 73.464
102.260 60.121 36.565
103.747 61.334 -4.037
105.256 60.142 -64.226
106.787 60.098 -149.505
108.340 63.729 153.765
109.916 66.752 122.343
111.515 68.020 100.576
113.137 68.950 90.957
114.783 70.431 79.300
116.452 71.105 61.734
118.146 70.066 43.576
119.865 68.402 32.409
121.608 66.418 15.471
123.377 61.194 -8.216
125.171 49.075 -19.275
126.992 43.939 128.581
128.839 50.626 148.970
130.713 50.730 145.368
132.615 46.710 -149.939
134.543 55.217 -120.125
136.500 59.444 -111.757
138.486 63.340 -109.137
140.500 66.636 -115.096
142.544 68.326 -134.112
144.617 67.014 -154.348
146.721 62.243 -170.589
148.855 43.787 -162.309
151.020 59.705 -36.384
153.217 63.501 -46.340
155.445 64.215 -45.684
157.706 64.635 -35.072
160.000 65.668 -23.014
162.327 67.839 -15.616
164.688 68.463 -23.154
167.084 66.958 -19.400
169.514 65.846 -7.672
171.980 65.194 10.374
174.481 66.337 28.243
177.019 68.190 39.718
179.594 69.830 34.096
182.206 68.339 24.504
184.856 66.367 29.291
187.545 64.725 33.501
190.273 62.114 28.255
193.041 51.094 27.296
195.849 54.901 113.031
198.697 51.456 112.947
