* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 19:45:40
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 1.2 -0.5 2
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 57.275 -92.516
25.937 57.072 -92.483
26.314 57.190 -93.304
26.697 57.312 -95.948
27.085 57.197 -99.419
27.479 56.831 -102.106
27.879 56.396 -103.156
28.284 56.070 -103.283
28.696 55.790 -103.800
29.113 55.287 -104.536
29.537 54.455 -102.896
29.966 53.793 -96.137
30.402 54.133 -87.255
30.844 55.234 -83.656
31.293 56.045 -86.218
31.748 56.068 -91.013
32.210 55.333 -94.127
32.678 54.190 -93.225
33.154 52.896 -88.639
33.636 51.224 -79.010
34.125 49.891 -55.386
34.621 51.795 -26.583
35.125 55.092 -14.186
35.636 57.764 -9.402
36.154 60.312 -6.132
36.680 62.961 -6.897
37.214 65.163 -12.174
37.755 66.678 -17.677
38.304 68.069 -19.767
38.861 70.202 -21.918
39.427 72.688 -30.662
40.000 74.601 -46.125
40.582 75.508 -64.707
41.172 75.345 -83.188
41.771 74.176 -98.789
42.379 72.130 -108.382
42.995 69.703 -106.636
43.620 69.026 -92.573
44.255 70.785 -86.776
44.898 72.189 -95.223
45.552 71.996 -107.978
46.214 70.342 -115.149
46.886 68.775 -110.184
47.568 68.826 -103.854
48.260 68.918 -104.332
48.962 68.300 -104.046
49.674 67.613 -99.765
50.397 67.039 -92.015
51.130 67.199 -78.523
51.874 68.888 -67.361
52.628 70.877 -63.297
53.394 72.975 -61.695
54.170 75.505 -65.937
54.958 77.548 -78.694
55.758 78.359 -95.411
56.569 77.991 -110.185
57.391 77.085 -119.781
58.226 76.248 -125.916
59.073 75.438 -130.862
59.932 74.625 -134.491
60.804 73.861 -137.712
61.688 73.001 -140.795
62.586 72.058 -143.497
63.496 70.917 -146.983
64.420 69.026 -150.478
65.357 66.022 -146.710
66.307 63.634 -126.331
67.272 63.963 -104.296
68.250 65.314 -90.733
69.243 66.918 -84.564
70.250 68.023 -84.191
71.272 68.431 -84.188
72.309 68.693 -82.129
73.360 69.065 -79.823
74.427 69.485 -77.863
75.510 69.944 -76.730
76.608 70.346 -76.649
77.723 70.649 -77.390
78.853 70.855 -79.519
80.000 70.582 -83.601
81.164 69.556 -85.166
82.344 68.521 -81.280
83.542 67.972 -75.763
84.757 67.496 -72.340
85.990 66.341 -68.465
87.241 64.712 -57.857
88.510 63.660 -38.120
89.797 64.223 -14.891
91.103 66.012 3.745
92.428 68.320 17.764
93.773 71.128 26.887
95.137 73.921 29.016
96.520 76.176 27.768
97.924 78.168 25.391
99.349 79.926 21.622
100.794 81.518 17.915
102.260 83.414 13.074
103.747 85.349 1.917
105.256 86.263 -15.276
106.787 85.646 -31.188
108.340 84.321 -39.551
109.916 83.192 -42.898
111.515 82.243 -43.261
113.137 81.507 -43.596
114.783 80.529 -40.032
116.452 80.610 -31.441
118.146 81.891 -32.896
119.865 81.561 -40.876
121.608 80.547 -42.600
123.377 79.576 -40.494
125.171 79.038 -35.728
126.992 78.787 -31.205
128.839 78.903 -28.394
130.713 78.596 -26.973
132.615 78.346 -24.197
134.543 78.049 -20.010
136.500 77.986 -15.164
138.486 78.527 -10.209
140.500 79.492 -12.215
142.544 78.948 -21.339
144.617 77.064 -20.728
146.721 76.221 -11.574
148.855 76.267 -4.859
151.020 76.185 -4.647
153.217 74.765 -0.977
155.445 74.661 15.202
157.706 76.006 15.982
160.000 76.003 16.300
162.327 76.069 11.794
164.688 74.178 3.157
167.084 69.764 15.689
169.514 69.652 50.794
171.980 72.325 67.019
174.481 74.148 69.643
177.019 75.673 72.633
179.594 77.502 65.713
182.206 76.732 49.794
184.856 75.198 55.183
187.545 75.232 53.219
190.273 74.127 46.606
193.041 71.832 48.832
195.849 70.933 51.389
198.697 68.278 43.050
