* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 22:04:20
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2.5 7.5 0.5
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 59.901 13.829
25.937 60.751 24.337
26.314 62.265 25.736
26.697 63.273 21.058
27.085 63.558 14.912
27.479 63.270 10.465
27.879 62.780 9.505
28.284 62.543 11.380
28.696 62.699 13.295
29.113 62.948 13.493
29.537 62.991 13.014
29.966 62.858 13.854
30.402 62.832 16.607
30.844 63.106 19.705
31.293 63.522 21.507
31.748 63.837 22.384
32.210 64.021 23.669
32.678 64.215 25.941
33.154 64.516 28.766
33.636 64.930 31.726
34.125 65.474 34.567
34.621 66.127 36.569
35.125 66.704 37.523
35.636 67.095 38.946
36.154 67.576 42.388
36.680 68.494 45.932
37.214 69.588 46.689
37.755 70.415 46.394
38.304 71.268 48.328
38.861 72.875 49.678
39.427 74.832 44.288
40.000 76.169 32.228
40.582 76.410 17.684
41.172 75.520 4.839
41.771 73.731 -2.595
42.379 71.461 -1.517
42.995 69.599 12.768
43.620 70.715 33.239
44.255 73.528 36.433
44.898 75.104 26.957
45.552 74.974 16.758
46.214 73.928 14.583
46.886 73.668 19.703
47.568 74.216 21.380
48.260 74.398 20.438
48.962 74.433 21.509
49.674 74.696 23.168
50.397 75.021 24.782
51.130 75.595 27.110
51.874 76.549 28.077
52.628 77.742 26.639
53.394 79.150 21.125
54.170 80.256 9.319
54.958 80.334 -6.655
55.758 79.118 -21.467
56.569 77.071 -29.519
57.391 75.241 -30.602
58.226 73.851 -29.971
59.073 72.621 -27.860
59.932 71.781 -25.154
60.804 71.088 -23.691
61.688 70.486 -22.578
62.586 70.039 -23.526
63.496 69.344 -27.986
64.420 67.859 -34.686
65.357 65.246 -38.942
66.307 61.978 -34.834
67.272 59.104 -21.956
68.250 57.164 -4.681
69.243 55.987 13.055
70.250 55.383 30.996
71.272 55.367 48.377
72.309 55.990 64.145
73.360 57.109 76.207
74.427 58.484 83.951
75.510 59.901 87.048
76.608 61.236 85.332
77.723 62.174 77.624
78.853 62.174 65.409
80.000 61.050 52.543
81.164 59.146 42.523
82.344 57.070 35.790
83.542 55.545 30.869
84.757 55.107 22.769
85.990 55.826 9.286
87.241 57.245 -8.139
88.510 59.249 -24.403
89.797 61.369 -42.966
91.103 62.624 -61.121
92.428 63.199 -76.548
93.773 63.190 -89.709
95.137 62.669 -102.029
96.520 61.030 -114.951
97.924 57.465 -123.843
99.349 48.800 -116.831
100.794 53.028 -8.056
102.260 61.595 -15.923
103.747 66.138 -41.068
105.256 68.115 -79.715
106.787 67.013 -126.509
108.340 64.683 -174.426
109.916 64.009 135.806
111.515 64.265 96.633
113.137 65.225 78.583
114.783 67.536 62.804
116.452 69.139 39.413
118.146 68.592 13.552
119.865 67.021 -0.970
121.608 66.150 -23.469
123.377 62.606 -60.452
125.171 55.286 -102.771
126.992 47.233 -174.799
128.839 45.825 141.062
130.713 44.014 138.224
132.615 45.191 -178.713
134.543 48.937 -160.819
136.500 50.866 -146.259
138.486 54.419 -127.914
140.500 58.725 -128.231
142.544 61.375 -148.499
144.617 60.216 -175.347
146.721 55.255 149.301
148.855 47.122 57.684
151.020 54.055 -9.867
153.217 57.223 -22.634
155.445 58.958 -18.101
157.706 61.231 -14.632
160.000 62.724 -10.098
162.327 65.240 -9.889
164.688 65.910 -26.268
167.084 63.069 -31.708
169.514 60.241 -18.719
171.980 58.883 9.130
174.481 60.696 30.493
177.019 63.307 41.528
179.594 65.366 31.058
182.206 64.058 11.029
184.856 60.534 4.863
187.545 58.030 4.266
190.273 56.711 -19.705
193.041 54.816 -86.111
195.849 49.836 -153.609
198.697 43.019 -91.242
