* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 19:35:17
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 1.5 -0.5 1
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 54.091 -60.990
25.937 54.040 -57.049
26.314 54.523 -57.046
26.697 54.799 -61.273
27.085 54.493 -67.045
27.479 53.573 -71.343
27.879 52.290 -71.632
28.284 51.125 -67.376
28.696 50.347 -60.787
29.113 49.738 -52.929
29.537 49.415 -41.112
29.966 50.291 -27.286
30.402 52.216 -20.223
30.844 53.904 -21.621
31.293 54.674 -26.670
31.748 54.470 -30.549
32.210 53.630 -28.831
32.678 53.063 -19.472
33.154 53.567 -6.744
33.636 54.950 3.554
34.125 56.721 9.818
34.621 58.483 12.115
35.125 59.897 12.436
35.636 61.078 13.889
36.154 62.599 16.669
36.680 64.556 16.638
37.214 66.328 12.321
37.755 67.578 7.315
38.304 68.725 4.911
38.861 70.490 2.467
39.427 72.579 -5.618
40.000 74.170 -19.815
40.582 74.810 -36.953
41.172 74.384 -53.865
41.771 72.867 -67.363
42.379 70.334 -72.241
42.995 68.217 -59.032
43.620 69.796 -42.893
44.255 72.364 -46.647
44.898 73.413 -60.848
45.552 72.675 -75.004
46.214 70.724 -79.845
46.886 69.644 -73.071
47.568 69.994 -70.398
48.260 69.730 -73.234
48.962 68.771 -71.948
49.674 68.125 -65.812
50.397 67.772 -57.366
51.130 68.230 -44.360
51.874 70.073 -35.160
52.628 72.030 -32.717
53.394 74.073 -32.379
54.170 76.498 -37.793
54.958 78.404 -51.388
55.758 79.078 -68.766
56.569 78.550 -84.228
57.391 77.408 -94.402
58.226 76.247 -100.512
59.073 75.064 -104.332
59.932 73.946 -105.157
60.804 73.171 -104.267
61.688 72.698 -103.733
62.586 72.320 -104.932
63.496 71.660 -107.582
64.420 70.578 -109.213
65.357 69.271 -107.855
66.307 68.114 -103.099
67.272 67.349 -97.132
68.250 66.789 -91.631
69.243 66.241 -86.417
70.250 65.642 -80.439
71.272 65.102 -73.158
72.309 64.674 -64.260
73.360 64.603 -53.625
74.427 65.019 -43.145
75.510 65.806 -34.365
76.608 66.752 -27.712
77.723 67.805 -22.912
78.853 68.891 -21.044
80.000 69.521 -22.310
81.164 69.368 -21.560
82.344 69.356 -14.369
83.542 70.344 -6.438
84.757 71.823 -3.305
85.990 73.116 -4.755
87.241 73.981 -8.522
88.510 74.410 -13.319
89.797 74.323 -17.937
91.103 73.908 -19.799
92.428 73.676 -20.543
93.773 73.108 -22.964
95.137 71.776 -22.204
96.520 70.243 -13.593
97.924 69.624 3.291
99.349 70.557 19.735
100.794 72.136 32.869
102.260 74.850 43.537
103.747 78.485 41.246
105.256 80.792 25.017
106.787 80.957 8.578
108.340 80.286 -0.654
109.916 79.717 -5.849
111.515 79.079 -9.762
113.137 78.576 -12.254
114.783 78.147 -15.100
116.452 77.574 -19.655
118.146 76.399 -24.382
119.865 75.234 -26.754
121.608 73.531 -34.012
123.377 68.328 -39.945
125.171 64.053 12.302
126.992 67.735 40.461
128.839 70.164 46.144
130.713 71.445 49.409
132.615 72.896 52.760
134.543 74.066 51.676
136.500 75.049 49.330
138.486 75.815 44.586
140.500 76.157 37.309
142.544 75.707 30.027
144.617 75.370 25.067
146.721 75.170 15.334
148.855 72.703 1.294
151.020 69.206 4.838
153.217 67.601 21.510
155.445 68.632 28.674
157.706 69.161 23.279
160.000 69.403 13.653
162.327 68.946 -6.482
164.688 67.039 -31.384
167.084 63.229 -61.097
169.514 56.489 -80.728
171.980 49.006 -69.516
174.481 35.711 -79.376
177.019 54.868 93.894
179.594 67.072 63.284
182.206 73.217 16.284
184.856 75.331 -20.358
187.545 76.007 -52.755
190.273 74.510 -79.959
193.041 71.135 -90.039
195.849 69.663 -82.099
198.697 68.604 -83.297
