* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 21:15:26
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2.5 4 0
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 49.240 156.305
25.937 51.370 169.606
26.314 52.795 170.731
26.697 53.111 169.430
27.085 52.689 170.722
27.479 52.161 176.435
27.879 52.052 -175.802
28.284 52.178 -169.415
28.696 52.064 -163.660
29.113 51.763 -154.720
29.537 52.094 -141.965
29.966 53.402 -132.026
30.402 54.840 -129.020
30.844 55.622 -130.619
31.293 55.482 -132.731
31.748 54.469 -131.146
32.210 53.147 -121.305
32.678 52.827 -104.340
33.154 53.715 -89.647
33.636 54.654 -79.207
34.125 55.471 -67.951
34.621 56.812 -56.054
35.125 58.524 -48.227
35.636 59.880 -43.532
36.154 60.910 -37.104
36.680 62.364 -28.925
37.214 64.265 -24.418
37.755 65.787 -23.507
38.304 66.857 -20.922
38.861 68.475 -15.771
39.427 70.825 -15.871
40.000 72.798 -24.242
40.582 73.636 -36.688
41.172 73.213 -48.467
41.771 71.701 -55.345
42.379 69.505 -53.496
42.995 67.517 -37.724
43.620 68.475 -13.134
44.255 71.513 -5.587
44.898 73.372 -12.263
45.552 73.405 -20.545
46.214 72.305 -20.640
46.886 71.974 -11.565
47.568 72.751 -6.045
48.260 73.178 -4.955
48.962 73.240 -2.708
49.674 73.355 0.545
50.397 73.462 4.102
51.130 73.706 8.607
51.874 74.203 12.212
52.628 74.719 14.542
53.394 75.423 16.226
54.170 76.372 13.772
54.958 76.815 5.411
55.758 76.111 -4.994
56.569 74.357 -11.571
57.391 72.395 -11.890
58.226 70.687 -10.108
59.073 68.833 -7.478
59.932 66.951 -2.482
60.804 65.162 3.562
61.688 63.463 10.045
62.586 61.733 14.776
63.496 59.485 17.835
64.420 56.408 19.411
65.357 51.339 20.515
66.307 41.789 30.723
67.272 35.386 -163.148
68.250 46.727 -143.633
69.243 50.924 -136.320
70.250 53.113 -130.170
71.272 54.119 -121.828
72.309 54.914 -110.024
73.360 55.711 -98.297
74.427 56.385 -85.675
75.510 57.292 -72.309
76.608 58.480 -60.441
77.723 59.782 -51.323
78.853 60.980 -45.531
80.000 61.764 -43.153
81.164 61.719 -42.037
82.344 60.873 -37.994
83.542 59.478 -27.884
84.757 58.544 -5.432
85.990 60.430 18.323
87.241 63.175 27.034
88.510 65.226 28.189
89.797 66.789 26.179
91.103 67.947 21.168
92.428 68.399 12.940
93.773 67.737 5.117
95.137 66.145 2.135
96.520 64.068 7.940
97.924 62.556 24.315
99.349 62.883 44.654
100.794 64.110 58.222
102.260 65.397 69.815
103.747 67.404 78.675
105.256 69.625 75.683
106.787 69.949 64.781
108.340 68.836 57.034
109.916 66.987 49.905
111.515 64.462 42.587
113.137 62.092 21.819
114.783 61.452 -16.924
116.452 64.836 -50.543
118.146 68.004 -76.549
119.865 68.020 -85.415
121.608 69.123 -79.247
123.377 70.246 -81.491
125.171 69.064 -83.456
126.992 67.116 -74.577
128.839 64.994 -60.008
130.713 62.517 -36.720
132.615 60.490 -4.429
134.543 60.268 36.138
136.500 62.095 72.449
138.486 65.195 96.800
140.500 67.799 103.359
142.544 67.860 97.278
144.617 65.140 88.147
146.721 58.972 52.641
148.855 61.592 -44.121
151.020 67.198 -67.832
153.217 69.081 -76.120
155.445 68.281 -74.904
157.706 66.625 -59.963
160.000 64.568 -39.245
162.327 62.768 -8.034
164.688 62.134 24.743
167.084 60.054 50.858
169.514 59.306 118.909
171.980 63.781 140.622
174.481 62.540 159.563
177.019 62.748 -156.083
179.594 64.698 -131.740
182.206 65.043 -115.689
184.856 61.066 -103.178
187.545 58.034 -18.594
190.273 63.504 11.465
193.041 63.412 32.953
195.849 63.859 62.212
198.697 62.743 82.239
