* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 19:44:16
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 3.3 -0.5 1.5
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 57.940 -54.254
25.937 57.883 -54.066
26.314 58.212 -54.388
26.697 58.644 -56.657
27.085 58.913 -60.321
27.479 58.941 -64.023
27.879 58.823 -66.771
28.284 58.706 -68.604
28.696 58.621 -70.306
29.113 58.435 -72.206
29.537 58.022 -73.138
29.966 57.544 -71.062
30.402 57.522 -65.925
30.844 58.242 -61.903
31.293 59.185 -62.464
31.748 59.763 -66.370
32.210 59.834 -70.547
32.678 59.660 -72.889
33.154 59.574 -74.215
33.636 59.465 -77.071
34.125 58.791 -81.317
34.621 57.210 -82.434
35.125 55.387 -73.817
35.636 54.797 -59.556
36.154 54.438 -49.424
36.680 53.237 -29.519
37.214 55.530 4.161
37.755 60.058 15.942
38.304 63.409 16.966
38.861 66.530 17.641
39.427 70.047 13.398
40.000 73.240 0.940
40.582 75.446 -16.675
41.172 76.554 -35.473
41.771 76.750 -52.100
42.379 76.518 -64.534
42.995 76.431 -74.438
43.620 76.395 -85.826
44.255 75.799 -98.984
44.898 74.315 -109.808
45.552 72.439 -113.206
46.214 71.335 -110.918
46.886 70.860 -111.223
47.568 69.954 -113.196
48.260 68.711 -110.978
48.962 67.928 -104.437
49.674 67.740 -97.112
50.397 68.111 -89.944
51.130 69.038 -85.698
51.874 69.984 -85.481
52.628 70.774 -86.779
53.394 71.700 -89.783
54.170 72.543 -97.526
54.958 72.591 -109.512
55.758 71.426 -121.147
56.569 69.311 -126.502
57.391 67.205 -123.566
58.226 65.563 -115.792
59.073 64.556 -103.190
59.932 64.717 -89.806
60.804 65.684 -79.575
61.688 67.157 -74.526
62.586 68.562 -74.410
63.496 69.995 -78.198
64.420 71.032 -89.512
65.357 70.589 -105.602
66.307 68.404 -118.235
67.272 65.307 -121.319
68.250 62.100 -115.969
69.243 58.913 -101.330
70.250 56.731 -74.404
71.272 57.254 -44.365
72.309 59.100 -23.539
73.360 61.510 -10.352
74.427 63.541 -4.068
75.510 65.268 0.978
76.608 66.814 4.174
77.723 68.271 7.625
78.853 69.954 9.002
80.000 71.456 6.799
81.164 72.483 2.649
82.344 73.068 -0.997
83.542 73.472 -3.470
84.757 73.792 -5.256
85.990 73.995 -6.835
87.241 74.015 -7.706
88.510 73.882 -7.698
89.797 73.522 -5.702
91.103 73.352 0.167
92.428 73.797 6.405
93.773 74.442 11.022
95.137 75.105 15.052
96.520 75.832 20.180
97.924 77.008 25.660
99.349 78.625 28.637
100.794 80.259 28.149
102.260 82.135 26.414
103.747 84.267 17.264
105.256 85.442 0.540
106.787 84.938 -16.712
108.340 83.571 -26.380
109.916 82.286 -31.840
111.515 80.920 -34.647
113.137 79.361 -36.069
114.783 77.133 -28.293
116.452 77.671 -5.485
118.146 80.765 -8.879
119.865 81.090 -23.326
121.608 80.297 -34.261
123.377 78.269 -42.901
125.171 75.853 -38.526
126.992 74.852 -29.881
128.839 74.549 -24.840
130.713 74.181 -23.875
132.615 73.396 -24.711
134.543 71.881 -24.385
136.500 69.586 -20.384
138.486 67.343 1.164
140.500 68.876 27.073
142.544 71.819 28.604
144.617 72.465 22.499
146.721 72.739 17.627
148.855 72.376 14.772
151.020 72.490 10.721
153.217 71.758 4.348
155.445 71.701 0.680
157.706 71.404 -15.340
160.000 68.872 -28.975
162.327 67.076 -32.125
164.688 66.263 -44.173
167.084 65.175 -53.644
169.514 64.859 -64.534
171.980 66.104 -66.786
174.481 69.107 -82.549
177.019 71.397 -106.716
179.594 71.896 -137.703
182.206 68.112 -164.250
184.856 64.225 -148.393
187.545 64.770 -128.204
190.273 67.028 -127.692
193.041 67.051 -133.959
195.849 66.762 -137.870
198.697 66.083 -138.137
