* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 19:21:02
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 1.5 0 1.5
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 56.220 -72.749
25.937 56.197 -72.087
26.314 56.457 -73.326
26.697 56.607 -76.799
27.085 56.422 -80.975
27.479 55.931 -84.064
27.879 55.344 -85.218
28.284 54.845 -85.211
28.696 54.355 -85.318
29.113 53.592 -85.037
29.537 52.509 -81.059
29.966 51.875 -70.702
30.402 52.602 -59.786
30.844 53.961 -56.549
31.293 54.753 -59.491
31.748 54.605 -63.588
32.210 53.643 -64.330
32.678 52.402 -58.551
33.154 51.525 -46.368
33.636 51.470 -29.445
34.125 52.812 -11.583
34.621 55.177 -0.574
35.125 57.331 3.747
35.636 59.092 7.075
36.154 61.099 10.811
36.680 63.443 10.889
37.214 65.474 6.410
37.755 66.927 1.480
38.304 68.324 -0.818
38.861 70.358 -3.938
39.427 72.619 -13.290
40.000 74.287 -28.718
40.582 74.969 -46.899
41.172 74.597 -64.739
41.771 73.223 -79.429
42.379 70.975 -87.576
42.995 68.472 -83.132
43.620 68.182 -67.458
44.255 70.135 -63.547
44.898 71.356 -73.567
45.552 70.826 -86.759
46.214 68.762 -92.641
46.886 67.095 -84.487
47.568 67.339 -77.247
48.260 67.325 -77.708
48.962 66.530 -75.720
49.674 65.901 -68.949
50.397 65.582 -59.366
51.130 66.156 -45.609
51.874 68.070 -36.293
52.628 70.046 -33.864
53.394 72.059 -33.709
54.170 74.387 -39.263
54.958 76.153 -52.787
55.758 76.652 -69.866
56.569 75.924 -84.620
57.391 74.623 -93.554
58.226 73.412 -98.457
59.073 72.227 -101.811
59.932 71.046 -103.091
60.804 70.031 -103.268
61.688 69.072 -103.678
62.586 67.994 -104.882
63.496 66.438 -107.155
64.420 63.685 -107.606
65.357 59.496 -91.908
66.307 58.816 -52.101
67.272 61.559 -31.907
68.250 63.777 -24.688
69.243 65.335 -22.498
70.250 66.271 -21.880
71.272 66.811 -20.158
72.309 67.401 -17.157
73.360 68.072 -14.918
74.427 68.712 -13.264
75.510 69.327 -12.687
76.608 69.761 -12.912
77.723 70.060 -13.404
78.853 70.137 -14.675
80.000 69.718 -15.275
81.164 69.041 -10.823
82.344 69.128 -2.715
83.542 69.812 2.443
84.757 70.455 4.257
85.990 70.763 4.562
87.241 70.742 5.031
88.510 70.422 6.759
89.797 69.945 11.046
91.103 69.654 18.097
92.428 69.564 25.767
93.773 69.549 36.693
95.137 70.524 49.997
96.520 72.289 59.196
97.924 74.280 63.514
99.349 76.088 63.772
100.794 77.662 62.996
102.260 79.548 60.688
103.747 81.582 51.238
105.256 82.443 33.521
106.787 81.353 18.008
108.340 79.640 12.375
109.916 78.324 11.826
111.515 77.249 14.167
113.137 76.548 16.484
114.783 75.762 20.728
116.452 75.715 28.311
118.146 76.520 27.069
119.865 75.819 21.191
121.608 74.496 21.156
123.377 73.059 26.634
125.171 72.597 36.054
126.992 72.632 42.450
128.839 72.843 45.898
130.713 72.736 47.830
132.615 72.633 49.029
134.543 72.294 50.148
136.500 71.843 51.911
138.486 71.676 54.346
140.500 71.823 53.193
142.544 71.294 45.240
144.617 69.478 37.614
146.721 66.997 35.094
148.855 63.619 39.288
151.020 61.163 52.488
153.217 58.999 66.802
155.445 59.172 85.494
157.706 59.052 72.512
160.000 54.532 69.403
162.327 50.629 72.918
164.688 43.458 34.641
167.084 43.951 -82.406
169.514 48.178 -88.015
171.980 53.174 -87.296
174.481 52.534 -107.159
177.019 39.485 -83.973
179.594 57.041 13.871
182.206 62.964 -12.699
184.856 64.234 -23.849
187.545 65.628 -29.517
190.273 65.631 -33.571
193.041 66.334 -32.813
195.849 66.275 -40.865
198.697 63.852 -43.934
