* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 21:31:11
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2 4.5 2
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 51.126 -169.665
25.937 51.909 -155.886
26.314 53.329 -154.610
26.697 53.963 -159.743
27.085 53.749 -165.208
27.479 53.051 -167.486
27.879 52.452 -165.968
28.284 52.262 -163.599
28.696 52.156 -162.632
29.113 51.754 -160.933
29.537 51.442 -154.563
29.966 52.209 -146.170
30.402 53.860 -144.083
30.844 55.232 -149.748
31.293 55.708 -159.073
31.748 55.180 -167.969
32.210 53.825 -172.487
32.678 52.286 -169.736
33.154 51.309 -161.817
33.636 50.773 -152.616
34.125 50.561 -139.933
34.621 51.499 -125.524
35.125 53.174 -117.059
35.636 54.579 -111.978
36.154 56.113 -105.219
36.680 58.376 -100.803
37.214 60.646 -102.797
37.755 62.281 -106.825
38.304 63.755 -108.026
38.861 66.013 -109.525
39.427 68.644 -118.221
40.000 70.659 -134.032
40.582 71.614 -152.986
41.172 71.457 -171.585
41.771 70.261 173.322
42.379 68.212 165.575
42.995 66.135 171.501
43.620 66.644 -173.114
44.255 69.208 -171.273
44.898 71.009 177.538
45.552 71.328 163.613
46.214 70.591 155.050
46.886 70.169 154.405
47.568 70.772 152.922
48.260 71.312 146.668
48.962 71.384 140.380
49.674 71.408 136.028
50.397 71.597 132.364
51.130 71.981 128.664
51.874 72.550 123.760
52.628 73.124 117.733
53.394 73.925 111.303
54.170 75.098 100.621
54.958 75.871 83.085
55.758 75.510 62.018
56.569 73.905 42.878
57.391 71.548 29.894
58.226 69.132 22.826
59.073 66.744 20.207
59.932 64.739 23.646
60.804 63.711 29.821
61.688 63.718 35.987
62.586 64.991 35.678
63.496 66.199 23.114
64.420 66.125 2.703
65.357 64.315 -18.716
66.307 61.053 -31.925
67.272 58.398 -32.603
68.250 57.316 -35.458
69.243 56.408 -44.291
70.250 55.409 -56.543
71.272 54.301 -70.449
72.309 53.401 -84.559
73.360 52.913 -99.843
74.427 52.503 -116.491
75.510 51.847 -131.130
76.608 50.950 -141.432
77.723 49.613 -142.915
78.853 49.830 -127.978
80.000 53.494 -123.096
81.164 56.373 -137.251
82.344 57.566 -155.009
83.542 57.852 -173.334
84.757 56.808 165.334
85.990 53.132 143.686
87.241 40.963 132.837
88.510 48.277 -88.507
89.797 56.182 -106.172
91.103 59.552 -129.368
92.428 60.483 -152.875
93.773 59.488 -172.508
95.137 57.074 175.025
96.520 53.335 171.313
97.924 46.991 -172.520
99.349 47.173 -87.260
100.794 55.942 -69.899
102.260 61.483 -78.333
103.747 64.143 -96.937
105.256 64.408 -99.193
106.787 67.566 -96.743
108.340 70.534 -108.410
109.916 72.405 -124.129
111.515 73.431 -139.551
113.137 74.105 -151.693
114.783 75.112 -164.061
116.452 76.364 177.667
118.146 75.747 149.438
119.865 72.737 135.674
121.608 71.452 133.339
123.377 70.791 122.116
125.171 68.449 110.562
126.992 65.792 108.429
128.839 63.839 113.615
130.713 63.182 112.255
132.615 60.666 104.052
134.543 55.903 111.711
136.500 54.662 140.664
138.486 52.883 147.814
140.500 51.157 -145.446
142.544 61.343 -140.937
144.617 62.829 -164.545
146.721 62.527 -172.369
148.855 62.634 -170.778
151.020 63.014 -172.452
153.217 63.223 -169.297
155.445 64.057 -167.219
157.706 65.761 -164.631
160.000 67.954 -174.830
162.327 68.273 166.687
164.688 67.169 153.231
167.084 65.154 148.301
169.514 64.241 155.210
171.980 65.542 156.365
174.481 66.203 143.370
177.019 65.248 128.766
179.594 64.036 118.198
182.206 61.475 100.516
184.856 57.454 101.820
187.545 54.680 90.649
190.273 47.918 17.079
193.041 55.819 -109.163
195.849 61.405 -151.453
198.697 60.817 174.634
