* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 19:26:35
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2 -0.5 0
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 55.162 -45.708
25.937 55.576 -44.622
26.314 56.268 -47.529
26.697 56.686 -53.881
27.085 56.580 -61.469
27.479 55.946 -68.016
27.879 54.968 -71.695
28.284 53.978 -72.032
28.696 53.195 -70.469
29.113 52.468 -68.386
29.537 51.591 -64.091
29.966 51.035 -54.752
30.402 51.670 -44.080
30.844 53.079 -40.171
31.293 54.083 -43.079
31.748 54.194 -48.286
32.210 53.432 -51.448
32.678 52.180 -49.067
33.154 51.022 -40.076
33.636 50.480 -25.483
34.125 51.150 -7.848
34.621 53.050 5.407
35.125 55.010 11.884
35.636 56.613 17.242
36.154 58.583 23.809
36.680 61.128 26.328
37.214 63.407 23.127
37.755 65.054 19.303
38.304 66.719 18.656
38.861 69.233 16.551
39.427 71.999 6.721
40.000 74.086 -9.947
40.582 75.137 -29.617
41.172 75.135 -49.105
41.771 74.215 -65.768
42.379 72.641 -77.477
42.995 70.787 -82.788
43.620 69.243 -80.755
44.255 68.931 -75.341
44.898 69.497 -76.210
45.552 69.415 -83.747
46.214 68.064 -89.504
46.886 66.478 -85.107
47.568 66.377 -77.523
48.260 66.552 -76.973
48.962 65.981 -76.339
49.674 65.501 -71.508
50.397 65.322 -66.783
51.130 64.994 -59.960
51.874 65.374 -49.117
52.628 66.580 -40.943
53.394 68.095 -34.349
54.170 70.487 -31.512
54.958 72.920 -38.819
55.758 74.230 -52.466
56.569 74.314 -65.645
57.391 73.750 -74.526
58.226 73.133 -80.025
59.073 72.499 -84.046
59.932 71.838 -86.467
60.804 71.235 -87.716
61.688 70.690 -87.865
62.586 70.391 -87.292
63.496 70.319 -88.753
64.420 69.889 -93.225
65.357 68.660 -96.653
66.307 67.132 -94.027
67.272 66.225 -87.548
68.250 65.808 -82.627
69.243 65.236 -80.329
70.250 64.051 -76.888
71.272 62.735 -68.319
72.309 61.708 -55.191
73.360 61.681 -37.920
74.427 62.574 -24.744
75.510 63.581 -13.550
76.608 64.964 -4.499
77.723 66.446 1.874
78.853 67.960 4.724
80.000 68.868 4.421
81.164 68.993 7.155
82.344 69.410 16.788
83.542 71.012 26.823
84.757 73.350 31.117
85.990 75.611 28.232
87.241 77.231 21.406
88.510 78.262 13.932
89.797 78.831 7.123
91.103 79.166 2.765
92.428 79.759 -0.885
93.773 80.286 -7.194
95.137 80.300 -14.160
96.520 80.034 -19.192
97.924 79.746 -22.923
99.349 79.532 -25.937
100.794 79.440 -30.056
102.260 79.143 -37.897
103.747 77.435 -49.968
105.256 72.776 -48.026
106.787 71.663 -11.342
108.340 74.293 1.123
109.916 76.006 3.284
111.515 77.296 0.862
113.137 78.068 -2.531
114.783 78.792 -7.188
116.452 79.334 -16.713
118.146 78.288 -29.424
119.865 76.491 -29.810
121.608 75.969 -28.869
123.377 75.156 -35.193
125.171 72.755 -36.300
126.992 71.188 -26.479
128.839 70.833 -21.220
130.713 69.792 -20.325
132.615 68.003 -16.673
134.543 65.952 -6.008
136.500 64.764 14.118
138.486 65.826 31.395
140.500 67.150 37.921
142.544 67.514 40.514
144.617 68.582 44.588
146.721 68.998 42.681
148.855 68.648 34.555
151.020 66.944 34.744
153.217 65.559 41.034
155.445 65.832 52.709
157.706 66.418 50.102
160.000 67.275 47.048
162.327 67.666 29.494
164.688 66.770 7.131
167.084 65.743 -18.199
169.514 64.752 -53.042
171.980 61.540 -93.755
174.481 53.818 -70.761
177.019 62.925 -33.097
179.594 70.491 -62.819
182.206 71.249 -110.054
184.856 67.841 -118.451
187.545 65.632 -116.720
190.273 66.326 -79.690
193.041 71.413 -90.752
195.849 71.816 -117.386
198.697 68.921 -136.473
