* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 21:06:39
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 3.5 3.5 1
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 48.901 -15.622
25.937 50.954 -6.312
26.314 52.352 -6.563
26.697 52.884 -8.810
27.085 52.871 -9.460
27.479 52.728 -7.507
27.879 52.732 -4.033
28.284 52.855 -0.320
28.696 52.999 3.963
29.113 53.315 9.666
29.537 54.091 15.422
29.966 55.213 18.199
30.402 56.205 17.102
30.844 56.672 13.927
31.293 56.506 11.781
31.748 55.949 13.842
32.210 55.669 21.098
32.678 56.144 29.465
33.154 56.985 35.433
33.636 57.794 40.423
34.125 58.764 45.859
34.621 60.035 49.852
35.125 61.243 51.281
35.636 62.161 52.566
36.154 63.164 55.855
36.680 64.647 58.442
37.214 66.210 57.152
37.755 67.336 54.354
38.304 68.290 53.950
38.861 69.878 54.183
39.427 71.898 48.735
40.000 73.414 36.690
40.582 73.892 21.812
41.172 73.235 8.074
41.771 71.529 -0.615
42.379 69.073 1.373
42.995 67.844 21.863
43.620 70.576 38.414
44.255 73.700 33.658
44.898 75.170 19.511
45.552 74.934 6.049
46.214 73.746 1.386
46.886 73.452 5.364
47.568 74.259 5.119
48.260 74.670 -0.119
48.962 74.582 -4.423
49.674 74.465 -7.139
50.397 74.348 -9.248
51.130 74.339 -10.251
51.874 74.600 -11.824
52.628 74.904 -14.888
53.394 75.322 -18.878
54.170 75.876 -26.645
54.958 75.875 -39.550
55.758 74.741 -53.702
56.569 72.631 -63.524
57.391 70.355 -67.427
58.226 68.124 -69.580
59.073 65.387 -68.790
59.932 62.642 -61.311
60.804 60.104 -50.017
61.688 57.700 -29.137
62.586 57.739 0.674
63.496 60.537 17.844
64.420 63.016 15.250
65.357 63.473 4.412
66.307 61.988 -3.051
67.272 59.727 0.357
68.250 58.166 12.365
69.243 57.664 26.609
70.250 57.955 37.729
71.272 58.223 45.336
72.309 58.387 53.041
73.360 58.842 60.818
74.427 59.534 66.471
75.510 60.323 69.934
76.608 61.128 70.513
77.723 61.815 68.507
78.853 62.439 63.428
80.000 62.759 53.593
81.164 62.347 40.385
82.344 61.404 26.749
83.542 60.512 11.699
84.757 59.968 -6.970
85.990 60.054 -28.644
87.241 60.941 -50.957
88.510 62.329 -71.933
89.797 63.782 -91.329
91.103 64.771 -110.308
92.428 64.887 -127.120
93.773 64.163 -139.817
95.137 62.963 -144.294
96.520 62.572 -144.234
97.924 62.538 -145.626
99.349 63.011 -151.021
100.794 63.039 -166.269
102.260 61.979 171.533
103.747 59.984 139.258
105.256 57.960 99.726
106.787 58.103 58.846
108.340 58.339 31.434
109.916 58.707 19.692
111.515 57.178 20.334
113.137 58.365 48.750
114.783 62.987 66.276
116.452 68.364 63.843
118.146 72.224 41.407
119.865 72.817 17.485
121.608 72.217 -0.622
123.377 70.060 -14.973
125.171 67.336 -18.524
126.992 63.819 -16.339
128.839 60.430 3.944
130.713 60.166 31.742
132.615 61.431 48.706
134.543 62.413 51.628
136.500 61.657 49.114
138.486 58.589 55.809
140.500 54.343 77.500
142.544 57.162 164.922
144.617 63.263 154.929
146.721 66.193 148.361
148.855 66.657 139.047
151.020 66.086 135.875
153.217 65.215 133.374
155.445 62.116 126.404
157.706 55.463 166.997
160.000 60.426 -148.420
162.327 63.326 -154.875
164.688 61.838 -153.791
167.084 61.651 -133.755
169.514 62.111 -136.516
171.980 54.988 -106.997
174.481 60.572 -60.904
177.019 64.024 -51.065
179.594 66.856 -46.146
182.206 68.526 -51.696
184.856 68.560 -55.714
187.545 68.436 -51.005
190.273 69.466 -53.654
193.041 68.410 -65.858
195.849 65.696 -81.674
198.697 57.934 -76.409
