* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 21:35:13
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 3 5 1
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 54.519 -53.948
25.937 55.186 -41.772
26.314 56.492 -39.961
26.697 57.155 -44.253
27.085 57.025 -49.247
27.479 56.388 -51.453
27.879 55.791 -49.862
28.284 55.625 -47.148
28.696 55.637 -46.346
29.113 55.317 -46.590
29.537 54.622 -43.690
29.966 54.378 -35.236
30.402 55.375 -27.215
30.844 56.885 -26.743
31.293 57.873 -32.366
31.748 58.017 -39.950
32.210 57.384 -45.946
32.678 56.348 -47.725
33.154 55.455 -45.496
33.636 54.869 -42.682
34.125 54.135 -40.536
34.621 53.035 -35.861
35.125 52.120 -26.322
35.636 51.753 -15.541
36.154 51.330 -4.131
36.680 51.333 13.749
37.214 53.119 30.783
37.755 55.175 38.370
38.304 56.581 45.251
38.861 58.813 55.229
39.427 62.120 56.676
40.000 64.857 46.939
40.582 66.262 32.353
41.172 66.313 17.959
41.771 65.148 7.696
42.379 62.951 6.139
42.995 60.750 23.724
43.620 62.882 50.497
44.255 66.863 52.707
44.898 69.194 41.115
45.552 69.694 28.410
46.214 69.047 22.915
46.886 68.884 26.292
47.568 69.785 27.936
48.260 70.495 25.116
48.962 70.793 23.084
49.674 71.135 22.688
50.397 71.582 22.834
51.130 72.261 23.625
51.874 73.257 22.829
52.628 74.191 20.051
53.394 75.208 17.404
54.170 76.660 11.645
54.958 77.853 -0.810
55.758 77.995 -16.827
56.569 77.029 -30.699
57.391 75.586 -38.899
58.226 74.312 -43.424
59.073 73.085 -46.769
59.932 71.866 -47.924
60.804 70.903 -47.474
61.688 70.237 -46.959
62.586 69.824 -47.997
63.496 69.415 -52.137
64.420 68.575 -60.045
65.357 66.637 -69.576
66.307 63.401 -73.433
67.272 59.993 -66.343
68.250 57.197 -52.138
69.243 55.503 -31.584
70.250 55.208 -13.257
71.272 55.320 1.548
72.309 55.822 14.155
73.360 56.609 23.560
74.427 57.458 29.263
75.510 58.122 32.181
76.608 58.659 33.298
77.723 59.063 31.799
78.853 59.113 26.849
80.000 58.239 19.143
81.164 56.112 15.269
82.344 53.900 21.327
83.542 53.011 30.131
84.757 52.624 31.144
85.990 51.357 26.763
87.241 48.908 22.098
88.510 45.398 21.818
89.797 40.734 30.877
91.103 39.404 57.682
92.428 40.199 46.228
93.773 39.671 11.956
95.137 40.632 -35.205
96.520 41.036 -77.175
97.924 37.399 -115.427
99.349 36.696 112.692
100.794 49.713 64.632
102.260 56.920 37.518
103.747 61.644 11.472
105.256 64.370 -16.581
106.787 64.985 -43.737
108.340 63.709 -64.859
109.916 60.993 -78.337
111.515 57.784 -80.447
113.137 49.036 -94.495
114.783 55.203 55.614
116.452 64.213 33.448
118.146 67.312 -0.952
119.865 65.762 -22.042
121.608 64.032 -26.545
123.377 62.664 -22.462
125.171 61.802 -17.443
126.992 61.580 -11.560
128.839 60.580 -12.202
130.713 58.022 -0.189
132.615 58.673 25.617
134.543 60.753 28.161
136.500 60.495 24.010
138.486 58.977 31.904
140.500 60.230 49.640
142.544 63.623 36.702
144.617 62.478 10.462
146.721 60.920 -5.088
148.855 60.786 -26.819
151.020 61.879 -63.381
153.217 61.996 -102.532
155.445 61.332 -123.640
157.706 60.851 -141.682
160.000 58.114 -139.935
162.327 57.740 -123.339
164.688 59.157 -111.970
167.084 58.471 -112.669
169.514 58.122 -87.386
171.980 59.464 -82.619
174.481 57.871 -60.548
177.019 61.730 -31.826
179.594 65.810 -33.891
182.206 66.706 -53.031
184.856 63.083 -59.143
187.545 60.830 -21.449
190.273 64.432 -7.668
193.041 65.034 -10.481
195.849 63.827 -9.046
198.697 62.771 5.859
