* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 21:12:59
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 1.5 3.5 2.5
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 51.911 -113.053
25.937 53.586 -114.558
26.314 54.654 -119.353
26.697 55.167 -124.505
27.085 55.306 -128.272
27.479 55.320 -129.915
27.879 55.446 -129.871
28.284 55.775 -129.327
28.696 56.254 -129.137
29.113 56.813 -129.506
29.537 57.422 -130.517
29.966 58.034 -132.445
30.402 58.539 -135.302
30.844 58.829 -138.347
31.293 58.928 -140.303
31.748 59.027 -140.438
32.210 59.327 -139.508
32.678 59.797 -138.881
33.154 60.282 -138.507
33.636 60.826 -137.433
34.125 61.627 -136.174
34.621 62.622 -136.477
35.125 63.506 -138.235
35.636 64.254 -139.329
36.154 65.259 -139.195
36.680 66.674 -140.797
37.214 68.060 -145.868
37.755 69.097 -151.888
38.304 70.102 -156.173
38.861 71.667 -160.982
39.427 73.542 -171.238
40.000 74.979 172.394
40.582 75.526 152.737
41.172 75.069 132.859
41.771 73.669 115.619
42.379 71.552 103.688
42.995 69.143 99.454
43.620 67.321 104.296
44.255 67.236 111.178
44.898 68.012 108.633
45.552 67.930 98.658
46.214 66.528 90.189
46.886 64.756 90.756
47.568 64.126 95.420
48.260 63.884 95.312
48.962 63.206 94.860
49.674 62.594 96.286
50.397 61.927 97.173
51.130 60.881 101.424
51.874 60.463 111.858
52.628 61.113 120.985
53.394 62.088 128.072
54.170 63.905 133.765
54.958 66.286 130.549
55.758 67.915 119.242
56.569 68.458 106.485
57.391 68.417 96.153
58.226 68.298 87.148
59.073 68.006 77.463
59.932 67.324 67.873
60.804 66.339 59.925
61.688 65.336 53.171
62.586 64.198 44.814
63.496 62.170 35.161
64.420 58.703 32.027
65.357 55.567 47.896
66.307 55.629 62.248
67.272 54.861 62.236
68.250 51.775 71.637
69.243 50.901 109.293
70.250 54.820 130.141
71.272 58.001 130.180
72.309 59.815 124.945
73.360 60.977 120.050
74.427 61.931 114.140
75.510 62.528 107.213
76.608 62.955 99.463
77.723 63.025 88.860
78.853 62.184 75.431
80.000 59.431 62.547
81.164 53.825 69.798
82.344 52.892 118.916
83.542 57.063 137.359
84.757 60.345 138.120
85.990 62.768 132.314
87.241 64.570 122.820
88.510 65.739 111.074
89.797 66.453 98.450
91.103 66.803 82.970
92.428 66.126 62.855
93.773 63.355 41.357
95.137 56.855 29.385
96.520 48.715 109.996
97.924 59.487 137.567
99.349 64.473 126.527
100.794 68.151 110.588
102.260 71.019 89.119
103.747 73.549 62.438
105.256 75.363 27.830
106.787 75.853 -10.383
108.340 75.376 -45.633
109.916 74.715 -77.464
111.515 73.734 -104.486
113.137 73.415 -125.061
114.783 73.762 -146.336
116.452 74.205 -172.912
118.146 72.304 154.572
119.865 68.486 148.309
121.608 67.997 150.882
123.377 68.334 142.574
125.171 67.651 133.905
126.992 67.290 125.001
128.839 66.529 114.674
130.713 65.139 98.949
132.615 60.301 83.289
134.543 53.959 128.466
136.500 59.087 146.559
138.486 58.977 135.472
140.500 55.374 148.856
142.544 60.384 -177.658
144.617 62.588 166.485
146.721 63.866 164.205
148.855 65.835 148.038
151.020 64.948 113.916
153.217 57.229 69.162
155.445 55.145 -108.941
157.706 63.100 -142.665
160.000 66.139 -164.712
162.327 66.284 177.798
164.688 65.929 171.959
167.084 66.045 171.668
169.514 66.265 165.108
171.980 66.330 170.971
174.481 67.910 159.632
177.019 66.185 144.347
179.594 61.649 154.127
182.206 64.579 -169.443
184.856 68.371 -167.827
187.545 71.484 -177.587
190.273 74.394 164.003
193.041 75.314 132.161
195.849 73.480 101.977
198.697 69.633 82.899
