* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 21:00:36
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 0.5 3.5 0
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 55.391 -79.528
25.937 56.239 -81.513
26.314 56.953 -85.249
26.697 57.386 -89.756
27.085 57.528 -93.709
27.479 57.510 -96.026
27.879 57.550 -96.548
28.284 57.805 -96.329
28.696 58.234 -96.668
29.113 58.669 -97.925
29.537 59.005 -99.428
29.966 59.274 -100.325
30.402 59.595 -100.324
30.844 60.081 -99.875
31.293 60.761 -99.902
31.748 61.552 -101.226
32.210 62.295 -104.109
32.678 62.821 -107.888
33.154 63.081 -111.160
33.636 63.251 -112.511
34.125 63.655 -112.270
34.621 64.366 -112.673
35.125 65.089 -114.719
35.636 65.662 -116.728
36.154 66.368 -117.298
36.680 67.499 -118.531
37.214 68.774 -123.018
37.755 69.783 -129.254
38.304 70.709 -134.298
38.861 72.203 -139.467
39.427 74.183 -150.234
40.000 75.877 -168.335
40.582 76.758 168.842
41.172 76.731 144.550
41.771 76.026 121.791
42.379 75.279 101.991
42.995 75.180 81.752
43.620 75.514 56.143
44.255 75.581 25.824
44.898 74.944 -4.136
45.552 73.665 -26.424
46.214 73.017 -35.909
46.886 74.277 -43.268
47.568 75.864 -58.005
48.260 76.627 -74.371
48.962 76.846 -86.972
49.674 77.129 -95.735
50.397 77.624 -102.992
51.130 78.301 -109.543
51.874 79.177 -116.449
52.628 80.121 -124.139
53.394 81.257 -132.524
54.170 82.605 -144.726
54.958 83.476 -162.458
55.758 83.241 177.695
56.569 81.906 161.251
57.391 80.161 151.523
58.226 78.616 145.989
59.073 77.062 143.070
59.932 75.741 144.592
60.804 75.020 147.738
61.688 74.662 150.931
62.586 74.654 153.939
63.496 74.974 156.792
64.420 75.917 157.477
65.357 76.889 151.853
66.307 77.113 143.425
67.272 76.832 136.727
68.250 76.474 131.606
69.243 76.072 126.994
70.250 75.591 122.766
71.272 75.003 119.233
72.309 74.402 116.856
73.360 73.893 115.011
74.427 73.442 113.062
75.510 73.010 110.650
76.608 72.504 107.462
77.723 71.846 103.336
78.853 70.703 97.810
80.000 68.573 95.140
81.164 66.183 102.936
82.344 65.155 116.956
83.542 64.824 128.039
84.757 64.647 143.237
85.990 66.613 158.430
87.241 69.097 158.850
88.510 70.660 153.068
89.797 71.655 144.853
91.103 72.096 134.694
92.428 71.966 122.717
93.773 71.031 109.718
95.137 69.338 96.574
96.520 66.600 81.560
97.924 62.169 59.775
99.349 55.580 -1.562
100.794 60.071 -79.033
102.260 65.258 -97.599
103.747 69.951 -103.399
105.256 74.388 -119.970
106.787 76.499 -142.965
108.340 76.886 -161.411
109.916 76.394 -174.219
111.515 75.449 -179.548
113.137 74.871 -177.124
114.783 75.776 -170.594
116.452 78.090 -174.125
118.146 78.839 168.612
119.865 77.805 162.584
121.608 78.349 161.031
123.377 78.984 147.494
125.171 77.508 134.251
126.992 75.558 129.697
128.839 73.772 130.382
130.713 72.169 136.313
132.615 71.182 146.013
134.543 71.327 156.780
136.500 71.874 162.619
138.486 72.273 167.607
140.500 73.089 172.496
142.544 74.049 173.946
144.617 75.100 173.513
146.721 76.024 168.880
148.855 75.846 166.138
151.020 76.662 165.401
153.217 77.172 159.808
155.445 77.459 152.083
157.706 76.741 143.044
160.000 75.617 141.474
162.327 75.081 139.750
164.688 73.689 138.589
167.084 72.899 146.066
169.514 72.728 150.052
171.980 72.627 157.620
174.481 73.890 164.547
177.019 75.894 161.009
179.594 77.090 145.053
182.206 75.388 126.375
184.856 72.835 121.922
187.545 70.465 128.165
190.273 70.243 136.750
193.041 69.890 136.655
195.849 69.445 127.202
198.697 64.142 119.452
