* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 22:04:47
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 3.5 7.5 0.5
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 60.648 5.223
25.937 61.344 15.087
26.314 62.727 16.561
26.697 63.650 12.113
27.085 63.861 6.266
27.479 63.514 2.297
27.879 63.009 1.983
28.284 62.820 4.316
28.696 63.025 6.189
29.113 63.250 6.165
29.537 63.201 5.891
29.966 63.004 7.750
30.402 63.071 11.951
30.844 63.600 15.727
31.293 64.265 16.975
31.748 64.715 16.640
32.210 64.912 16.685
32.678 65.042 18.099
33.154 65.255 20.537
33.636 65.583 23.481
34.125 66.061 26.667
34.621 66.699 29.334
35.125 67.339 31.007
35.636 67.863 32.907
36.154 68.515 36.320
36.680 69.578 39.303
37.214 70.761 39.301
37.755 71.635 38.192
38.304 72.473 39.342
38.861 74.022 40.439
39.427 75.977 35.280
40.000 77.389 23.428
40.582 77.757 8.817
41.172 77.023 -4.563
41.771 75.364 -13.203
42.379 73.098 -13.750
42.995 71.099 -0.533
43.620 72.101 19.886
44.255 74.887 23.188
44.898 76.478 13.748
45.552 76.397 3.466
46.214 75.421 0.909
46.886 75.204 5.339
47.568 75.761 6.273
48.260 75.915 4.497
48.962 75.855 5.036
49.674 76.054 6.545
50.397 76.314 7.849
51.130 76.761 10.357
51.874 77.676 12.191
52.628 78.911 11.459
53.394 80.397 6.875
54.170 81.738 -3.985
54.958 82.190 -20.092
55.758 81.332 -36.684
56.569 79.403 -47.674
57.391 77.442 -50.636
58.226 76.037 -50.938
59.073 74.820 -50.425
59.932 73.976 -49.710
60.804 73.118 -51.607
61.688 71.909 -52.942
62.586 70.825 -53.392
63.496 69.650 -56.420
64.420 67.743 -60.623
65.357 64.955 -61.207
66.307 61.959 -54.465
67.272 59.323 -44.497
68.250 56.079 -32.685
69.243 51.798 -2.890
70.250 52.631 48.416
71.272 56.526 69.878
72.309 59.204 77.204
73.360 61.053 81.092
74.427 62.566 83.167
75.510 63.873 83.195
76.608 65.041 80.122
77.723 65.656 72.271
78.853 65.073 62.649
80.000 63.331 57.356
81.164 61.213 60.194
82.344 59.704 69.403
83.542 58.994 78.215
84.757 58.348 84.995
85.990 57.624 92.530
87.241 57.362 102.522
88.510 58.067 108.706
89.797 58.916 106.598
91.103 59.358 97.122
92.428 59.093 80.613
93.773 58.114 61.196
95.137 57.287 38.641
96.520 55.777 18.376
97.924 54.980 18.584
99.349 57.491 27.955
100.794 61.459 27.964
102.260 65.151 23.284
103.747 68.808 16.161
105.256 72.427 0.780
106.787 74.300 -22.198
108.340 74.549 -41.302
109.916 74.234 -57.769
111.515 72.879 -72.873
113.137 70.458 -84.489
114.783 65.927 -85.507
116.452 62.602 -48.009
118.146 66.890 -29.597
119.865 68.089 -41.049
121.608 66.900 -47.731
123.377 65.283 -42.119
125.171 65.434 -40.156
126.992 63.761 -49.808
128.839 59.842 -49.779
130.713 55.163 -38.937
132.615 50.650 2.871
134.543 50.925 36.562
136.500 50.157 78.788
138.486 55.460 116.247
140.500 60.280 120.268
142.544 62.925 108.695
144.617 62.366 95.544
146.721 59.698 96.912
148.855 58.108 112.583
151.020 57.469 130.039
153.217 56.912 139.899
155.445 55.239 162.144
157.706 56.938 -175.375
160.000 58.067 -159.968
162.327 60.225 -157.274
164.688 59.255 -166.257
167.084 55.606 -156.991
169.514 52.419 -126.548
171.980 54.150 -84.834
174.481 55.806 -71.999
177.019 57.666 -40.207
179.594 62.401 -40.430
182.206 62.074 -56.637
184.856 59.908 -43.326
187.545 60.704 -26.361
190.273 61.706 -22.297
193.041 61.037 -16.237
195.849 61.682 -10.746
198.697 61.032 -7.731
