* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 21:58:16
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 3.7 7 1
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 60.420 6.849
25.937 61.050 17.200
26.314 62.446 19.022
26.697 63.391 14.565
27.085 63.604 8.473
27.479 63.219 4.128
27.879 62.623 3.532
28.284 62.319 5.959
28.696 62.444 8.219
29.113 62.624 8.501
29.537 62.517 8.393
29.966 62.226 10.615
30.402 62.221 15.735
30.844 62.796 20.620
31.293 63.597 22.426
31.748 64.190 21.926
32.210 64.474 21.271
32.678 64.601 21.838
33.154 64.740 23.697
33.636 64.983 26.443
34.125 65.393 29.626
34.621 65.979 32.353
35.125 66.579 34.088
35.636 67.069 35.962
36.154 67.665 39.270
36.680 68.645 42.320
37.214 69.760 42.622
37.755 70.595 41.832
38.304 71.400 43.211
38.861 72.912 44.568
39.427 74.846 39.728
40.000 76.259 28.128
40.582 76.638 13.636
41.172 75.920 0.203
41.771 74.267 -8.691
42.379 71.983 -9.693
42.995 69.897 2.833
43.620 70.708 23.254
44.255 73.403 27.208
44.898 74.965 18.177
45.552 74.868 8.079
46.214 73.869 5.541
46.886 73.610 9.927
47.568 74.120 10.835
48.260 74.222 8.984
48.962 74.095 9.449
49.674 74.224 10.935
50.397 74.410 12.168
51.130 74.761 14.657
51.874 75.591 16.638
52.628 76.760 15.876
53.394 78.134 11.121
54.170 79.332 0.409
54.958 79.671 -15.285
55.758 78.743 -31.510
56.569 76.762 -42.373
57.391 74.732 -45.410
58.226 73.238 -45.870
59.073 71.897 -45.536
59.932 70.922 -44.742
60.804 69.968 -46.692
61.688 68.622 -48.447
62.586 67.318 -49.259
63.496 65.861 -52.313
64.420 63.630 -55.988
65.357 60.543 -55.265
66.307 57.409 -46.889
67.272 54.714 -37.043
68.250 50.871 -27.187
69.243 44.603 11.918
70.250 48.245 75.434
71.272 52.816 88.373
72.309 55.328 92.305
73.360 56.957 94.623
74.427 58.240 96.352
75.510 59.397 96.239
76.608 60.355 93.071
77.723 60.729 85.454
78.853 59.797 76.804
80.000 57.802 74.588
81.164 55.814 81.013
82.344 54.732 92.551
83.542 54.434 102.023
84.757 54.147 110.167
85.990 54.239 121.216
87.241 55.681 129.409
88.510 57.485 127.928
89.797 58.895 118.273
91.103 59.495 103.785
92.428 59.438 86.642
93.773 58.688 69.222
95.137 57.697 51.701
96.520 55.694 35.507
97.924 53.322 31.829
99.349 52.385 39.554
100.794 53.445 49.796
102.260 56.371 56.976
103.747 60.826 52.351
105.256 64.855 27.148
106.787 66.026 -6.913
108.340 65.332 -34.820
109.916 64.281 -60.252
111.515 62.376 -86.014
113.137 60.424 -110.629
114.783 58.757 -142.124
116.452 57.733 172.058
118.146 56.351 107.851
119.865 53.854 49.253
121.608 53.761 12.682
123.377 55.259 -24.766
125.171 56.007 -58.126
126.992 55.715 -83.875
128.839 54.005 -97.762
130.713 51.942 -92.046
132.615 53.035 -71.950
134.543 55.673 -69.459
136.500 56.252 -78.344
138.486 54.112 -69.700
140.500 55.826 -39.759
142.544 60.031 -45.083
144.617 59.994 -59.785
146.721 57.147 -72.869
148.855 47.643 -49.488
151.020 55.736 37.471
153.217 61.618 28.190
155.445 63.531 15.876
157.706 62.973 12.813
160.000 63.822 18.080
162.327 64.438 12.185
164.688 62.901 6.473
167.084 60.533 7.935
169.514 56.752 26.688
171.980 58.022 61.254
174.481 60.076 66.450
177.019 61.915 59.470
179.594 59.985 36.974
182.206 54.826 40.158
184.856 53.631 41.931
187.545 51.368 32.274
190.273 54.623 23.753
193.041 57.541 -9.531
195.849 59.645 -30.803
198.697 60.049 -37.538
