* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 19:47:58
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2 -0.5 2.5
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 57.775 -118.588
25.937 57.637 -120.106
26.314 57.752 -122.031
26.697 57.887 -125.156
27.085 57.863 -128.737
27.479 57.691 -131.568
27.879 57.535 -133.257
28.284 57.506 -134.734
28.696 57.492 -137.106
29.113 57.243 -140.057
29.537 56.650 -141.432
29.966 56.042 -138.780
30.402 56.085 -133.195
30.844 56.881 -130.266
31.293 57.691 -132.539
31.748 57.973 -137.685
32.210 57.673 -142.586
32.678 57.030 -145.548
33.154 56.225 -147.213
33.636 54.993 -148.343
34.125 52.811 -145.234
34.621 50.253 -127.073
35.125 50.513 -96.824
35.636 52.925 -76.368
36.154 55.786 -62.833
36.680 59.116 -56.909
37.214 61.964 -58.804
37.755 63.967 -61.622
38.304 65.988 -60.548
38.861 69.042 -61.578
39.427 72.329 -71.801
40.000 74.827 -89.425
40.582 76.236 -110.160
41.172 76.589 -130.863
41.771 76.037 -149.081
42.379 74.848 -162.936
42.995 73.382 -171.512
43.620 72.019 -174.753
44.255 71.259 -174.181
44.898 71.248 -174.989
45.552 71.214 179.624
46.214 70.456 173.170
46.886 69.171 171.197
47.568 68.246 174.341
48.260 67.903 177.579
48.962 67.674 179.644
49.674 67.416 -178.516
50.397 66.959 -175.845
51.130 66.517 -168.762
51.874 66.983 -158.810
52.628 68.132 -151.729
53.394 69.664 -145.823
54.170 72.047 -144.315
54.958 74.383 -152.504
55.758 75.625 -166.445
56.569 75.688 -179.549
57.391 75.191 172.187
58.226 74.846 167.431
59.073 74.670 163.082
59.932 74.507 158.951
60.804 74.413 154.666
61.688 74.262 149.289
62.586 73.900 143.339
63.496 73.358 136.756
64.420 72.279 128.322
65.357 69.929 122.185
66.307 66.793 129.364
67.272 65.381 149.171
68.250 65.876 167.015
69.243 67.340 178.648
70.250 69.002 -176.007
71.272 70.475 -175.104
72.309 71.572 -176.192
73.360 72.469 -177.505
74.427 73.293 -179.113
75.510 74.113 178.874
76.608 74.919 175.804
77.723 75.615 171.903
78.853 76.246 167.351
80.000 76.709 161.553
81.164 76.824 155.999
82.344 76.880 152.153
83.542 77.061 148.272
84.757 77.245 143.474
85.990 77.301 137.215
87.241 76.977 130.289
88.510 76.284 124.678
89.797 75.410 121.640
91.103 74.796 121.093
92.428 74.482 118.583
93.773 73.692 113.959
95.137 72.275 111.943
96.520 70.688 114.455
97.924 69.030 122.345
99.349 68.073 138.466
100.794 69.103 158.589
102.260 72.036 166.424
103.747 74.514 161.859
105.256 76.061 149.521
106.787 76.088 135.784
108.340 75.275 125.468
109.916 73.826 118.470
111.515 71.663 118.211
113.137 70.136 127.037
114.783 69.314 140.719
116.452 70.387 157.937
118.146 73.065 159.443
119.865 73.931 151.322
121.608 73.655 150.182
123.377 74.826 153.623
125.171 76.030 145.878
126.992 76.095 135.979
128.839 75.651 129.613
130.713 74.869 124.030
132.615 73.936 123.287
134.543 73.489 124.033
136.500 72.984 122.963
138.486 72.170 127.381
140.500 73.225 135.543
142.544 75.336 124.607
144.617 74.571 105.030
146.721 72.256 94.705
148.855 70.111 93.215
151.020 68.779 90.268
153.217 66.767 72.939
155.445 59.956 25.717
157.706 61.735 -94.540
160.000 69.228 -138.223
162.327 71.962 -168.893
164.688 72.259 168.630
167.084 70.735 151.415
169.514 68.196 149.639
171.980 65.517 157.961
174.481 66.027 -178.973
177.019 67.820 -166.950
179.594 71.498 -165.081
182.206 74.024 172.441
184.856 73.275 146.359
187.545 71.381 126.852
190.273 68.440 90.725
193.041 62.491 -2.487
195.849 67.273 -98.624
198.697 69.043 -135.774
