* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 21:42:10
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 3 6 0
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 57.860 -35.782
25.937 58.267 -24.887
26.314 59.585 -22.100
26.697 60.539 -25.915
27.085 60.798 -31.648
27.479 60.501 -35.943
27.879 60.018 -37.081
28.284 59.760 -35.899
28.696 59.784 -34.936
29.113 59.762 -35.132
29.537 59.478 -34.479
29.966 59.226 -30.501
30.402 59.603 -24.382
30.844 60.649 -21.095
31.293 61.700 -22.600
31.748 62.299 -26.770
32.210 62.392 -30.817
32.678 62.193 -32.795
33.154 62.006 -32.443
33.636 62.020 -31.054
34.125 62.177 -29.928
34.621 62.338 -29.187
35.125 62.447 -28.117
35.636 62.602 -26.038
36.154 63.003 -23.362
36.680 63.671 -21.828
37.214 64.341 -22.299
37.755 64.834 -23.142
38.304 65.416 -22.807
38.861 66.476 -23.721
39.427 67.683 -29.731
40.000 68.344 -40.795
40.582 68.048 -53.708
41.172 66.762 -64.745
41.771 64.756 -70.786
42.379 62.427 -70.556
42.995 59.986 -61.748
43.620 59.143 -41.131
44.255 60.920 -29.067
44.898 62.213 -32.021
45.552 61.888 -37.024
46.214 60.867 -34.351
46.886 60.815 -27.134
47.568 61.253 -25.512
48.260 61.018 -26.719
48.962 60.263 -25.501
49.674 59.373 -21.764
50.397 58.121 -14.591
51.130 57.210 3.130
51.874 58.764 21.873
52.628 60.772 27.406
53.394 61.902 31.333
54.170 63.661 37.135
54.958 65.907 34.226
55.758 67.112 24.540
56.569 67.163 16.091
57.391 66.826 12.163
58.226 66.628 10.462
59.073 66.485 9.059
59.932 66.316 8.043
60.804 66.199 7.645
61.688 66.271 6.505
62.586 66.260 2.830
63.496 65.864 -2.133
64.420 65.121 -7.790
65.357 63.695 -14.604
66.307 61.096 -18.290
67.272 57.754 -11.293
68.250 55.151 9.574
69.243 55.105 35.758
70.250 56.594 50.684
71.272 57.711 57.938
72.309 58.467 64.019
73.360 59.343 69.356
74.427 60.220 71.914
75.510 60.950 72.717
76.608 61.509 71.149
77.723 61.673 68.615
78.853 61.732 65.676
80.000 61.509 60.021
81.164 60.530 53.128
82.344 58.771 48.661
83.542 56.676 48.473
84.757 54.542 52.723
85.990 53.353 60.368
87.241 53.071 58.469
88.510 51.933 45.136
89.797 49.698 22.542
91.103 46.666 -7.563
92.428 45.938 -30.278
93.773 48.160 -46.349
95.137 51.108 -56.308
96.520 52.616 -69.241
97.924 51.952 -68.360
99.349 51.491 -44.198
100.794 56.005 -13.744
102.260 62.100 -8.980
103.747 66.922 -20.823
105.256 70.107 -40.490
106.787 71.399 -62.078
108.340 71.431 -79.419
109.916 70.730 -92.850
111.515 69.895 -101.675
113.137 68.692 -112.139
114.783 66.514 -118.993
116.452 63.516 -120.563
118.146 60.422 -97.102
119.865 62.725 -83.493
121.608 63.577 -92.156
123.377 61.692 -102.992
125.171 59.371 -97.143
126.992 57.857 -97.903
128.839 55.033 -90.839
130.713 53.534 -88.042
132.615 47.750 -80.225
134.543 47.107 -30.366
136.500 48.994 -22.064
138.486 48.685 -15.094
140.500 47.908 -19.102
142.544 41.156 19.568
144.617 46.455 45.710
146.721 51.528 67.147
148.855 57.143 64.180
151.020 62.794 39.588
153.217 65.221 -0.229
155.445 64.130 -34.789
157.706 60.428 -32.706
160.000 63.562 -22.381
162.327 66.277 -35.483
164.688 67.086 -52.944
167.084 66.116 -66.861
169.514 64.190 -70.933
171.980 62.599 -58.412
174.481 63.440 -48.701
177.019 64.804 -44.707
179.594 66.816 -51.885
182.206 67.050 -81.912
184.856 62.928 -121.120
187.545 53.192 -166.793
190.273 47.557 117.024
193.041 54.581 87.230
195.849 54.547 73.608
198.697 56.022 89.368
