* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 19:31:38
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 2 -0.5 0.5
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 55.738 -80.899
25.937 56.237 -81.197
26.314 56.954 -85.345
26.697 57.385 -92.853
27.085 57.284 -101.722
27.479 56.614 -109.788
27.879 55.511 -115.062
28.284 54.294 -116.464
28.696 53.286 -114.907
29.113 52.477 -112.246
29.537 51.660 -107.810
29.966 51.172 -99.244
30.402 51.768 -89.595
30.844 53.109 -86.189
31.293 54.101 -89.435
31.748 54.243 -95.149
32.210 53.532 -99.155
32.678 52.302 -98.149
33.154 51.033 -90.921
33.636 50.179 -77.224
34.125 50.591 -58.126
34.621 52.623 -42.991
35.125 54.878 -36.291
35.636 56.753 -32.043
36.154 58.850 -27.452
36.680 61.363 -26.638
37.214 63.588 -30.914
37.755 65.203 -35.682
38.304 66.816 -37.253
38.861 69.270 -39.890
39.427 72.036 -50.039
40.000 74.176 -67.196
40.582 75.302 -87.637
41.172 75.381 -108.205
41.771 74.529 -126.264
42.379 73.006 -139.676
42.995 71.183 -147.271
43.620 69.485 -148.550
44.255 68.624 -145.137
44.898 68.764 -144.714
45.552 68.664 -150.864
46.214 67.407 -156.881
46.886 65.728 -153.367
47.568 65.561 -145.129
48.260 65.919 -144.731
48.962 65.420 -145.775
49.674 64.779 -142.047
50.397 64.500 -136.982
51.130 64.238 -129.595
51.874 64.835 -118.753
52.628 66.282 -111.672
53.394 67.998 -106.979
54.170 70.454 -106.789
54.958 72.794 -116.398
55.758 73.971 -131.749
56.569 73.925 -146.287
57.391 73.239 -156.272
58.226 72.526 -162.687
59.073 71.817 -167.585
59.932 71.095 -170.757
60.804 70.497 -172.649
61.688 70.039 -174.112
62.586 69.744 -175.978
63.496 69.481 -179.984
64.420 68.738 173.331
65.357 66.973 168.050
66.307 64.647 171.689
67.272 63.328 -176.990
68.250 63.026 -167.264
69.243 62.923 -160.827
70.250 62.564 -154.909
71.272 62.222 -146.477
72.309 62.277 -136.103
73.360 62.934 -126.070
74.427 63.894 -118.576
75.510 64.969 -112.779
76.608 66.111 -108.645
77.723 67.337 -105.920
78.853 68.578 -105.942
80.000 69.389 -108.752
81.164 69.396 -109.886
82.344 69.452 -103.492
83.542 70.752 -95.466
84.757 72.784 -92.884
85.990 74.786 -96.664
87.241 76.248 -104.363
88.510 77.151 -112.996
89.797 77.617 -121.141
91.103 77.864 -127.163
92.428 78.362 -132.672
93.773 78.780 -141.084
95.137 78.619 -150.204
96.520 78.115 -157.021
97.924 77.596 -161.965
99.349 77.228 -166.035
100.794 77.020 -171.712
102.260 76.540 178.023
103.747 74.094 163.051
105.256 68.039 175.640
106.787 69.997 -144.635
108.340 72.768 -143.095
109.916 74.199 -145.605
111.515 75.167 -151.018
113.137 75.878 -155.537
114.783 76.761 -163.187
116.452 77.335 -176.895
118.146 76.163 164.851
119.865 73.811 159.650
121.608 72.828 157.741
123.377 71.560 146.821
125.171 67.924 139.922
126.992 64.634 153.469
128.839 63.681 163.784
130.713 61.280 169.015
132.615 58.260 -163.677
134.543 60.180 -128.271
136.500 63.995 -116.585
138.486 66.932 -119.645
140.500 68.842 -128.379
142.544 69.566 -139.112
144.617 70.575 -149.653
146.721 70.611 -163.352
148.855 69.273 178.449
151.020 66.981 175.946
153.217 66.502 177.820
155.445 67.285 176.150
157.706 68.086 163.069
160.000 68.757 152.045
162.327 69.988 132.326
164.688 70.467 109.505
167.084 70.307 86.131
169.514 69.243 67.490
171.980 67.889 62.038
174.481 69.246 61.435
177.019 71.081 49.413
179.594 72.038 26.649
182.206 69.396 7.533
184.856 68.666 13.854
187.545 68.514 9.570
190.273 69.424 9.354
193.041 70.506 -9.449
195.849 68.771 -36.702
198.697 64.702 -56.601
