* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 19:27:37
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 3.5 -0.5 0
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 58.137 -66.678
25.937 58.361 -65.812
26.314 58.995 -66.570
26.697 59.651 -69.952
27.085 60.051 -74.846
27.479 60.148 -79.593
27.879 60.069 -83.050
28.284 60.001 -85.204
28.696 60.017 -86.972
29.113 60.003 -88.977
29.537 59.822 -90.404
29.966 59.583 -89.583
30.402 59.680 -86.382
30.844 60.349 -83.886
31.293 61.212 -84.910
31.748 61.784 -88.567
32.210 61.951 -92.094
32.678 62.024 -93.678
33.154 62.370 -94.784
33.636 62.828 -98.643
34.125 62.819 -105.584
34.621 61.922 -112.467
35.125 60.167 -114.005
35.636 58.416 -106.436
36.154 57.559 -94.768
36.680 56.820 -81.553
37.214 56.786 -58.139
37.755 59.319 -35.968
38.304 62.571 -24.776
38.861 66.111 -17.661
39.427 70.235 -18.480
40.000 73.976 -29.620
40.582 76.627 -46.778
41.172 78.108 -65.381
41.771 78.656 -81.617
42.379 78.886 -93.240
42.995 79.519 -103.083
43.620 80.326 -116.857
44.255 80.448 -135.133
44.898 79.297 -153.927
45.552 76.749 -166.256
46.214 74.079 -163.358
46.886 73.721 -155.185
47.568 73.913 -157.765
48.260 72.953 -161.961
48.962 71.585 -158.952
49.674 70.938 -150.719
50.397 71.087 -141.020
51.130 72.291 -132.646
51.874 73.996 -130.914
52.628 75.427 -133.130
53.394 76.923 -136.555
54.170 78.621 -144.928
54.958 79.739 -159.804
55.758 79.662 -177.248
56.569 78.417 168.317
57.391 76.678 160.325
58.226 75.066 156.429
59.073 73.337 155.021
59.932 71.701 158.689
60.804 70.633 164.667
61.688 69.642 171.867
62.586 69.153 -173.887
63.496 71.000 -160.256
64.420 73.474 -162.989
65.357 74.458 -174.368
66.307 74.027 176.237
67.272 73.181 172.836
68.250 72.589 172.666
69.243 72.240 173.218
70.250 72.030 173.266
71.272 71.739 172.745
72.309 71.332 172.956
73.360 70.978 174.302
74.427 70.777 175.828
75.510 70.614 176.602
76.608 70.302 176.593
77.723 69.595 177.006
78.853 68.504 -178.907
80.000 67.540 -168.297
81.164 67.845 -152.352
82.344 69.567 -141.855
83.542 71.440 -138.523
84.757 73.122 -139.973
85.990 74.320 -144.335
87.241 75.103 -148.730
88.510 75.737 -152.783
89.797 76.242 -157.238
91.103 76.542 -161.300
92.428 76.941 -164.776
93.773 77.325 -170.227
95.137 77.364 -176.187
96.520 77.244 178.702
97.924 77.033 173.552
99.349 76.516 167.710
100.794 75.187 165.184
102.260 74.425 173.447
103.747 75.683 178.776
105.256 76.882 172.490
106.787 77.120 164.419
108.340 77.109 156.834
109.916 76.922 147.922
111.515 76.069 138.884
113.137 75.131 132.405
114.783 74.165 126.087
116.452 73.153 116.776
118.146 70.386 99.891
119.865 63.791 109.212
121.608 62.961 150.355
123.377 65.876 158.610
125.171 66.173 162.000
126.992 67.614 163.222
128.839 68.364 156.462
130.713 68.168 149.668
132.615 67.576 144.764
134.543 66.767 143.309
136.500 66.788 146.636
138.486 68.088 144.416
140.500 69.951 132.758
142.544 71.331 101.472
144.617 69.441 65.501
146.721 66.463 25.986
148.855 60.861 -12.003
151.020 58.723 -33.246
153.217 62.020 -82.141
155.445 63.585 -130.453
157.706 63.823 -157.548
160.000 66.045 -173.147
162.327 67.033 156.330
164.688 66.249 136.539
167.084 66.232 123.919
169.514 65.662 105.245
171.980 64.484 98.053
174.481 63.789 86.915
177.019 62.014 75.293
179.594 53.589 38.893
182.206 64.229 173.924
184.856 69.183 124.901
187.545 69.061 88.660
190.273 64.693 63.453
193.041 59.221 85.774
195.849 60.920 115.924
198.697 63.855 120.798
