* Measurement data saved by REW V5,14
* Source: Soundflower (2ch), no input selected, Left channel, volume: no control
* Format:  128k Log Swept Sine, 2 sweeps at -12,0 dB FS
* Dated: 02.01.2017 21:01:50
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 4 3.5 0
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 25.6 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
25.565 49.569 -144.111
25.937 51.671 -138.137
26.314 53.093 -141.158
26.697 53.646 -146.234
27.085 53.597 -149.814
27.479 53.341 -150.414
27.879 53.241 -148.688
28.284 53.382 -146.399
28.696 53.641 -144.102
29.113 54.037 -141.185
29.537 54.771 -138.284
29.966 55.807 -137.750
30.402 56.758 -140.662
30.844 57.245 -145.595
31.293 57.153 -149.642
31.748 56.721 -149.932
32.210 56.529 -145.811
32.678 56.948 -140.569
33.154 57.719 -136.770
33.636 58.619 -133.810
34.125 59.744 -131.723
34.621 60.974 -131.935
35.125 61.955 -133.752
35.636 62.701 -134.304
36.154 63.749 -132.805
36.680 65.312 -133.163
37.214 66.828 -137.540
37.755 67.920 -142.785
38.304 68.972 -145.886
38.861 70.606 -149.630
39.427 72.458 -159.007
40.000 73.733 -173.937
40.582 74.007 169.037
41.172 73.187 153.524
41.771 71.300 143.595
42.379 68.702 146.794
42.995 68.440 169.313
43.620 72.001 178.271
44.255 75.070 166.959
44.898 76.422 148.560
45.552 76.159 131.602
46.214 75.018 123.382
46.886 74.770 123.590
47.568 75.644 119.549
48.260 76.123 110.023
48.962 76.007 101.256
49.674 75.838 94.638
50.397 75.736 88.378
51.130 75.624 82.741
51.874 75.693 77.640
52.628 75.971 71.621
53.394 76.416 63.779
54.170 76.885 52.120
54.958 76.806 36.076
55.758 75.717 19.023
56.569 73.773 5.583
57.391 71.606 -3.303
58.226 69.277 -10.735
59.073 66.263 -15.178
59.932 62.807 -11.713
60.804 59.337 1.386
61.688 57.028 32.527
62.586 59.563 64.909
63.496 63.782 70.643
64.420 66.627 59.012
65.357 67.443 41.061
66.307 66.310 25.756
67.272 64.132 21.300
68.250 62.684 26.921
69.243 62.340 33.980
70.250 62.747 37.928
71.272 63.047 37.796
72.309 63.194 38.349
73.360 63.647 38.470
74.427 64.278 36.412
75.510 64.960 31.365
76.608 65.446 23.028
77.723 65.643 12.350
78.853 65.678 -1.671
80.000 65.180 -21.356
81.164 63.760 -44.095
82.344 62.290 -66.783
83.542 62.135 -92.629
84.757 63.691 -121.407
85.990 66.310 -149.763
87.241 68.859 -175.461
88.510 71.047 162.282
89.797 72.881 141.261
91.103 74.112 119.852
92.428 74.448 99.071
93.773 73.801 81.747
95.137 72.569 72.843
96.520 72.067 70.797
97.924 72.256 69.073
99.349 72.913 63.510
100.794 72.602 54.907
102.260 71.546 56.101
103.747 72.962 69.280
105.256 76.549 59.544
106.787 77.711 37.886
108.340 77.547 19.757
109.916 76.703 4.673
111.515 76.058 -9.114
113.137 73.996 -25.625
114.783 70.764 -33.070
116.452 67.156 -19.250
118.146 68.796 -1.225
119.865 69.109 -5.747
121.608 70.404 -3.350
123.377 71.325 -16.164
125.171 70.870 -28.118
126.992 69.681 -42.863
128.839 66.665 -50.780
130.713 63.779 -43.144
132.615 62.212 -21.152
134.543 65.382 -9.442
136.500 67.694 -25.008
138.486 66.590 -48.309
140.500 62.109 -66.878
142.544 57.194 -18.286
144.617 57.330 -24.534
146.721 62.527 37.845
148.855 68.528 1.976
151.020 67.442 -33.536
153.217 64.067 -43.474
155.445 62.038 -37.612
157.706 63.345 -55.211
160.000 51.975 -91.860
162.327 54.807 27.272
164.688 59.085 24.992
167.084 59.661 23.103
169.514 62.005 29.921
171.980 64.813 39.896
174.481 69.310 19.945
177.019 70.312 -7.866
179.594 69.233 -30.790
182.206 64.877 -53.575
184.856 65.339 -9.785
187.545 69.619 -33.143
190.273 69.640 -74.431
193.041 64.723 -106.709
195.849 55.250 -122.616
198.697 53.671 -64.063
